*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:33:04 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2014-Apr-08 00:00:00.0000 UT      
Stop  time      : A.D. 2014-Apr-10 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2014-Apr-08 04:25:00.000     102.97677  23.18289 37.62570  63.62   1.78  52.64   1.47   6.4513     17.58 5.23965363465982  27.7718854
 2014-Apr-08 04:30:00.000     102.97714  23.18287 37.62530  66.64   1.78  55.66   1.47   6.4514     17.58 5.23970932791457  27.7717211
 2014-Apr-08 04:35:00.000     102.97751  23.18284 37.62490  69.66   1.78  58.69   1.47   6.4516     17.58 5.23976502083973  27.7715567
 2014-Apr-08 04:40:00.000     102.97788  23.18281 37.62450  72.68   1.78  61.71   1.47   6.4518     17.58 5.23982071343508  27.7713922
 2014-Apr-08 04:45:00.000     102.97825  23.18278 37.62410  75.70   1.78  64.73   1.47   6.4519     17.58 5.23987640570036  27.7712275
 2014-Apr-08 04:50:00.000     102.97862  23.18276 37.62370  78.73   1.78  67.75   1.47   6.4521     17.58 5.23993209763533  27.7710628
 2014-Apr-08 04:55:00.000     102.97899  23.18273 37.62330  81.75   1.78  70.77   1.47   6.4522     17.58 5.23998778923976  27.7708979
 2014-Apr-08 05:00:00.000     102.97937  23.18270 37.62290  84.77   1.78  73.80   1.47   6.4524     17.58 5.24004348051337  27.7707328
 2014-Apr-08 05:05:00.000     102.97974  23.18268 37.62250  87.79   1.78  76.82   1.47   6.4525     17.58 5.24009917145594  27.7705677
 2014-Apr-08 05:10:00.000     102.98011  23.18265 37.62210  90.81   1.78  79.84   1.47   6.4527     17.58 5.24015486206720  27.7704024
 2014-Apr-08 05:15:00.000     102.98048  23.18262 37.62170  93.84   1.78  82.86   1.47   6.4528     17.58 5.24021055234690  27.7702370
 2014-Apr-08 05:20:00.000     102.98085  23.18259 37.62130  96.86   1.78  85.89   1.47   6.4530     17.58 5.24026624229477  27.7700715
 2014-Apr-08 05:25:00.000     102.98122  23.18257 37.62090  99.88   1.78  88.91   1.47   6.4532     17.58 5.24032193191057  27.7699058
 2014-Apr-08 05:30:00.000     102.98159  23.18254 37.62050 102.90   1.78  91.93   1.47   6.4533     17.58 5.24037762119401  27.7697401
 2014-Apr-08 05:35:00.000     102.98196  23.18251 37.62010 105.92   1.78  94.95   1.47   6.4535     17.58 5.24043331014484  27.7695741
 2014-Apr-08 05:40:00.000     102.98233  23.18249 37.61970 108.95   1.78  97.97   1.47   6.4536     17.58 5.24048899876277  27.7694081
 2014-Apr-08 05:45:00.000     102.98270  23.18246 37.61930 111.97   1.78 101.00   1.47   6.4538     17.58 5.24054468704756  27.7692419
 2014-Apr-08 05:50:00.000     102.98307  23.18243 37.61890 114.99   1.78 104.02   1.47   6.4539     17.58 5.24060037499892  27.7690755
 2014-Apr-08 05:55:00.000     102.98344  23.18240 37.61850 118.01   1.78 107.04   1.47   6.4541     17.58 5.24065606261658  27.7689091
 2014-Apr-08 06:00:00.000     102.98381  23.18238 37.61810 121.04   1.78 110.06   1.47   6.4542     17.58 5.24071174990025  27.7687425
 2014-Apr-08 06:05:00.000     102.98419  23.18235 37.61770 124.06   1.78 113.08   1.47   6.4544     17.58 5.24076743684966  27.7685757
 2014-Apr-08 06:10:00.000     102.98456  23.18232 37.61730 127.08   1.78 116.11   1.47   6.4545     17.58 5.24082312346453  27.7684088
 2014-Apr-08 06:15:00.000     102.98493  23.18230 37.61690 130.10   1.78 119.13   1.47   6.4547     17.58 5.24087880974456  27.7682418
 2014-Apr-08 06:20:00.000     102.98530  23.18227 37.61650 133.12   1.78 122.15   1.47   6.4549     17.58 5.24093449568948  27.7680746
 2014-Apr-08 06:25:00.000     102.98567  23.18224 37.61610 136.15   1.78 125.17   1.47   6.4550     17.58 5.24099018129897  27.7679073
 2014-Apr-08 06:30:00.000     102.98604  23.18221 37.61570 139.17   1.78 128.19   1.47   6.4552     17.58 5.24104586657278  27.7677398
 2014-Apr-08 06:35:00.000     102.98641  23.18219 37.61531 142.19   1.78 131.22   1.47   6.4553     17.58 5.24110155151060  27.7675722
 2014-Apr-08 06:40:00.000     102.98678  23.18216 37.61491 145.21   1.78 134.24   1.47   6.4555     17.58 5.24115723611213  27.7674044
 2014-Apr-08 06:45:00.000     102.98715  23.18213 37.61451 148.23   1.78 137.26   1.47   6.4556     17.58 5.24121292037707  27.7672365
 2014-Apr-08 06:50:00.000     102.98753  23.18211 37.61411 151.26   1.78 140.28   1.47   6.4558     17.58 5.24126860430513  27.7670684
 2014-Apr-08 06:55:00.000     102.98790  23.18208 37.61371 154.28   1.78 143.31   1.47   6.4559     17.58 5.24132428789600  27.7669002
 2014-Apr-08 07:00:00.000     102.98827  23.18205 37.61331 157.30   1.78 146.33   1.47   6.4561     17.58 5.24137997114937  27.7667319
 2014-Apr-08 07:05:00.000     102.98864  23.18202 37.61291 160.32   1.78 149.35   1.47   6.4563     17.58 5.24143565406494  27.7665633
 2014-Apr-08 07:10:00.000     102.98901  23.18200 37.61251 163.34   1.78 152.37   1.47   6.4564     17.58 5.24149133664241  27.7663947
 2014-Apr-08 07:15:00.000     102.98938  23.18197 37.61211 166.37   1.78 155.39   1.47   6.4566     17.58 5.24154701888147  27.7662258
 2014-Apr-08 07:20:00.000     102.98975  23.18194 37.61171 169.39   1.78 158.42   1.47   6.4567     17.58 5.24160270078181  27.7660569
 2014-Apr-08 07:25:00.000     102.99013  23.18192 37.61131 172.41   1.78 161.44   1.47   6.4569     17.58 5.24165838234310  27.7658877
 2014-Apr-08 07:30:00.000     102.99050  23.18189 37.61091 175.43   1.78 164.46   1.47   6.4570     17.58 5.24171406356503  27.7657184
 2014-Apr-08 07:35:00.000     102.99087  23.18186 37.61051 178.45   1.78 167.48   1.47   6.4572     17.58 5.24176974444730  27.7655490
 2014-Apr-08 07:40:00.000     102.99124  23.18183 37.61011 181.48   1.78 170.50   1.47   6.4573     17.58 5.24182542498957  27.7653793
 2014-Apr-08 07:45:00.000     102.99161  23.18181 37.60971 184.50   1.78 173.53   1.47   6.4575     17.58 5.24188110519152  27.7652096
 2014-Apr-08 07:50:00.000     102.99198  23.18178 37.60931 187.52   1.78 176.55   1.47   6.4577     17.58 5.24193678505285  27.7650396
 2014-Apr-08 07:55:00.000     102.99236  23.18175 37.60891 190.54   1.78 179.57   1.47   6.4578     17.58 5.24199246457322  27.7648695
 2014-Apr-08 08:00:00.000     102.99273  23.18172 37.60851 193.56   1.78 182.59   1.47   6.4580     17.58 5.24204814375231  27.7646993
 2014-Apr-08 08:05:00.000     102.99310  23.18170 37.60811 196.59   1.78 185.62   1.47   6.4581     17.58 5.24210382258978  27.7645288
 2014-Apr-08 08:10:00.000     102.99347  23.18167 37.60771 199.61   1.78 188.64   1.47   6.4583     17.58 5.24215950108532  27.7643582
 2014-Apr-08 08:15:00.000     102.99384  23.18164 37.60731 202.63   1.78 191.66   1.47   6.4584     17.58 5.24221517923860  27.7641875
 2014-Apr-08 08:20:00.000     102.99421  23.18162 37.60691 205.65   1.78 194.68   1.47   6.4586     17.58 5.24227085704927  27.7640166
 2014-Apr-08 08:25:00.000     102.99459  23.18159 37.60652 208.68   1.78 197.70   1.47   6.4587     17.57 5.24232653451699  27.7638455
 2014-Apr-08 08:30:00.000     102.99496  23.18156 37.60612 211.70   1.78 200.73   1.47   6.4589     17.57 5.24238221164146  27.7636742
 2014-Apr-08 08:35:00.000     102.99533  23.18153 37.60572 214.72   1.78 203.75   1.47   6.4591     17.57 5.24243788842233  27.7635028
 2014-Apr-08 08:40:00.000     102.99570  23.18151 37.60532 217.74   1.78 206.77   1.47   6.4592     17.57 5.24249356485925  27.7633312
 2014-Apr-08 08:45:00.000     102.99607  23.18148 37.60492 220.76   1.78 209.79   1.47   6.4594     17.57 5.24254924095190  27.7631594
 2014-Apr-08 08:50:00.000     102.99645  23.18145 37.60452 223.79   1.78 212.81   1.47   6.4595     17.57 5.24260491669992  27.7629875
 2014-Apr-08 08:55:00.000     102.99682  23.18142 37.60412 226.81   1.78 215.84   1.47   6.4597     17.57 5.24266059210299  27.7628154
 2014-Apr-08 09:00:00.000     102.99719  23.18140 37.60372 229.83   1.78 218.86   1.47   6.4598     17.57 5.24271626716075  27.7626431
 2014-Apr-08 09:05:00.000     102.99756  23.18137 37.60332 232.85   1.78 221.88   1.47   6.4600     17.57 5.24277194187286  27.7624707
 2014-Apr-08 09:10:00.000     102.99794  23.18134 37.60292 235.87   1.78 224.90   1.47   6.4601     17.57 5.24282761623898  27.7622981
 2014-Apr-08 09:15:00.000     102.99831  23.18132 37.60252 238.90   1.78 227.93   1.47   6.4603     17.57 5.24288329025877  27.7621253
 2014-Apr-08 09:20:00.000     102.99868  23.18129 37.60212 241.92   1.78 230.95   1.47   6.4605     17.57 5.24293896393188  27.7619523
 2014-Apr-08 09:25:00.000     102.99905  23.18126 37.60172 244.94   1.78 233.97   1.47   6.4606     17.57 5.24299463725795  27.7617792
 2014-Apr-08 09:30:00.000     102.99942  23.18123 37.60132 247.96   1.78 236.99   1.47   6.4608     17.57 5.24305031023664  27.7616059
 2014-Apr-08 09:35:00.000     102.99980  23.18121 37.60092 250.98   1.78 240.01   1.47   6.4609     17.57 5.24310598286761  27.7614324
 2014-Apr-08 09:40:00.000     103.00017  23.18118 37.60053 254.01   1.78 243.04   1.47   6.4611     17.57 5.24316165515049  27.7612588
 2014-Apr-08 09:45:00.000     103.00054  23.18115 37.60013 257.03   1.78 246.06   1.47   6.4612     17.57 5.24321732708493  27.7610849
 2014-Apr-08 09:50:00.000     103.00091  23.18112 37.59973 260.05   1.78 249.08   1.47   6.4614     17.57 5.24327299867060  27.7609109
 2014-Apr-08 09:55:00.000     103.00129  23.18110 37.59933 263.07   1.78 252.10   1.47   6.4615     17.57 5.24332866990713  27.7607367
 2014-Apr-08 10:00:00.000     103.00166  23.18107 37.59893 266.09   1.78 255.12   1.47   6.4617     17.57 5.24338434079416  27.7605624
 2014-Apr-08 10:05:00.000     103.00203  23.18104 37.59853 269.12   1.78 258.15   1.47   6.4619     17.57 5.24344001133135  27.7603878
 2014-Apr-08 10:10:00.000     103.00240  23.18101 37.59813 272.14   1.78 261.17   1.47   6.4620     17.57 5.24349568151834  27.7602131
 2014-Apr-08 10:15:00.000     103.00278  23.18099 37.59773 275.16   1.78 264.19   1.47   6.4622     17.57 5.24355135135476  27.7600382
 2014-Apr-08 10:20:00.000     103.00315  23.18096 37.59733 278.18   1.78 267.21   1.47   6.4623     17.57 5.24360702084027  27.7598631
 2014-Apr-08 10:25:00.000     103.00352  23.18093 37.59693 281.20   1.78 270.23   1.47   6.4625     17.57 5.24366268997450  27.7596879
 2014-Apr-08 10:30:00.000     103.00390  23.18090 37.59653 284.23   1.78 273.26   1.47   6.4626     17.57 5.24371835875711  27.7595124
 2014-Apr-08 10:35:00.000     103.00427  23.18088 37.59613 287.25   1.78 276.28   1.47   6.4628     17.57 5.24377402718772  27.7593368
 2014-Apr-08 10:40:00.000     103.00464  23.18085 37.59574 290.27   1.78 279.30   1.47   6.4629     17.57 5.24382969526599  27.7591610
 2014-Apr-08 10:45:00.000     103.00501  23.18082 37.59534 293.29   1.78 282.32   1.47   6.4631     17.57 5.24388536299155  27.7589851
 2014-Apr-08 10:50:00.000     103.00539  23.18080 37.59494 296.32   1.78 285.35   1.47   6.4633     17.57 5.24394103036404  27.7588089
 2014-Apr-08 10:55:00.000     103.00576  23.18077 37.59454 299.34   1.78 288.37   1.47   6.4634     17.57 5.24399669738311  27.7586326
 2014-Apr-08 11:00:00.000     103.00613  23.18074 37.59414 302.36   1.78 291.39   1.47   6.4636     17.57 5.24405236404838  27.7584561
 2014-Apr-08 11:05:00.000     103.00651  23.18071 37.59374 305.38   1.78 294.41   1.47   6.4637     17.57 5.24410803035950  27.7582794
 2014-Apr-08 11:10:00.000     103.00688  23.18069 37.59334 308.40   1.78 297.43   1.47   6.4639     17.57 5.24416369631612  27.7581025
 2014-Apr-08 11:15:00.000     103.00725  23.18066 37.59294 311.43   1.78 300.46   1.47   6.4640     17.57 5.24421936191786  27.7579255
 2014-Apr-08 11:20:00.000     103.00762  23.18063 37.59254 314.45   1.78 303.48   1.47   6.4642     17.57 5.24427502716437  27.7577483
 2014-Apr-08 11:25:00.000     103.00800  23.18060 37.59214 317.47   1.78 306.50   1.47   6.4643     17.57 5.24433069205529  27.7575709
 2014-Apr-08 11:30:00.000     103.00837  23.18058 37.59174 320.49   1.78 309.52   1.47   6.4645     17.57 5.24438635659025  27.7573933
 2014-Apr-08 11:35:00.000     103.00874  23.18055 37.59135 323.51   1.78 312.54   1.47   6.4647     17.57 5.24444202076889  27.7572155
 2014-Apr-08 11:40:00.000     103.00912  23.18052 37.59095 326.54   1.78 315.57   1.47   6.4648     17.57 5.24449768459085  27.7570375
 2014-Apr-08 11:45:00.000     103.00949  23.18049 37.59055 329.56   1.78 318.59   1.47   6.4650     17.57 5.24455334805577  27.7568594
 2014-Apr-08 11:50:00.000     103.00986  23.18047 37.59015 332.58   1.78 321.61   1.47   6.4651     17.57 5.24460901116328  27.7566811
 2014-Apr-08 11:55:00.000     103.01024  23.18044 37.58975 335.60   1.78 324.63   1.47   6.4653     17.57 5.24466467391304  27.7565026
 2014-Apr-08 12:00:00.000     103.01061  23.18041 37.58935 338.62   1.78 327.66   1.47   6.4654     17.57 5.24472033630467  27.7563239
 2014-Apr-08 12:05:00.000     103.01098  23.18038 37.58895 341.65   1.78 330.68   1.47   6.4656     17.57 5.24477599833781  27.7561451
 2014-Apr-08 12:10:00.000     103.01136  23.18036 37.58855 344.67   1.78 333.70   1.47   6.4657     17.57 5.24483166001210  27.7559661
 2014-Apr-08 12:15:00.000     103.01173  23.18033 37.58815 347.69   1.78 336.72   1.47   6.4659     17.57 5.24488732132719  27.7557868
 2014-Apr-08 12:20:00.000     103.01210  23.18030 37.58776 350.71   1.78 339.74   1.47   6.4661     17.57 5.24494298228270  27.7556075
 2014-Apr-08 12:25:00.000     103.01248  23.18027 37.58736 353.73   1.78 342.77   1.47   6.4662     17.57 5.24499864287828  27.7554279
