*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:30:55 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2014-Apr-20 00:00:00.0000 UT      
Stop  time      : A.D. 2014-Apr-22 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2014-Apr-20 04:25:00.000     104.44663  23.06648 36.31249  67.74   1.73  57.14   1.41   7.0639     16.97 5.42914171767177  26.7811211
 2014-Apr-20 04:30:00.000     104.44710  23.06644 36.31213  70.76   1.73  60.16   1.41   7.0641     16.97 5.42919542382022  26.7807335
 2014-Apr-20 04:35:00.000     104.44758  23.06640 36.31177  73.78   1.73  63.18   1.41   7.0643     16.97 5.42924912919141  26.7803459
 2014-Apr-20 04:40:00.000     104.44806  23.06636 36.31141  76.80   1.73  66.20   1.41   7.0645     16.97 5.42930283378541  26.7799584
 2014-Apr-20 04:45:00.000     104.44854  23.06632 36.31105  79.83   1.73  69.23   1.41   7.0647     16.97 5.42935653760227  26.7795709
 2014-Apr-20 04:50:00.000     104.44901  23.06628 36.31069  82.85   1.73  72.25   1.41   7.0649     16.97 5.42941024064205  26.7791834
 2014-Apr-20 04:55:00.000     104.44949  23.06624 36.31033  85.87   1.73  75.27   1.41   7.0651     16.97 5.42946394290480  26.7787959
 2014-Apr-20 05:00:00.000     104.44997  23.06620 36.30997  88.89   1.73  78.29   1.41   7.0653     16.97 5.42951764439057  26.7784085
 2014-Apr-20 05:05:00.000     104.45045  23.06616 36.30961  91.91   1.73  81.31   1.41   7.0655     16.97 5.42957134509940  26.7780211
 2014-Apr-20 05:10:00.000     104.45092  23.06612 36.30925  94.94   1.73  84.34   1.41   7.0657     16.97 5.42962504503136  26.7776337
 2014-Apr-20 05:15:00.000     104.45140  23.06608 36.30889  97.96   1.73  87.36   1.41   7.0659     16.97 5.42967874418648  26.7772463
 2014-Apr-20 05:20:00.000     104.45188  23.06604 36.30854 100.98   1.73  90.38   1.41   7.0661     16.97 5.42973244256478  26.7768590
 2014-Apr-20 05:25:00.000     104.45236  23.06599 36.30818 104.00   1.73  93.40   1.41   7.0663     16.97 5.42978614016634  26.7764717
 2014-Apr-20 05:30:00.000     104.45284  23.06595 36.30782 107.02   1.73  96.42   1.41   7.0665     16.97 5.42983983699117  26.7760844
 2014-Apr-20 05:35:00.000     104.45331  23.06591 36.30746 110.05   1.73  99.45   1.41   7.0667     16.97 5.42989353303932  26.7756971
 2014-Apr-20 05:40:00.000     104.45379  23.06587 36.30710 113.07   1.73 102.47   1.41   7.0669     16.97 5.42994722831081  26.7753098
 2014-Apr-20 05:45:00.000     104.45427  23.06583 36.30674 116.09   1.73 105.49   1.41   7.0671     16.97 5.43000092280568  26.7749226
 2014-Apr-20 05:50:00.000     104.45475  23.06579 36.30638 119.11   1.73 108.51   1.41   7.0673     16.97 5.43005461652395  26.7745353
 2014-Apr-20 05:55:00.000     104.45522  23.06575 36.30602 122.13   1.73 111.54   1.41   7.0675     16.97 5.43010830946566  26.7741481
 2014-Apr-20 06:00:00.000     104.45570  23.06571 36.30566 125.16   1.73 114.56   1.41   7.0676     16.97 5.43016200163081  26.7737609
 2014-Apr-20 06:05:00.000     104.45618  23.06567 36.30530 128.18   1.73 117.58   1.41   7.0678     16.97 5.43021569301946  26.7733736
 2014-Apr-20 06:10:00.000     104.45666  23.06563 36.30495 131.20   1.73 120.60   1.41   7.0680     16.97 5.43026938363159  26.7729864
 2014-Apr-20 06:15:00.000     104.45714  23.06559 36.30459 134.22   1.73 123.62   1.41   7.0682     16.97 5.43032307346723  26.7725993
 2014-Apr-20 06:20:00.000     104.45761  23.06555 36.30423 137.24   1.73 126.65   1.41   7.0684     16.97 5.43037676252640  26.7722121
 2014-Apr-20 06:25:00.000     104.45809  23.06551 36.30387 140.27   1.73 129.67   1.41   7.0686     16.97 5.43043045080909  26.7718249
 2014-Apr-20 06:30:00.000     104.45857  23.06547 36.30351 143.29   1.73 132.69   1.41   7.0688     16.97 5.43048413831534  26.7714377
 2014-Apr-20 06:35:00.000     104.45905  23.06543 36.30315 146.31   1.73 135.71   1.41   7.0690     16.97 5.43053782504513  26.7710505
 2014-Apr-20 06:40:00.000     104.45953  23.06539 36.30279 149.33   1.73 138.73   1.41   7.0692     16.97 5.43059151099848  26.7706634
 2014-Apr-20 06:45:00.000     104.46001  23.06534 36.30243 152.35   1.73 141.76   1.41   7.0694     16.97 5.43064519617538  26.7702762
 2014-Apr-20 06:50:00.000     104.46048  23.06530 36.30207 155.38   1.73 144.78   1.41   7.0696     16.97 5.43069888057584  26.7698890
 2014-Apr-20 06:55:00.000     104.46096  23.06526 36.30172 158.40   1.73 147.80   1.41   7.0698     16.97 5.43075256419983  26.7695018
 2014-Apr-20 07:00:00.000     104.46144  23.06522 36.30136 161.42   1.73 150.82   1.41   7.0700     16.97 5.43080624704738  26.7691146
 2014-Apr-20 07:05:00.000     104.46192  23.06518 36.30100 164.44   1.73 153.84   1.41   7.0702     16.97 5.43085992911846  26.7687274
 2014-Apr-20 07:10:00.000     104.46240  23.06514 36.30064 167.46   1.73 156.87   1.41   7.0704     16.97 5.43091361041304  26.7683402
 2014-Apr-20 07:15:00.000     104.46288  23.06510 36.30028 170.49   1.73 159.89   1.41   7.0706     16.96 5.43096729093113  26.7679530
 2014-Apr-20 07:20:00.000     104.46335  23.06506 36.29992 173.51   1.73 162.91   1.41   7.0708     16.96 5.43102097067270  26.7675658
 2014-Apr-20 07:25:00.000     104.46383  23.06502 36.29956 176.53   1.73 165.93   1.41   7.0710     16.96 5.43107464963774  26.7671786
 2014-Apr-20 07:30:00.000     104.46431  23.06498 36.29920 179.55   1.73 168.96   1.41   7.0712     16.96 5.43112832782621  26.7667914
 2014-Apr-20 07:35:00.000     104.46479  23.06494 36.29885 182.57   1.73 171.98   1.41   7.0714     16.96 5.43118200523810  26.7664041
 2014-Apr-20 07:40:00.000     104.46527  23.06490 36.29849 185.60   1.73 175.00   1.41   7.0716     16.96 5.43123568187336  26.7660168
 2014-Apr-20 07:45:00.000     104.46575  23.06486 36.29813 188.62   1.73 178.02   1.41   7.0718     16.96 5.43128935773199  26.7656295
 2014-Apr-20 07:50:00.000     104.46622  23.06482 36.29777 191.64   1.73 181.04   1.41   7.0720     16.96 5.43134303281391  26.7652422
 2014-Apr-20 07:55:00.000     104.46670  23.06478 36.29741 194.66   1.73 184.07   1.41   7.0722     16.96 5.43139670711913  26.7648549
 2014-Apr-20 08:00:00.000     104.46718  23.06473 36.29705 197.68   1.73 187.09   1.41   7.0724     16.96 5.43145038064758  26.7644676
 2014-Apr-20 08:05:00.000     104.46766  23.06469 36.29669 200.71   1.73 190.11   1.41   7.0726     16.96 5.43150405339920  26.7640802
 2014-Apr-20 08:10:00.000     104.46814  23.06465 36.29633 203.73   1.73 193.13   1.41   7.0728     16.96 5.43155772537399  26.7636928
 2014-Apr-20 08:15:00.000     104.46862  23.06461 36.29598 206.75   1.73 196.15   1.41   7.0730     16.96 5.43161139657185  26.7633054
 2014-Apr-20 08:20:00.000     104.46910  23.06457 36.29562 209.77   1.73 199.18   1.41   7.0732     16.96 5.43166506699277  26.7629179
 2014-Apr-20 08:25:00.000     104.46958  23.06453 36.29526 212.79   1.73 202.20   1.41   7.0734     16.96 5.43171873663666  26.7625305
 2014-Apr-20 08:30:00.000     104.47005  23.06449 36.29490 215.82   1.73 205.22   1.41   7.0736     16.96 5.43177240550348  26.7621430
 2014-Apr-20 08:35:00.000     104.47053  23.06445 36.29454 218.84   1.73 208.24   1.41   7.0738     16.96 5.43182607359316  26.7617554
 2014-Apr-20 08:40:00.000     104.47101  23.06441 36.29418 221.86   1.73 211.27   1.41   7.0740     16.96 5.43187974090564  26.7613679
 2014-Apr-20 08:45:00.000     104.47149  23.06437 36.29382 224.88   1.73 214.29   1.41   7.0742     16.96 5.43193340744084  26.7609803
 2014-Apr-20 08:50:00.000     104.47197  23.06433 36.29347 227.90   1.73 217.31   1.41   7.0744     16.96 5.43198707319872  26.7605926
 2014-Apr-20 08:55:00.000     104.47245  23.06429 36.29311 230.93   1.73 220.33   1.41   7.0746     16.96 5.43204073817916  26.7602049
 2014-Apr-20 09:00:00.000     104.47293  23.06425 36.29275 233.95   1.73 223.35   1.41   7.0748     16.96 5.43209440238212  26.7598172
 2014-Apr-20 09:05:00.000     104.47341  23.06421 36.29239 236.97   1.73 226.38   1.41   7.0750     16.96 5.43214806580750  26.7594295
 2014-Apr-20 09:10:00.000     104.47389  23.06416 36.29203 239.99   1.73 229.40   1.41   7.0752     16.96 5.43220172845522  26.7590417
 2014-Apr-20 09:15:00.000     104.47436  23.06412 36.29167 243.01   1.73 232.42   1.41   7.0754     16.96 5.43225539032520  26.7586538
 2014-Apr-20 09:20:00.000     104.47484  23.06408 36.29131 246.04   1.73 235.44   1.41   7.0756     16.96 5.43230905141733  26.7582659
 2014-Apr-20 09:25:00.000     104.47532  23.06404 36.29096 249.06   1.73 238.46   1.41   7.0758     16.96 5.43236271173154  26.7578780
 2014-Apr-20 09:30:00.000     104.47580  23.06400 36.29060 252.08   1.73 241.49   1.41   7.0760     16.96 5.43241637126771  26.7574900
 2014-Apr-20 09:35:00.000     104.47628  23.06396 36.29024 255.10   1.73 244.51   1.41   7.0762     16.96 5.43247003002577  26.7571019
 2014-Apr-20 09:40:00.000     104.47676  23.06392 36.28988 258.12   1.73 247.53   1.41   7.0764     16.96 5.43252368800559  26.7567139
 2014-Apr-20 09:45:00.000     104.47724  23.06388 36.28952 261.15   1.73 250.55   1.41   7.0766     16.96 5.43257734520709  26.7563257
 2014-Apr-20 09:50:00.000     104.47772  23.06384 36.28916 264.17   1.73 253.58   1.41   7.0768     16.96 5.43263100163013  26.7559375
 2014-Apr-20 09:55:00.000     104.47820  23.06380 36.28881 267.19   1.73 256.60   1.41   7.0770     16.96 5.43268465727462  26.7555493
 2014-Apr-20 10:00:00.000     104.47868  23.06376 36.28845 270.21   1.73 259.62   1.41   7.0772     16.96 5.43273831214043  26.7551609
 2014-Apr-20 10:05:00.000     104.47916  23.06372 36.28809 273.23   1.73 262.64   1.41   7.0774     16.96 5.43279196622746  26.7547726
 2014-Apr-20 10:10:00.000     104.47964  23.06368 36.28773 276.26   1.73 265.66   1.41   7.0776     16.96 5.43284561953558  26.7543841
 2014-Apr-20 10:15:00.000     104.48012  23.06363 36.28737 279.28   1.73 268.69   1.41   7.0778     16.96 5.43289927206464  26.7539956
 2014-Apr-20 10:20:00.000     104.48059  23.06359 36.28701 282.30   1.73 271.71   1.41   7.0780     16.96 5.43295292381455  26.7536071
 2014-Apr-20 10:25:00.000     104.48107  23.06355 36.28665 285.32   1.73 274.73   1.41   7.0782     16.96 5.43300657478515  26.7532184
 2014-Apr-20 10:30:00.000     104.48155  23.06351 36.28630 288.34   1.73 277.75   1.41   7.0784     16.96 5.43306022497632  26.7528297
 2014-Apr-20 10:35:00.000     104.48203  23.06347 36.28594 291.37   1.73 280.77   1.41   7.0786     16.96 5.43311387438791  26.7524410
 2014-Apr-20 10:40:00.000     104.48251  23.06343 36.28558 294.39   1.73 283.80   1.41   7.0788     16.96 5.43316752301979  26.7520521
 2014-Apr-20 10:45:00.000     104.48299  23.06339 36.28522 297.41   1.73 286.82   1.41   7.0790     16.96 5.43322117087181  26.7516632
 2014-Apr-20 10:50:00.000     104.48347  23.06335 36.28486 300.43   1.73 289.84   1.41   7.0792     16.96 5.43327481794382  26.7512742
 2014-Apr-20 10:55:00.000     104.48395  23.06331 36.28451 303.45   1.73 292.86   1.41   7.0794     16.96 5.43332846423567  26.7508851
 2014-Apr-20 11:00:00.000     104.48443  23.06327 36.28415 306.47   1.73 295.89   1.41   7.0796     16.96 5.43338210974721  26.7504960
 2014-Apr-20 11:05:00.000     104.48491  23.06323 36.28379 309.50   1.73 298.91   1.41   7.0798     16.96 5.43343575447827  26.7501068
 2014-Apr-20 11:10:00.000     104.48539  23.06319 36.28343 312.52   1.73 301.93   1.41   7.0800     16.96 5.43348939842870  26.7497175
 2014-Apr-20 11:15:00.000     104.48587  23.06314 36.28307 315.54   1.73 304.95   1.41   7.0802     16.96 5.43354304159833  26.7493281
 2014-Apr-20 11:20:00.000     104.48635  23.06310 36.28271 318.56   1.73 307.97   1.41   7.0804     16.96 5.43359668398699  26.7489386
 2014-Apr-20 11:25:00.000     104.48683  23.06306 36.28236 321.58   1.73 311.00   1.41   7.0806     16.96 5.43365032559453  26.7485491
 2014-Apr-20 11:30:00.000     104.48731  23.06302 36.28200 324.61   1.73 314.02   1.41   7.0808     16.96 5.43370396642074  26.7481594
 2014-Apr-20 11:35:00.000     104.48779  23.06298 36.28164 327.63   1.73 317.04   1.41   7.0810     16.96 5.43375760646547  26.7477697
 2014-Apr-20 11:40:00.000     104.48827  23.06294 36.28128 330.65   1.73 320.06   1.41   7.0812     16.96 5.43381124572853  26.7473798
 2014-Apr-20 11:45:00.000     104.48875  23.06290 36.28092 333.67   1.73 323.08   1.41   7.0814     16.96 5.43386488420973  26.7469899
 2014-Apr-20 11:50:00.000     104.48923  23.06286 36.28057 336.69   1.73 326.11   1.41   7.0816     16.96 5.43391852190890  26.7465999
 2014-Apr-20 11:55:00.000     104.48971  23.06282 36.28021 339.72   1.73 329.13   1.41   7.0818     16.96 5.43397215882583  26.7462098
 2014-Apr-20 12:00:00.000     104.49019  23.06278 36.27985 342.74   1.73 332.15   1.41   7.0820     16.96 5.43402579496034  26.7458196
 2014-Apr-20 12:05:00.000     104.49067  23.06274 36.27949 345.76   1.73 335.17   1.41   7.0822     16.96 5.43407943031223  26.7454293
 2014-Apr-20 12:10:00.000     104.49115  23.06270 36.27913 348.78   1.73 338.20   1.41   7.0824     16.96 5.43413306488129  26.7450389
 2014-Apr-20 12:15:00.000     104.49163  23.06265 36.27877 351.80   1.73 341.22   1.41   7.0826     16.95 5.43418669866734  26.7446484
 2014-Apr-20 12:20:00.000     104.49211  23.06261 36.27842 354.83   1.73 344.24   1.41   7.0828     16.95 5.43424033167015  26.7442578
 2014-Apr-20 12:25:00.000     104.49259  23.06257 36.27806 357.85   1.73 347.26   1.41   7.0830     16.95 5.43429396388951  26.7438671
