*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 14:57:46 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1999-Nov-26 00:00:00.0000 UT      
Stop  time      : A.D. 1999-Nov-28 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 1999-Nov-26 04:25:00.000      24.66887   8.70796 47.60720 122.67   3.54 115.71   3.46 337.3251     22.22 4.14108853225108  17.1077878
 1999-Nov-26 04:30:00.000      24.66860   8.70787 47.60681 125.69   3.54 118.74   3.46 337.3250     22.22 4.14112284138587  17.1092019
 1999-Nov-26 04:35:00.000      24.66833   8.70778 47.60641 128.72   3.54 121.76   3.46 337.3250     22.22 4.14115715335625  17.1106158
 1999-Nov-26 04:40:00.000      24.66806   8.70769 47.60602 131.74   3.54 124.78   3.46 337.3249     22.22 4.14119146816196  17.1120296
 1999-Nov-26 04:45:00.000      24.66779   8.70761 47.60562 134.76   3.54 127.80   3.46 337.3249     22.22 4.14122578580275  17.1134432
 1999-Nov-26 04:50:00.000      24.66752   8.70752 47.60523 137.78   3.54 130.83   3.46 337.3248     22.22 4.14126010627836  17.1148568
 1999-Nov-26 04:55:00.000      24.66725   8.70743 47.60483 140.81   3.54 133.85   3.46 337.3248     22.22 4.14129442958853  17.1162702
 1999-Nov-26 05:00:00.000      24.66698   8.70734 47.60444 143.83   3.54 136.87   3.46 337.3247     22.22 4.14132875573301  17.1176834
 1999-Nov-26 05:05:00.000      24.66670   8.70726 47.60404 146.85   3.54 139.89   3.46 337.3247     22.22 4.14136308471155  17.1190966
 1999-Nov-26 05:10:00.000      24.66643   8.70717 47.60365 149.88   3.54 142.91   3.46 337.3246     22.22 4.14139741652392  17.1205096
 1999-Nov-26 05:15:00.000      24.66616   8.70708 47.60326 152.90   3.54 145.94   3.46 337.3245     22.22 4.14143175116986  17.1219225
 1999-Nov-26 05:20:00.000      24.66589   8.70699 47.60286 155.92   3.54 148.96   3.46 337.3245     22.21 4.14146608864914  17.1233353
 1999-Nov-26 05:25:00.000      24.66562   8.70691 47.60247 158.94   3.54 151.98   3.46 337.3244     22.21 4.14150042896152  17.1247480
 1999-Nov-26 05:30:00.000      24.66535   8.70682 47.60207 161.97   3.54 155.00   3.46 337.3244     22.21 4.14153477210678  17.1261606
 1999-Nov-26 05:35:00.000      24.66508   8.70673 47.60168 164.99   3.54 158.02   3.46 337.3243     22.21 4.14156911808467  17.1275730
 1999-Nov-26 05:40:00.000      24.66481   8.70664 47.60128 168.01   3.54 161.05   3.46 337.3243     22.21 4.14160346689498  17.1289854
 1999-Nov-26 05:45:00.000      24.66454   8.70656 47.60089 171.03   3.54 164.07   3.46 337.3242     22.21 4.14163781853748  17.1303976
 1999-Nov-26 05:50:00.000      24.66427   8.70647 47.60049 174.06   3.54 167.09   3.46 337.3241     22.21 4.14167217301194  17.1318097
 1999-Nov-26 05:55:00.000      24.66400   8.70638 47.60010 177.08   3.54 170.11   3.46 337.3241     22.21 4.14170653031816  17.1332217
 1999-Nov-26 06:00:00.000      24.66373   8.70629 47.59970 180.10   3.54 173.14   3.46 337.3240     22.21 4.14174089045591  17.1346336
 1999-Nov-26 06:05:00.000      24.66345   8.70621 47.59931 183.13   3.54 176.16   3.46 337.3240     22.21 4.14177525342498  17.1360454
 1999-Nov-26 06:10:00.000      24.66318   8.70612 47.59891 186.15   3.54 179.18   3.46 337.3239     22.21 4.14180961922517  17.1374571
 1999-Nov-26 06:15:00.000      24.66291   8.70603 47.59852 189.17   3.54 182.20   3.46 337.3239     22.21 4.14184398785627  17.1388687
 1999-Nov-26 06:20:00.000      24.66264   8.70594 47.59812 192.19   3.54 185.22   3.46 337.3238     22.21 4.14187835931808  17.1402802
 1999-Nov-26 06:25:00.000      24.66237   8.70586 47.59773 195.22   3.54 188.25   3.46 337.3238     22.21 4.14191273361040  17.1416916
 1999-Nov-26 06:30:00.000      24.66210   8.70577 47.59733 198.24   3.54 191.27   3.46 337.3237     22.21 4.14194711073303  17.1431029
 1999-Nov-26 06:35:00.000      24.66183   8.70568 47.59694 201.26   3.54 194.29   3.46 337.3236     22.21 4.14198149068577  17.1445141
 1999-Nov-26 06:40:00.000      24.66156   8.70559 47.59654 204.29   3.54 197.31   3.46 337.3236     22.21 4.14201587346845  17.1459252
 1999-Nov-26 06:45:00.000      24.66129   8.70551 47.59615 207.31   3.54 200.34   3.46 337.3235     22.21 4.14205025908086  17.1473362
 1999-Nov-26 06:50:00.000      24.66102   8.70542 47.59575 210.33   3.54 203.36   3.46 337.3235     22.21 4.14208464752284  17.1487472
 1999-Nov-26 06:55:00.000      24.66075   8.70533 47.59536 213.35   3.54 206.38   3.46 337.3234     22.21 4.14211903879419  17.1501580
 1999-Nov-26 07:00:00.000      24.66048   8.70524 47.59496 216.38   3.54 209.40   3.46 337.3234     22.21 4.14215343289474  17.1515687
 1999-Nov-26 07:05:00.000      24.66021   8.70516 47.59457 219.40   3.54 212.42   3.46 337.3233     22.21 4.14218782982431  17.1529794
 1999-Nov-26 07:10:00.000      24.65994   8.70507 47.59417 222.42   3.54 215.45   3.46 337.3232     22.21 4.14222222958274  17.1543900
 1999-Nov-26 07:15:00.000      24.65967   8.70498 47.59378 225.45   3.54 218.47   3.46 337.3232     22.21 4.14225663216985  17.1558005
 1999-Nov-26 07:20:00.000      24.65940   8.70490 47.59338 228.47   3.54 221.49   3.46 337.3231     22.21 4.14229103758547  17.1572109
 1999-Nov-26 07:25:00.000      24.65913   8.70481 47.59299 231.49   3.54 224.51   3.46 337.3231     22.21 4.14232544582946  17.1586212
 1999-Nov-26 07:30:00.000      24.65886   8.70472 47.59259 234.51   3.54 227.54   3.46 337.3230     22.21 4.14235985690164  17.1600315
 1999-Nov-26 07:35:00.000      24.65859   8.70463 47.59219 237.54   3.54 230.56   3.46 337.3230     22.21 4.14239427080186  17.1614416
 1999-Nov-26 07:40:00.000      24.65832   8.70455 47.59180 240.56   3.54 233.58   3.46 337.3229     22.21 4.14242868752997  17.1628517
 1999-Nov-26 07:45:00.000      24.65805   8.70446 47.59140 243.58   3.54 236.60   3.46 337.3229     22.21 4.14246310708581  17.1642618
 1999-Nov-26 07:50:00.000      24.65778   8.70437 47.59101 246.60   3.54 239.62   3.46 337.3228     22.21 4.14249752946925  17.1656717
 1999-Nov-26 07:55:00.000      24.65751   8.70429 47.59061 249.63   3.54 242.65   3.46 337.3227     22.21 4.14253195468013  17.1670816
 1999-Nov-26 08:00:00.000      24.65724   8.70420 47.59022 252.65   3.54 245.67   3.46 337.3227     22.21 4.14256638271831  17.1684914
 1999-Nov-26 08:05:00.000      24.65697   8.70411 47.58982 255.67   3.54 248.69   3.46 337.3226     22.21 4.14260081358367  17.1699012
 1999-Nov-26 08:10:00.000      24.65670   8.70402 47.58943 258.70   3.54 251.71   3.46 337.3226     22.21 4.14263524727606  17.1713108
 1999-Nov-26 08:15:00.000      24.65643   8.70394 47.58903 261.72   3.54 254.74   3.46 337.3225     22.21 4.14266968379534  17.1727205
 1999-Nov-26 08:20:00.000      24.65616   8.70385 47.58863 264.74   3.54 257.76   3.46 337.3225     22.21 4.14270412314140  17.1741300
 1999-Nov-26 08:25:00.000      24.65589   8.70376 47.58824 267.76   3.54 260.78   3.46 337.3224     22.21 4.14273856531411  17.1755395
 1999-Nov-26 08:30:00.000      24.65562   8.70368 47.58784 270.79   3.54 263.80   3.46 337.3224     22.21 4.14277301031334  17.1769489
 1999-Nov-26 08:35:00.000      24.65535   8.70359 47.58745 273.81   3.54 266.82   3.46 337.3223     22.21 4.14280745813898  17.1783583
 1999-Nov-26 08:40:00.000      24.65508   8.70350 47.58705 276.83   3.54 269.85   3.46 337.3222     22.21 4.14284190879090  17.1797676
 1999-Nov-26 08:45:00.000      24.65481   8.70341 47.58666 279.86   3.54 272.87   3.46 337.3222     22.21 4.14287636226899  17.1811769
 1999-Nov-26 08:50:00.000      24.65454   8.70333 47.58626 282.88   3.54 275.89   3.46 337.3221     22.21 4.14291081857315  17.1825861
 1999-Nov-26 08:55:00.000      24.65427   8.70324 47.58586 285.90   3.54 278.91   3.46 337.3221     22.21 4.14294527770327  17.1839952
 1999-Nov-26 09:00:00.000      24.65400   8.70315 47.58547 288.92   3.54 281.94   3.46 337.3220     22.21 4.14297973965924  17.1854043
 1999-Nov-26 09:05:00.000      24.65373   8.70307 47.58507 291.95   3.54 284.96   3.46 337.3220     22.21 4.14301420444095  17.1868133
 1999-Nov-26 09:10:00.000      24.65346   8.70298 47.58468 294.97   3.54 287.98   3.46 337.3219     22.21 4.14304867204832  17.1882223
 1999-Nov-26 09:15:00.000      24.65319   8.70289 47.58428 297.99   3.54 291.00   3.46 337.3218     22.21 4.14308314248124  17.1896313
 1999-Nov-26 09:20:00.000      24.65292   8.70281 47.58389 301.02   3.54 294.02   3.46 337.3218     22.21 4.14311761573962  17.1910402
 1999-Nov-26 09:25:00.000      24.65265   8.70272 47.58349 304.04   3.54 297.05   3.46 337.3217     22.21 4.14315209182338  17.1924491
 1999-Nov-26 09:30:00.000      24.65239   8.70263 47.58309 307.06   3.54 300.07   3.46 337.3217     22.21 4.14318657073242  17.1938579
 1999-Nov-26 09:35:00.000      24.65212   8.70254 47.58270 310.08   3.54 303.09   3.46 337.3216     22.21 4.14322105246666  17.1952667
 1999-Nov-26 09:40:00.000      24.65185   8.70246 47.58230 313.11   3.54 306.11   3.46 337.3216     22.21 4.14325553702602  17.1966754
 1999-Nov-26 09:45:00.000      24.65158   8.70237 47.58191 316.13   3.54 309.14   3.46 337.3215     22.21 4.14329002441042  17.1980841
 1999-Nov-26 09:50:00.000      24.65131   8.70228 47.58151 319.15   3.54 312.16   3.46 337.3215     22.20 4.14332451461978  17.1994928
 1999-Nov-26 09:55:00.000      24.65104   8.70220 47.58111 322.17   3.54 315.18   3.46 337.3214     22.20 4.14335900765404  17.2009014
 1999-Nov-26 10:00:00.000      24.65077   8.70211 47.58072 325.20   3.54 318.20   3.46 337.3213     22.20 4.14339350351312  17.2023100
 1999-Nov-26 10:05:00.000      24.65050   8.70202 47.58032 328.22   3.54 321.22   3.46 337.3213     22.20 4.14342800219695  17.2037185
 1999-Nov-26 10:10:00.000      24.65023   8.70194 47.57992 331.24   3.54 324.25   3.46 337.3212     22.20 4.14346250370548  17.2051271
 1999-Nov-26 10:15:00.000      24.64996   8.70185 47.57953 334.27   3.54 327.27   3.46 337.3212     22.20 4.14349700803864  17.2065356
 1999-Nov-26 10:20:00.000      24.64969   8.70176 47.57913 337.29   3.54 330.29   3.46 337.3211     22.20 4.14353151519637  17.2079440
 1999-Nov-26 10:25:00.000      24.64943   8.70168 47.57874 340.31   3.54 333.31   3.46 337.3211     22.20 4.14356602517861  17.2093525
 1999-Nov-26 10:30:00.000      24.64916   8.70159 47.57834 343.33   3.54 336.33   3.46 337.3210     22.20 4.14360053798532  17.2107609
 1999-Nov-26 10:35:00.000      24.64889   8.70150 47.57794 346.36   3.54 339.36   3.46 337.3210     22.20 4.14363505361643  17.2121693
 1999-Nov-26 10:40:00.000      24.64862   8.70142 47.57755 349.38   3.54 342.38   3.46 337.3209     22.20 4.14366957207191  17.2135777
 1999-Nov-26 10:45:00.000      24.64835   8.70133 47.57715 352.40   3.54 345.40   3.46 337.3208     22.20 4.14370409335171  17.2149860
 1999-Nov-26 10:50:00.000      24.64808   8.70124 47.57675 355.43   3.54 348.42   3.46 337.3208     22.20 4.14373861745579  17.2163943
 1999-Nov-26 10:55:00.000      24.64781   8.70116 47.57636 358.45   3.54 351.45   3.46 337.3207     22.20 4.14377314438410  17.2178026
 1999-Nov-26 11:00:00.000      24.64754   8.70107 47.57596   1.47   3.54 354.47   3.46 337.3207     22.20 4.14380767413661  17.2192109
 1999-Nov-26 11:05:00.000      24.64727   8.70098 47.57557   4.49   3.54 357.49   3.46 337.3206     22.20 4.14384220671328  17.2206192
 1999-Nov-26 11:10:00.000      24.64701   8.70090 47.57517   7.52   3.54   0.51   3.46 337.3206     22.20 4.14387674211409  17.2220275
 1999-Nov-26 11:15:00.000      24.64674   8.70081 47.57477  10.54   3.54   3.53   3.46 337.3205     22.20 4.14391128033900  17.2234357
 1999-Nov-26 11:20:00.000      24.64647   8.70072 47.57438  13.56   3.54   6.56   3.46 337.3205     22.20 4.14394582138798  17.2248439
 1999-Nov-26 11:25:00.000      24.64620   8.70064 47.57398  16.59   3.54   9.58   3.46 337.3204     22.20 4.14398036526102  17.2262521
 1999-Nov-26 11:30:00.000      24.64593   8.70055 47.57358  19.61   3.54  12.60   3.46 337.3203     22.20 4.14401491195809  17.2276604
 1999-Nov-26 11:35:00.000      24.64566   8.70046 47.57319  22.63   3.54  15.62   3.46 337.3203     22.20 4.14404946147917  17.2290686
 1999-Nov-26 11:40:00.000      24.64539   8.70038 47.57279  25.65   3.54  18.65   3.46 337.3202     22.20 4.14408401382424  17.2304768
 1999-Nov-26 11:45:00.000      24.64513   8.70029 47.57239  28.68   3.54  21.67   3.46 337.3202     22.20 4.14411856899329  17.2318849
 1999-Nov-26 11:50:00.000      24.64486   8.70020 47.57200  31.70   3.54  24.69   3.46 337.3201     22.20 4.14415312698631  17.2332931
 1999-Nov-26 11:55:00.000      24.64459   8.70012 47.57160  34.72   3.54  27.71   3.46 337.3201     22.20 4.14418768780329  17.2347013
 1999-Nov-26 12:00:00.000      24.64432   8.70003 47.57120  37.74   3.54  30.73   3.46 337.3200     22.20 4.14422225144422  17.2361095
 1999-Nov-26 12:05:00.000      24.64405   8.69994 47.57081  40.77   3.54  33.76   3.46 337.3200     22.20 4.14425681790909  17.2375176
 1999-Nov-26 12:10:00.000      24.64378   8.69986 47.57041  43.79   3.54  36.78   3.46 337.3199     22.20 4.14429138719791  17.2389258
 1999-Nov-26 12:15:00.000      24.64352   8.69977 47.57001  46.81   3.54  39.80   3.46 337.3198     22.20 4.14432595931067  17.2403340
 1999-Nov-26 12:20:00.000      24.64325   8.69968 47.56961  49.84   3.54  42.82   3.46 337.3198     22.20 4.14436053424738  17.2417422
 1999-Nov-26 12:25:00.000      24.64298   8.69960 47.56922  52.86   3.54  45.85   3.46 337.3197     22.20 4.14439511200804  17.2431503
