*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:46:20 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2017-Jul-10 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Jul-12 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2017-Jul-10 04:10:00.000     193.68049  -4.47849 36.37927  28.63  -2.96  17.90  -3.30  24.4986    -16.99 5.41917445728376  26.7801715
 2017-Jul-10 04:15:00.000     193.68076  -4.47862 36.37891  31.65  -2.96  20.92  -3.30  24.4985    -16.99 5.41922816195293  26.7800886
 2017-Jul-10 04:20:00.000     193.68103  -4.47875 36.37855  34.67  -2.96  23.94  -3.30  24.4985    -16.99 5.41928186645571  26.7800056
 2017-Jul-10 04:25:00.000     193.68130  -4.47888 36.37819  37.70  -2.96  26.96  -3.30  24.4985    -16.99 5.41933557079209  26.7799226
 2017-Jul-10 04:30:00.000     193.68157  -4.47900 36.37783  40.72  -2.96  29.99  -3.30  24.4984    -16.99 5.41938927496205  26.7798396
 2017-Jul-10 04:35:00.000     193.68184  -4.47913 36.37747  43.74  -2.96  33.01  -3.30  24.4984    -16.99 5.41944297896561  26.7797566
 2017-Jul-10 04:40:00.000     193.68211  -4.47926 36.37711  46.76  -2.96  36.03  -3.30  24.4984    -16.99 5.41949668280273  26.7796736
 2017-Jul-10 04:45:00.000     193.68238  -4.47939 36.37675  49.78  -2.96  39.05  -3.30  24.4983    -16.99 5.41955038647339  26.7795906
 2017-Jul-10 04:50:00.000     193.68265  -4.47952 36.37639  52.81  -2.96  42.07  -3.30  24.4983    -16.99 5.41960408997759  26.7795076
 2017-Jul-10 04:55:00.000     193.68292  -4.47965 36.37603  55.83  -2.96  45.10  -3.30  24.4983    -16.99 5.41965779331530  26.7794246
 2017-Jul-10 05:00:00.000     193.68319  -4.47977 36.37567  58.85  -2.96  48.12  -3.30  24.4982    -16.99 5.41971149648653  26.7793416
 2017-Jul-10 05:05:00.000     193.68346  -4.47990 36.37531  61.87  -2.96  51.14  -3.30  24.4982    -16.99 5.41976519949120  26.7792585
 2017-Jul-10 05:10:00.000     193.68373  -4.48003 36.37495  64.90  -2.96  54.16  -3.30  24.4982    -16.98 5.41981890232932  26.7791755
 2017-Jul-10 05:15:00.000     193.68400  -4.48016 36.37459  67.92  -2.96  57.19  -3.30  24.4981    -16.98 5.41987260500084  26.7790924
 2017-Jul-10 05:20:00.000     193.68428  -4.48029 36.37423  70.94  -2.96  60.21  -3.30  24.4981    -16.98 5.41992630750574  26.7790093
 2017-Jul-10 05:25:00.000     193.68455  -4.48042 36.37387  73.96  -2.96  63.23  -3.30  24.4980    -16.98 5.41998000984399  26.7789262
 2017-Jul-10 05:30:00.000     193.68482  -4.48055 36.37351  76.98  -2.96  66.25  -3.30  24.4980    -16.98 5.42003371201556  26.7788430
 2017-Jul-10 05:35:00.000     193.68509  -4.48067 36.37315  80.01  -2.96  69.27  -3.30  24.4980    -16.98 5.42008741402037  26.7787599
 2017-Jul-10 05:40:00.000     193.68536  -4.48080 36.37279  83.03  -2.96  72.30  -3.30  24.4979    -16.98 5.42014111585841  26.7786767
 2017-Jul-10 05:45:00.000     193.68563  -4.48093 36.37243  86.05  -2.96  75.32  -3.30  24.4979    -16.98 5.42019481752963  26.7785935
 2017-Jul-10 05:50:00.000     193.68590  -4.48106 36.37207  89.07  -2.96  78.34  -3.30  24.4979    -16.98 5.42024851903397  26.7785103
 2017-Jul-10 05:55:00.000     193.68617  -4.48119 36.37171  92.09  -2.96  81.36  -3.30  24.4978    -16.98 5.42030222037141  26.7784271
 2017-Jul-10 06:00:00.000     193.68644  -4.48132 36.37134  95.12  -2.96  84.39  -3.30  24.4978    -16.98 5.42035592154185  26.7783438
 2017-Jul-10 06:05:00.000     193.68671  -4.48145 36.37098  98.14  -2.96  87.41  -3.30  24.4978    -16.98 5.42040962254526  26.7782605
 2017-Jul-10 06:10:00.000     193.68698  -4.48157 36.37062 101.16  -2.96  90.43  -3.30  24.4977    -16.98 5.42046332338158  26.7781771
 2017-Jul-10 06:15:00.000     193.68726  -4.48170 36.37026 104.18  -2.96  93.45  -3.30  24.4977    -16.98 5.42051702405074  26.7780938
 2017-Jul-10 06:20:00.000     193.68753  -4.48183 36.36990 107.20  -2.96  96.47  -3.30  24.4977    -16.98 5.42057072455272  26.7780104
 2017-Jul-10 06:25:00.000     193.68780  -4.48196 36.36954 110.23  -2.96  99.50  -3.30  24.4976    -16.98 5.42062442488738  26.7779269
 2017-Jul-10 06:30:00.000     193.68807  -4.48209 36.36918 113.25  -2.96 102.52  -3.30  24.4976    -16.98 5.42067812505469  26.7778435
 2017-Jul-10 06:35:00.000     193.68834  -4.48222 36.36882 116.27  -2.96 105.54  -3.30  24.4976    -16.98 5.42073182505457  26.7777600
 2017-Jul-10 06:40:00.000     193.68861  -4.48235 36.36846 119.29  -2.96 108.56  -3.30  24.4975    -16.98 5.42078552488695  26.7776764
 2017-Jul-10 06:45:00.000     193.68888  -4.48247 36.36810 122.32  -2.96 111.58  -3.30  24.4975    -16.98 5.42083922455175  26.7775928
 2017-Jul-10 06:50:00.000     193.68915  -4.48260 36.36774 125.34  -2.96 114.61  -3.30  24.4975    -16.98 5.42089292404891  26.7775092
 2017-Jul-10 06:55:00.000     193.68942  -4.48273 36.36738 128.36  -2.96 117.63  -3.30  24.4974    -16.98 5.42094662337830  26.7774255
 2017-Jul-10 07:00:00.000     193.68970  -4.48286 36.36702 131.38  -2.96 120.65  -3.30  24.4974    -16.98 5.42100032253985  26.7773418
 2017-Jul-10 07:05:00.000     193.68997  -4.48299 36.36666 134.40  -2.96 123.67  -3.30  24.4973    -16.98 5.42105402153349  26.7772581
 2017-Jul-10 07:10:00.000     193.69024  -4.48312 36.36630 137.43  -2.96 126.70  -3.30  24.4973    -16.98 5.42110772035911  26.7771743
 2017-Jul-10 07:15:00.000     193.69051  -4.48325 36.36594 140.45  -2.96 129.72  -3.30  24.4973    -16.98 5.42116141901665  26.7770904
 2017-Jul-10 07:20:00.000     193.69078  -4.48338 36.36558 143.47  -2.96 132.74  -3.30  24.4972    -16.98 5.42121511750595  26.7770065
 2017-Jul-10 07:25:00.000     193.69105  -4.48350 36.36522 146.49  -2.96 135.76  -3.30  24.4972    -16.98 5.42126881582694  26.7769226
 2017-Jul-10 07:30:00.000     193.69132  -4.48363 36.36486 149.51  -2.96 138.78  -3.30  24.4972    -16.98 5.42132251397952  26.7768386
 2017-Jul-10 07:35:00.000     193.69160  -4.48376 36.36450 152.54  -2.96 141.81  -3.30  24.4971    -16.98 5.42137621196359  26.7767545
 2017-Jul-10 07:40:00.000     193.69187  -4.48389 36.36414 155.56  -2.96 144.83  -3.30  24.4971    -16.98 5.42142990977904  26.7766704
 2017-Jul-10 07:45:00.000     193.69214  -4.48402 36.36378 158.58  -2.96 147.85  -3.30  24.4971    -16.98 5.42148360742573  26.7765862
 2017-Jul-10 07:50:00.000     193.69241  -4.48415 36.36342 161.60  -2.96 150.87  -3.30  24.4970    -16.98 5.42153730490357  26.7765020
 2017-Jul-10 07:55:00.000     193.69268  -4.48428 36.36306 164.63  -2.96 153.89  -3.30  24.4970    -16.98 5.42159100221243  26.7764177
 2017-Jul-10 08:00:00.000     193.69295  -4.48441 36.36270 167.65  -2.96 156.92  -3.30  24.4970    -16.98 5.42164469935219  26.7763333
 2017-Jul-10 08:05:00.000     193.69322  -4.48453 36.36234 170.67  -2.96 159.94  -3.30  24.4969    -16.98 5.42169839632274  26.7762489
 2017-Jul-10 08:10:00.000     193.69350  -4.48466 36.36198 173.69  -2.96 162.96  -3.30  24.4969    -16.98 5.42175209312396  26.7761645
 2017-Jul-10 08:15:00.000     193.69377  -4.48479 36.36162 176.71  -2.96 165.98  -3.30  24.4969    -16.98 5.42180578975567  26.7760799
 2017-Jul-10 08:20:00.000     193.69404  -4.48492 36.36126 179.74  -2.96 169.01  -3.30  24.4968    -16.98 5.42185948621778  26.7759953
 2017-Jul-10 08:25:00.000     193.69431  -4.48505 36.36090 182.76  -2.96 172.03  -3.30  24.4968    -16.98 5.42191318251014  26.7759106
 2017-Jul-10 08:30:00.000     193.69458  -4.48518 36.36054 185.78  -2.96 175.05  -3.30  24.4967    -16.98 5.42196687863262  26.7758259
 2017-Jul-10 08:35:00.000     193.69486  -4.48531 36.36018 188.80  -2.96 178.07  -3.30  24.4967    -16.98 5.42202057458509  26.7757411
 2017-Jul-10 08:40:00.000     193.69513  -4.48544 36.35982 191.82  -2.96 181.09  -3.30  24.4967    -16.98 5.42207427036737  26.7756562
 2017-Jul-10 08:45:00.000     193.69540  -4.48557 36.35946 194.85  -2.96 184.12  -3.30  24.4966    -16.98 5.42212796597934  26.7755712
 2017-Jul-10 08:50:00.000     193.69567  -4.48569 36.35910 197.87  -2.96 187.14  -3.30  24.4966    -16.98 5.42218166142083  26.7754862
 2017-Jul-10 08:55:00.000     193.69594  -4.48582 36.35874 200.89  -2.96 190.16  -3.30  24.4966    -16.98 5.42223535669170  26.7754010
 2017-Jul-10 09:00:00.000     193.69621  -4.48595 36.35838 203.91  -2.96 193.18  -3.30  24.4965    -16.98 5.42228905179181  26.7753158
 2017-Jul-10 09:05:00.000     193.69649  -4.48608 36.35802 206.94  -2.96 196.21  -3.30  24.4965    -16.98 5.42234274672096  26.7752306
 2017-Jul-10 09:10:00.000     193.69676  -4.48621 36.35766 209.96  -2.96 199.23  -3.30  24.4965    -16.98 5.42239644147902  26.7751452
 2017-Jul-10 09:15:00.000     193.69703  -4.48634 36.35730 212.98  -2.96 202.25  -3.30  24.4964    -16.98 5.42245013606581  26.7750598
 2017-Jul-10 09:20:00.000     193.69730  -4.48647 36.35694 216.00  -2.96 205.27  -3.30  24.4964    -16.98 5.42250383048116  26.7749742
 2017-Jul-10 09:25:00.000     193.69757  -4.48660 36.35658 219.02  -2.96 208.29  -3.30  24.4964    -16.98 5.42255752472491  26.7748886
 2017-Jul-10 09:30:00.000     193.69785  -4.48673 36.35622 222.05  -2.96 211.32  -3.30  24.4963    -16.98 5.42261121879691  26.7748029
 2017-Jul-10 09:35:00.000     193.69812  -4.48686 36.35586 225.07  -2.96 214.34  -3.30  24.4963    -16.98 5.42266491269692  26.7747171
 2017-Jul-10 09:40:00.000     193.69839  -4.48698 36.35550 228.09  -2.96 217.36  -3.30  24.4963    -16.98 5.42271860642481  26.7746312
 2017-Jul-10 09:45:00.000     193.69866  -4.48711 36.35514 231.11  -2.96 220.38  -3.30  24.4962    -16.98 5.42277229998037  26.7745453
 2017-Jul-10 09:50:00.000     193.69894  -4.48724 36.35478 234.13  -2.96 223.40  -3.30  24.4962    -16.98 5.42282599336343  26.7744592
 2017-Jul-10 09:55:00.000     193.69921  -4.48737 36.35442 237.16  -2.96 226.43  -3.30  24.4961    -16.98 5.42287968657383  26.7743731
 2017-Jul-10 10:00:00.000     193.69948  -4.48750 36.35406 240.18  -2.96 229.45  -3.30  24.4961    -16.98 5.42293337961132  26.7742868
 2017-Jul-10 10:05:00.000     193.69975  -4.48763 36.35370 243.20  -2.96 232.47  -3.30  24.4961    -16.98 5.42298707247573  26.7742004
 2017-Jul-10 10:10:00.000     193.70003  -4.48776 36.35334 246.22  -2.96 235.49  -3.30  24.4960    -16.97 5.42304076516686  26.7741140
 2017-Jul-10 10:15:00.000     193.70030  -4.48789 36.35298 249.24  -2.96 238.52  -3.30  24.4960    -16.97 5.42309445768453  26.7740274
 2017-Jul-10 10:20:00.000     193.70057  -4.48802 36.35262 252.27  -2.96 241.54  -3.30  24.4960    -16.97 5.42314815002853  26.7739408
 2017-Jul-10 10:25:00.000     193.70084  -4.48815 36.35226 255.29  -2.96 244.56  -3.30  24.4959    -16.97 5.42320184219863  26.7738540
 2017-Jul-10 10:30:00.000     193.70111  -4.48828 36.35190 258.31  -2.96 247.58  -3.30  24.4959    -16.97 5.42325553419464  26.7737672
 2017-Jul-10 10:35:00.000     193.70139  -4.48841 36.35154 261.33  -2.96 250.60  -3.30  24.4959    -16.97 5.42330922601635  26.7736802
 2017-Jul-10 10:40:00.000     193.70166  -4.48853 36.35118 264.36  -2.96 253.63  -3.30  24.4958    -16.97 5.42336291766354  26.7735931
 2017-Jul-10 10:45:00.000     193.70193  -4.48866 36.35082 267.38  -2.96 256.65  -3.30  24.4958    -16.97 5.42341660913599  26.7735059
 2017-Jul-10 10:50:00.000     193.70220  -4.48879 36.35046 270.40  -2.96 259.67  -3.30  24.4958    -16.97 5.42347030043351  26.7734186
 2017-Jul-10 10:55:00.000     193.70248  -4.48892 36.35010 273.42  -2.96 262.69  -3.30  24.4957    -16.97 5.42352399155583  26.7733312
 2017-Jul-10 11:00:00.000     193.70275  -4.48905 36.34974 276.44  -2.96 265.71  -3.30  24.4957    -16.97 5.42357768250274  26.7732437
 2017-Jul-10 11:05:00.000     193.70302  -4.48918 36.34938 279.47  -2.96 268.74  -3.30  24.4957    -16.97 5.42363137327403  26.7731561
 2017-Jul-10 11:10:00.000     193.70330  -4.48931 36.34902 282.49  -2.96 271.76  -3.30  24.4956    -16.97 5.42368506386945  26.7730683
 2017-Jul-10 11:15:00.000     193.70357  -4.48944 36.34866 285.51  -2.96 274.78  -3.30  24.4956    -16.97 5.42373875428879  26.7729804
 2017-Jul-10 11:20:00.000     193.70384  -4.48957 36.34830 288.53  -2.96 277.80  -3.30  24.4955    -16.97 5.42379244453178  26.7728925
 2017-Jul-10 11:25:00.000     193.70411  -4.48970 36.34794 291.55  -2.96 280.83  -3.30  24.4955    -16.97 5.42384613459819  26.7728043
 2017-Jul-10 11:30:00.000     193.70439  -4.48983 36.34758 294.58  -2.96 283.85  -3.30  24.4955    -16.97 5.42389982448778  26.7727161
 2017-Jul-10 11:35:00.000     193.70466  -4.48996 36.34722 297.60  -2.96 286.87  -3.30  24.4954    -16.97 5.42395351420032  26.7726278
 2017-Jul-10 11:40:00.000     193.70493  -4.49009 36.34686 300.62  -2.96 289.89  -3.30  24.4954    -16.97 5.42400720373556  26.7725393
 2017-Jul-10 11:45:00.000     193.70521  -4.49021 36.34650 303.64  -2.96 292.91  -3.30  24.4954    -16.97 5.42406089309323  26.7724507
