*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 16:04:15 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2017-Mar-27 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Mar-29 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2017-Mar-27 04:05:00.000     198.59163  -6.16690 44.00863  58.89  -3.49  61.25  -3.08  23.7807    -20.54 4.47970410430150  -6.7402729
 2017-Mar-27 04:10:00.000     198.59124  -6.16673 44.00876  61.92  -3.49  64.28  -3.08  23.7808    -20.54 4.47969058934816  -6.7384704
 2017-Mar-27 04:15:00.000     198.59084  -6.16657 44.00889  64.94  -3.49  67.30  -3.08  23.7808    -20.54 4.47967707800965  -6.7366678
 2017-Mar-27 04:20:00.000     198.59045  -6.16641 44.00903  67.96  -3.49  70.32  -3.08  23.7809    -20.54 4.47966357028612  -6.7348651
 2017-Mar-27 04:25:00.000     198.59006  -6.16624 44.00916  70.98  -3.49  73.34  -3.08  23.7810    -20.54 4.47965006617771  -6.7330623
 2017-Mar-27 04:30:00.000     198.58966  -6.16608 44.00929  74.01  -3.49  76.37  -3.08  23.7810    -20.54 4.47963656568456  -6.7312595
 2017-Mar-27 04:35:00.000     198.58927  -6.16592 44.00942  77.03  -3.49  79.39  -3.08  23.7811    -20.54 4.47962306880683  -6.7294566
 2017-Mar-27 04:40:00.000     198.58887  -6.16575 44.00956  80.05  -3.49  82.41  -3.08  23.7812    -20.54 4.47960957554467  -6.7276536
 2017-Mar-27 04:45:00.000     198.58848  -6.16559 44.00969  83.08  -3.49  85.43  -3.08  23.7812    -20.54 4.47959608589824  -6.7258505
 2017-Mar-27 04:50:00.000     198.58809  -6.16543 44.00982  86.10  -3.49  88.46  -3.08  23.7813    -20.54 4.47958259986771  -6.7240474
 2017-Mar-27 04:55:00.000     198.58769  -6.16526 44.00995  89.12  -3.49  91.48  -3.08  23.7813    -20.54 4.47956911745322  -6.7222442
 2017-Mar-27 05:00:00.000     198.58730  -6.16510 44.01009  92.15  -3.49  94.50  -3.08  23.7814    -20.54 4.47955563865496  -6.7204408
 2017-Mar-27 05:05:00.000     198.58691  -6.16494 44.01022  95.17  -3.49  97.52  -3.08  23.7815    -20.54 4.47954216347308  -6.7186374
 2017-Mar-27 05:10:00.000     198.58651  -6.16477 44.01035  98.19  -3.49 100.55  -3.08  23.7815    -20.54 4.47952869190777  -6.7168340
 2017-Mar-27 05:15:00.000     198.58612  -6.16461 44.01048 101.22  -3.49 103.57  -3.08  23.7816    -20.54 4.47951522395919  -6.7150304
 2017-Mar-27 05:20:00.000     198.58572  -6.16444 44.01062 104.24  -3.49 106.59  -3.08  23.7817    -20.54 4.47950175962753  -6.7132267
 2017-Mar-27 05:25:00.000     198.58533  -6.16428 44.01075 107.26  -3.49 109.61  -3.08  23.7817    -20.54 4.47948829891296  -6.7114230
 2017-Mar-27 05:30:00.000     198.58494  -6.16412 44.01088 110.29  -3.49 112.64  -3.08  23.7818    -20.54 4.47947484181569  -6.7096191
 2017-Mar-27 05:35:00.000     198.58454  -6.16395 44.01101 113.31  -3.49 115.66  -3.08  23.7819    -20.54 4.47946138833588  -6.7078152
 2017-Mar-27 05:40:00.000     198.58415  -6.16379 44.01115 116.33  -3.49 118.68  -3.08  23.7819    -20.54 4.47944793847374  -6.7060112
 2017-Mar-27 05:45:00.000     198.58375  -6.16363 44.01128 119.36  -3.49 121.70  -3.08  23.7820    -20.54 4.47943449222945  -6.7042070
 2017-Mar-27 05:50:00.000     198.58336  -6.16346 44.01141 122.38  -3.49 124.73  -3.08  23.7821    -20.54 4.47942104960322  -6.7024028
 2017-Mar-27 05:55:00.000     198.58297  -6.16330 44.01154 125.40  -3.49 127.75  -3.08  23.7821    -20.54 4.47940761059524  -6.7005984
 2017-Mar-27 06:00:00.000     198.58257  -6.16313 44.01167 128.43  -3.49 130.77  -3.08  23.7822    -20.54 4.47939417520572  -6.6987940
 2017-Mar-27 06:05:00.000     198.58218  -6.16297 44.01181 131.45  -3.49 133.79  -3.08  23.7823    -20.54 4.47938074343486  -6.6969895
 2017-Mar-27 06:10:00.000     198.58178  -6.16281 44.01194 134.47  -3.49 136.82  -3.08  23.7823    -20.54 4.47936731528287  -6.6951848
 2017-Mar-27 06:15:00.000     198.58139  -6.16264 44.01207 137.49  -3.49 139.84  -3.08  23.7824    -20.54 4.47935389074996  -6.6933801
 2017-Mar-27 06:20:00.000     198.58099  -6.16248 44.01220 140.52  -3.49 142.86  -3.08  23.7825    -20.54 4.47934046983635  -6.6915752
 2017-Mar-27 06:25:00.000     198.58060  -6.16232 44.01233 143.54  -3.49 145.88  -3.08  23.7825    -20.54 4.47932705254226  -6.6897703
 2017-Mar-27 06:30:00.000     198.58021  -6.16215 44.01246 146.56  -3.49 148.91  -3.08  23.7826    -20.54 4.47931363886790  -6.6879652
 2017-Mar-27 06:35:00.000     198.57981  -6.16199 44.01260 149.59  -3.49 151.93  -3.08  23.7827    -20.54 4.47930022881350  -6.6861600
 2017-Mar-27 06:40:00.000     198.57942  -6.16183 44.01273 152.61  -3.49 154.95  -3.08  23.7827    -20.54 4.47928682237928  -6.6843547
 2017-Mar-27 06:45:00.000     198.57902  -6.16166 44.01286 155.63  -3.49 157.97  -3.08  23.7828    -20.54 4.47927341956547  -6.6825493
 2017-Mar-27 06:50:00.000     198.57863  -6.16150 44.01299 158.66  -3.49 161.00  -3.08  23.7829    -20.54 4.47926002037231  -6.6807437
 2017-Mar-27 06:55:00.000     198.57824  -6.16133 44.01312 161.68  -3.49 164.02  -3.08  23.7829    -20.54 4.47924662480002  -6.6789381
 2017-Mar-27 07:00:00.000     198.57784  -6.16117 44.01325 164.70  -3.49 167.04  -3.08  23.7830    -20.54 4.47923323284885  -6.6771323
 2017-Mar-27 07:05:00.000     198.57745  -6.16101 44.01339 167.73  -3.49 170.06  -3.08  23.7831    -20.54 4.47921984451903  -6.6753264
 2017-Mar-27 07:10:00.000     198.57705  -6.16084 44.01352 170.75  -3.49 173.09  -3.08  23.7831    -20.54 4.47920645981081  -6.6735204
 2017-Mar-27 07:15:00.000     198.57666  -6.16068 44.01365 173.77  -3.49 176.11  -3.08  23.7832    -20.54 4.47919307872443  -6.6717143
 2017-Mar-27 07:20:00.000     198.57626  -6.16052 44.01378 176.80  -3.49 179.13  -3.08  23.7832    -20.54 4.47917970126014  -6.6699080
 2017-Mar-27 07:25:00.000     198.57587  -6.16035 44.01391 179.82  -3.49 182.15  -3.08  23.7833    -20.54 4.47916632741818  -6.6681016
 2017-Mar-27 07:30:00.000     198.57548  -6.16019 44.01404 182.84  -3.49 185.18  -3.08  23.7834    -20.54 4.47915295719882  -6.6662951
 2017-Mar-27 07:35:00.000     198.57508  -6.16002 44.01418 185.87  -3.49 188.20  -3.08  23.7834    -20.54 4.47913959060230  -6.6644885
 2017-Mar-27 07:40:00.000     198.57469  -6.15986 44.01431 188.89  -3.49 191.22  -3.08  23.7835    -20.54 4.47912622762889  -6.6626817
 2017-Mar-27 07:45:00.000     198.57429  -6.15970 44.01444 191.91  -3.49 194.24  -3.08  23.7836    -20.54 4.47911286827884  -6.6608748
 2017-Mar-27 07:50:00.000     198.57390  -6.15953 44.01457 194.94  -3.49 197.27  -3.08  23.7836    -20.54 4.47909951255242  -6.6590678
 2017-Mar-27 07:55:00.000     198.57350  -6.15937 44.01470 197.96  -3.49 200.29  -3.08  23.7837    -20.54 4.47908616044989  -6.6572606
 2017-Mar-27 08:00:00.000     198.57311  -6.15921 44.01483 200.98  -3.49 203.31  -3.08  23.7838    -20.54 4.47907281197152  -6.6554533
 2017-Mar-27 08:05:00.000     198.57272  -6.15904 44.01496 204.00  -3.49 206.33  -3.08  23.7838    -20.54 4.47905946711758  -6.6536459
 2017-Mar-27 08:10:00.000     198.57232  -6.15888 44.01509 207.03  -3.49 209.36  -3.08  23.7839    -20.54 4.47904612588835  -6.6518384
 2017-Mar-27 08:15:00.000     198.57193  -6.15871 44.01522 210.05  -3.49 212.38  -3.08  23.7840    -20.54 4.47903278828409  -6.6500306
 2017-Mar-27 08:20:00.000     198.57153  -6.15855 44.01536 213.07  -3.49 215.40  -3.08  23.7840    -20.54 4.47901945430508  -6.6482228
 2017-Mar-27 08:25:00.000     198.57114  -6.15839 44.01549 216.10  -3.49 218.42  -3.08  23.7841    -20.54 4.47900612395160  -6.6464148
 2017-Mar-27 08:30:00.000     198.57074  -6.15822 44.01562 219.12  -3.49 221.45  -3.08  23.7842    -20.54 4.47899279722394  -6.6446067
 2017-Mar-27 08:35:00.000     198.57035  -6.15806 44.01575 222.14  -3.49 224.47  -3.08  23.7842    -20.54 4.47897947412238  -6.6427984
 2017-Mar-27 08:40:00.000     198.56995  -6.15789 44.01588 225.17  -3.49 227.49  -3.08  23.7843    -20.54 4.47896615464721  -6.6409900
 2017-Mar-27 08:45:00.000     198.56956  -6.15773 44.01601 228.19  -3.49 230.51  -3.08  23.7844    -20.54 4.47895283879870  -6.6391815
 2017-Mar-27 08:50:00.000     198.56917  -6.15757 44.01614 231.21  -3.49 233.54  -3.08  23.7844    -20.54 4.47893952657716  -6.6373728
 2017-Mar-27 08:55:00.000     198.56877  -6.15740 44.01627 234.24  -3.49 236.56  -3.08  23.7845    -20.54 4.47892621798287  -6.6355639
 2017-Mar-27 09:00:00.000     198.56838  -6.15724 44.01640 237.26  -3.49 239.58  -3.08  23.7846    -20.54 4.47891291301614  -6.6337549
 2017-Mar-27 09:05:00.000     198.56798  -6.15708 44.01653 240.28  -3.49 242.60  -3.08  23.7846    -20.54 4.47889961167725  -6.6319458
 2017-Mar-27 09:10:00.000     198.56759  -6.15691 44.01666 243.31  -3.49 245.63  -3.08  23.7847    -20.54 4.47888631396650  -6.6301365
 2017-Mar-27 09:15:00.000     198.56719  -6.15675 44.01679 246.33  -3.49 248.65  -3.08  23.7848    -20.54 4.47887301988419  -6.6283271
 2017-Mar-27 09:20:00.000     198.56680  -6.15658 44.01693 249.35  -3.49 251.67  -3.08  23.7848    -20.54 4.47885972943064  -6.6265175
 2017-Mar-27 09:25:00.000     198.56640  -6.15642 44.01706 252.38  -3.49 254.69  -3.08  23.7849    -20.54 4.47884644260614  -6.6247077
 2017-Mar-27 09:30:00.000     198.56601  -6.15626 44.01719 255.40  -3.49 257.72  -3.08  23.7850    -20.54 4.47883315941099  -6.6228978
 2017-Mar-27 09:35:00.000     198.56562  -6.15609 44.01732 258.42  -3.49 260.74  -3.08  23.7850    -20.54 4.47881987984551  -6.6210878
 2017-Mar-27 09:40:00.000     198.56522  -6.15593 44.01745 261.45  -3.49 263.76  -3.08  23.7851    -20.54 4.47880660391001  -6.6192776
 2017-Mar-27 09:45:00.000     198.56483  -6.15576 44.01758 264.47  -3.49 266.78  -3.08  23.7852    -20.54 4.47879333160479  -6.6174672
 2017-Mar-27 09:50:00.000     198.56443  -6.15560 44.01771 267.49  -3.49 269.81  -3.08  23.7852    -20.54 4.47878006293017  -6.6156567
 2017-Mar-27 09:55:00.000     198.56404  -6.15544 44.01784 270.51  -3.49 272.83  -3.08  23.7853    -20.54 4.47876679788647  -6.6138460
 2017-Mar-27 10:00:00.000     198.56364  -6.15527 44.01797 273.54  -3.49 275.85  -3.08  23.7853    -20.54 4.47875353647400  -6.6120352
 2017-Mar-27 10:05:00.000     198.56325  -6.15511 44.01810 276.56  -3.49 278.87  -3.08  23.7854    -20.54 4.47874027869308  -6.6102242
 2017-Mar-27 10:10:00.000     198.56285  -6.15495 44.01823 279.58  -3.49 281.90  -3.08  23.7855    -20.54 4.47872702454403  -6.6084130
 2017-Mar-27 10:15:00.000     198.56246  -6.15478 44.01836 282.61  -3.49 284.92  -3.08  23.7855    -20.54 4.47871377402717  -6.6066017
 2017-Mar-27 10:20:00.000     198.56206  -6.15462 44.01849 285.63  -3.49 287.94  -3.08  23.7856    -20.54 4.47870052714283  -6.6047902
 2017-Mar-27 10:25:00.000     198.56167  -6.15445 44.01862 288.65  -3.49 290.96  -3.08  23.7857    -20.54 4.47868728389133  -6.6029786
 2017-Mar-27 10:30:00.000     198.56127  -6.15429 44.01875 291.68  -3.49 293.99  -3.08  23.7857    -20.54 4.47867404427299  -6.6011668
 2017-Mar-27 10:35:00.000     198.56088  -6.15413 44.01888 294.70  -3.49 297.01  -3.08  23.7858    -20.54 4.47866080828815  -6.5993548
 2017-Mar-27 10:40:00.000     198.56048  -6.15396 44.01901 297.72  -3.49 300.03  -3.08  23.7859    -20.54 4.47864757593712  -6.5975427
 2017-Mar-27 10:45:00.000     198.56009  -6.15380 44.01914 300.75  -3.49 303.05  -3.08  23.7859    -20.54 4.47863434722025  -6.5957304
 2017-Mar-27 10:50:00.000     198.55969  -6.15363 44.01927 303.77  -3.49 306.08  -3.08  23.7860    -20.54 4.47862112213785  -6.5939180
 2017-Mar-27 10:55:00.000     198.55930  -6.15347 44.01940 306.79  -3.49 309.10  -3.08  23.7861    -20.54 4.47860790069028  -6.5921053
 2017-Mar-27 11:00:00.000     198.55891  -6.15331 44.01953 309.82  -3.49 312.12  -3.08  23.7861    -20.54 4.47859468287785  -6.5902925
 2017-Mar-27 11:05:00.000     198.55851  -6.15314 44.01966 312.84  -3.49 315.14  -3.08  23.7862    -20.54 4.47858146870091  -6.5884796
 2017-Mar-27 11:10:00.000     198.55812  -6.15298 44.01979 315.86  -3.49 318.17  -3.08  23.7863    -20.54 4.47856825815979  -6.5866665
 2017-Mar-27 11:15:00.000     198.55772  -6.15281 44.01992 318.89  -3.49 321.19  -3.08  23.7863    -20.54 4.47855505125483  -6.5848532
 2017-Mar-27 11:20:00.000     198.55733  -6.15265 44.02005 321.91  -3.49 324.21  -3.08  23.7864    -20.54 4.47854184798636  -6.5830397
 2017-Mar-27 11:25:00.000     198.55693  -6.15249 44.02018 324.93  -3.49 327.23  -3.08  23.7865    -20.54 4.47852864835473  -6.5812261
 2017-Mar-27 11:30:00.000     198.55654  -6.15232 44.02031 327.96  -3.49 330.26  -3.08  23.7865    -20.54 4.47851545236028  -6.5794123
 2017-Mar-27 11:35:00.000     198.55614  -6.15216 44.02044 330.98  -3.49 333.28  -3.08  23.7866    -20.54 4.47850226000334  -6.5775983
 2017-Mar-27 11:40:00.000     198.55575  -6.15199 44.02057 334.00  -3.49 336.30  -3.08  23.7867    -20.54 4.47848907128425  -6.5757841
