*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:19:10 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2007-Feb-24 00:00:00.0000 UT      
Stop  time      : A.D. 2007-Feb-26 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2007-Feb-24 04:05:00.000     256.15117 -22.11691 36.04069 181.47  -3.31 191.91  -3.36   5.0613    -16.82 5.47008505749728 -27.5461416
 2007-Feb-24 04:10:00.000     256.15161 -22.11695 36.04105 184.50  -3.31 194.93  -3.36   5.0611    -16.82 5.47002981716853 -27.5464248
 2007-Feb-24 04:15:00.000     256.15204 -22.11698 36.04142 187.52  -3.31 197.95  -3.36   5.0609    -16.82 5.46997457627200 -27.5467079
 2007-Feb-24 04:20:00.000     256.15248 -22.11702 36.04178 190.54  -3.31 200.98  -3.36   5.0607    -16.82 5.46991933480786 -27.5469909
 2007-Feb-24 04:25:00.000     256.15291 -22.11706 36.04214 193.56  -3.31 204.00  -3.36   5.0606    -16.82 5.46986409277629 -27.5472738
 2007-Feb-24 04:30:00.000     256.15335 -22.11709 36.04251 196.59  -3.31 207.02  -3.36   5.0604    -16.82 5.46980885017745 -27.5475567
 2007-Feb-24 04:35:00.000     256.15378 -22.11713 36.04287 199.61  -3.31 210.04  -3.36   5.0602    -16.82 5.46975360701152 -27.5478394
 2007-Feb-24 04:40:00.000     256.15422 -22.11716 36.04324 202.63  -3.31 213.07  -3.36   5.0600    -16.82 5.46969836327865 -27.5481221
 2007-Feb-24 04:45:00.000     256.15465 -22.11720 36.04360 205.65  -3.31 216.09  -3.36   5.0598    -16.82 5.46964311897899 -27.5484047
 2007-Feb-24 04:50:00.000     256.15508 -22.11724 36.04397 208.68  -3.31 219.11  -3.36   5.0596    -16.82 5.46958787411271 -27.5486872
 2007-Feb-24 04:55:00.000     256.15552 -22.11727 36.04433 211.70  -3.31 222.13  -3.36   5.0594    -16.82 5.46953262867996 -27.5489697
 2007-Feb-24 05:00:00.000     256.15595 -22.11731 36.04469 214.72  -3.31 225.16  -3.36   5.0593    -16.83 5.46947738268087 -27.5492520
 2007-Feb-24 05:05:00.000     256.15639 -22.11735 36.04506 217.74  -3.31 228.18  -3.36   5.0591    -16.83 5.46942213611561 -27.5495343
 2007-Feb-24 05:10:00.000     256.15682 -22.11738 36.04542 220.77  -3.31 231.20  -3.36   5.0589    -16.83 5.46936688898431 -27.5498166
 2007-Feb-24 05:15:00.000     256.15726 -22.11742 36.04579 223.79  -3.31 234.23  -3.36   5.0587    -16.83 5.46931164128711 -27.5500987
 2007-Feb-24 05:20:00.000     256.15769 -22.11746 36.04615 226.81  -3.31 237.25  -3.36   5.0585    -16.83 5.46925639302413 -27.5503808
 2007-Feb-24 05:25:00.000     256.15813 -22.11749 36.04651 229.83  -3.31 240.27  -3.36   5.0583    -16.83 5.46920114419553 -27.5506629
 2007-Feb-24 05:30:00.000     256.15856 -22.11753 36.04688 232.86  -3.31 243.29  -3.36   5.0582    -16.83 5.46914589480141 -27.5509448
 2007-Feb-24 05:35:00.000     256.15899 -22.11757 36.04724 235.88  -3.31 246.32  -3.36   5.0580    -16.83 5.46909064484192 -27.5512267
 2007-Feb-24 05:40:00.000     256.15943 -22.11760 36.04761 238.90  -3.31 249.34  -3.36   5.0578    -16.83 5.46903539431717 -27.5515086
 2007-Feb-24 05:45:00.000     256.15986 -22.11764 36.04797 241.93  -3.31 252.36  -3.36   5.0576    -16.83 5.46898014322727 -27.5517904
 2007-Feb-24 05:50:00.000     256.16030 -22.11768 36.04833 244.95  -3.31 255.38  -3.36   5.0574    -16.83 5.46892489157235 -27.5520721
 2007-Feb-24 05:55:00.000     256.16073 -22.11771 36.04870 247.97  -3.31 258.41  -3.36   5.0572    -16.83 5.46886963935252 -27.5523538
 2007-Feb-24 06:00:00.000     256.16117 -22.11775 36.04906 250.99  -3.31 261.43  -3.36   5.0570    -16.83 5.46881438656788 -27.5526354
 2007-Feb-24 06:05:00.000     256.16160 -22.11778 36.04943 254.02  -3.31 264.45  -3.36   5.0569    -16.83 5.46875913321854 -27.5529170
 2007-Feb-24 06:10:00.000     256.16203 -22.11782 36.04979 257.04  -3.31 267.47  -3.36   5.0567    -16.83 5.46870387930459 -27.5531985
 2007-Feb-24 06:15:00.000     256.16247 -22.11786 36.05016 260.06  -3.31 270.50  -3.36   5.0565    -16.83 5.46864862482616 -27.5534800
 2007-Feb-24 06:20:00.000     256.16290 -22.11789 36.05052 263.08  -3.31 273.52  -3.36   5.0563    -16.83 5.46859336978331 -27.5537614
 2007-Feb-24 06:25:00.000     256.16334 -22.11793 36.05088 266.11  -3.31 276.54  -3.36   5.0561    -16.83 5.46853811417616 -27.5540428
 2007-Feb-24 06:30:00.000     256.16377 -22.11797 36.05125 269.13  -3.31 279.57  -3.36   5.0559    -16.83 5.46848285800479 -27.5543241
 2007-Feb-24 06:35:00.000     256.16420 -22.11800 36.05161 272.15  -3.31 282.59  -3.36   5.0558    -16.83 5.46842760126928 -27.5546054
 2007-Feb-24 06:40:00.000     256.16464 -22.11804 36.05198 275.17  -3.31 285.61  -3.36   5.0556    -16.83 5.46837234396972 -27.5548867
 2007-Feb-24 06:45:00.000     256.16507 -22.11808 36.05234 278.20  -3.31 288.63  -3.36   5.0554    -16.83 5.46831708610618 -27.5551679
 2007-Feb-24 06:50:00.000     256.16551 -22.11811 36.05271 281.22  -3.31 291.66  -3.36   5.0552    -16.83 5.46826182767875 -27.5554491
 2007-Feb-24 06:55:00.000     256.16594 -22.11815 36.05307 284.24  -3.31 294.68  -3.36   5.0550    -16.83 5.46820656868750 -27.5557302
 2007-Feb-24 07:00:00.000     256.16637 -22.11819 36.05343 287.26  -3.31 297.70  -3.36   5.0548    -16.83 5.46815130913250 -27.5560113
 2007-Feb-24 07:05:00.000     256.16681 -22.11822 36.05380 290.29  -3.31 300.72  -3.36   5.0547    -16.83 5.46809604901380 -27.5562924
 2007-Feb-24 07:10:00.000     256.16724 -22.11826 36.05416 293.31  -3.31 303.75  -3.36   5.0545    -16.83 5.46804078833148 -27.5565734
 2007-Feb-24 07:15:00.000     256.16767 -22.11829 36.05453 296.33  -3.31 306.77  -3.36   5.0543    -16.83 5.46798552708561 -27.5568545
 2007-Feb-24 07:20:00.000     256.16811 -22.11833 36.05489 299.35  -3.31 309.79  -3.36   5.0541    -16.83 5.46793026527624 -27.5571354
 2007-Feb-24 07:25:00.000     256.16854 -22.11837 36.05526 302.38  -3.31 312.82  -3.36   5.0539    -16.83 5.46787500290342 -27.5574164
 2007-Feb-24 07:30:00.000     256.16898 -22.11840 36.05562 305.40  -3.31 315.84  -3.36   5.0537    -16.83 5.46781973996720 -27.5576973
 2007-Feb-24 07:35:00.000     256.16941 -22.11844 36.05599 308.42  -3.31 318.86  -3.36   5.0536    -16.83 5.46776447646764 -27.5579782
 2007-Feb-24 07:40:00.000     256.16984 -22.11848 36.05635 311.44  -3.31 321.88  -3.36   5.0534    -16.83 5.46770921240477 -27.5582591
 2007-Feb-24 07:45:00.000     256.17028 -22.11851 36.05671 314.47  -3.31 324.91  -3.36   5.0532    -16.83 5.46765394777865 -27.5585400
 2007-Feb-24 07:50:00.000     256.17071 -22.11855 36.05708 317.49  -3.31 327.93  -3.36   5.0530    -16.83 5.46759868258931 -27.5588209
 2007-Feb-24 07:55:00.000     256.17114 -22.11859 36.05744 320.51  -3.31 330.95  -3.36   5.0528    -16.83 5.46754341683679 -27.5591017
 2007-Feb-24 08:00:00.000     256.17158 -22.11862 36.05781 323.53  -3.31 333.97  -3.36   5.0526    -16.83 5.46748815052112 -27.5593825
 2007-Feb-24 08:05:00.000     256.17201 -22.11866 36.05817 326.56  -3.31 337.00  -3.36   5.0524    -16.83 5.46743288364233 -27.5596633
 2007-Feb-24 08:10:00.000     256.17244 -22.11870 36.05854 329.58  -3.31 340.02  -3.36   5.0523    -16.83 5.46737761620046 -27.5599441
 2007-Feb-24 08:15:00.000     256.17288 -22.11873 36.05890 332.60  -3.31 343.04  -3.36   5.0521    -16.83 5.46732234819553 -27.5602249
 2007-Feb-24 08:20:00.000     256.17331 -22.11877 36.05927 335.62  -3.31 346.07  -3.36   5.0519    -16.83 5.46726707962756 -27.5605056
 2007-Feb-24 08:25:00.000     256.17374 -22.11880 36.05963 338.65  -3.31 349.09  -3.36   5.0517    -16.83 5.46721181049657 -27.5607864
 2007-Feb-24 08:30:00.000     256.17418 -22.11884 36.05999 341.67  -3.31 352.11  -3.36   5.0515    -16.83 5.46715654080258 -27.5610671
 2007-Feb-24 08:35:00.000     256.17461 -22.11888 36.06036 344.69  -3.31 355.13  -3.36   5.0513    -16.83 5.46710127054559 -27.5613479
 2007-Feb-24 08:40:00.000     256.17504 -22.11891 36.06072 347.71  -3.31 358.16  -3.36   5.0512    -16.83 5.46704599972564 -27.5616286
 2007-Feb-24 08:45:00.000     256.17548 -22.11895 36.06109 350.74  -3.31   1.18  -3.36   5.0510    -16.83 5.46699072834271 -27.5619093
 2007-Feb-24 08:50:00.000     256.17591 -22.11899 36.06145 353.76  -3.31   4.20  -3.36   5.0508    -16.83 5.46693545639682 -27.5621901
 2007-Feb-24 08:55:00.000     256.17634 -22.11902 36.06182 356.78  -3.31   7.22  -3.36   5.0506    -16.83 5.46688018388797 -27.5624708
 2007-Feb-24 09:00:00.000     256.17678 -22.11906 36.06218 359.81  -3.31  10.25  -3.36   5.0504    -16.83 5.46682491081617 -27.5627515
 2007-Feb-24 09:05:00.000     256.17721 -22.11909 36.06255   2.83  -3.31  13.27  -3.36   5.0502    -16.83 5.46676963718140 -27.5630323
 2007-Feb-24 09:10:00.000     256.17764 -22.11913 36.06291   5.85  -3.31  16.29  -3.36   5.0501    -16.83 5.46671436298367 -27.5633130
 2007-Feb-24 09:15:00.000     256.17807 -22.11917 36.06328   8.87  -3.31  19.31  -3.36   5.0499    -16.83 5.46665908822297 -27.5635937
 2007-Feb-24 09:20:00.000     256.17851 -22.11920 36.06364  11.90  -3.31  22.34  -3.36   5.0497    -16.83 5.46660381289930 -27.5638745
 2007-Feb-24 09:25:00.000     256.17894 -22.11924 36.06401  14.92  -3.31  25.36  -3.36   5.0495    -16.83 5.46654853701262 -27.5641552
 2007-Feb-24 09:30:00.000     256.17937 -22.11928 36.06437  17.94  -3.31  28.38  -3.36   5.0493    -16.83 5.46649326056295 -27.5644360
 2007-Feb-24 09:35:00.000     256.17981 -22.11931 36.06473  20.96  -3.31  31.41  -3.36   5.0491    -16.83 5.46643798355024 -27.5647168
 2007-Feb-24 09:40:00.000     256.18024 -22.11935 36.06510  23.99  -3.31  34.43  -3.36   5.0490    -16.83 5.46638270597449 -27.5649975
 2007-Feb-24 09:45:00.000     256.18067 -22.11938 36.06546  27.01  -3.31  37.45  -3.36   5.0488    -16.83 5.46632742783568 -27.5652783
 2007-Feb-24 09:50:00.000     256.18110 -22.11942 36.06583  30.03  -3.31  40.47  -3.36   5.0486    -16.83 5.46627214913378 -27.5655591
 2007-Feb-24 09:55:00.000     256.18154 -22.11946 36.06619  33.05  -3.31  43.50  -3.36   5.0484    -16.84 5.46621686986875 -27.5658399
 2007-Feb-24 10:00:00.000     256.18197 -22.11949 36.06656  36.08  -3.31  46.52  -3.36   5.0482    -16.84 5.46616159004059 -27.5661208
 2007-Feb-24 10:05:00.000     256.18240 -22.11953 36.06692  39.10  -3.31  49.54  -3.36   5.0480    -16.84 5.46610630964925 -27.5664016
 2007-Feb-24 10:10:00.000     256.18283 -22.11957 36.06729  42.12  -3.31  52.56  -3.36   5.0479    -16.84 5.46605102869469 -27.5666825
 2007-Feb-24 10:15:00.000     256.18327 -22.11960 36.06765  45.14  -3.31  55.59  -3.36   5.0477    -16.84 5.46599574717690 -27.5669634
 2007-Feb-24 10:20:00.000     256.18370 -22.11964 36.06802  48.17  -3.31  58.61  -3.36   5.0475    -16.84 5.46594046509582 -27.5672443
 2007-Feb-24 10:25:00.000     256.18413 -22.11968 36.06838  51.19  -3.31  61.63  -3.36   5.0473    -16.84 5.46588518245141 -27.5675252
 2007-Feb-24 10:30:00.000     256.18456 -22.11971 36.06875  54.21  -3.31  64.66  -3.36   5.0471    -16.84 5.46582989924365 -27.5678061
 2007-Feb-24 10:35:00.000     256.18500 -22.11975 36.06911  57.23  -3.31  67.68  -3.36   5.0469    -16.84 5.46577461547247 -27.5680871
 2007-Feb-24 10:40:00.000     256.18543 -22.11978 36.06948  60.26  -3.31  70.70  -3.36   5.0468    -16.84 5.46571933113783 -27.5683681
 2007-Feb-24 10:45:00.000     256.18586 -22.11982 36.06984  63.28  -3.31  73.72  -3.36   5.0466    -16.84 5.46566404623969 -27.5686491
 2007-Feb-24 10:50:00.000     256.18629 -22.11986 36.07021  66.30  -3.31  76.75  -3.36   5.0464    -16.84 5.46560876077800 -27.5689301
 2007-Feb-24 10:55:00.000     256.18673 -22.11989 36.07057  69.32  -3.31  79.77  -3.36   5.0462    -16.84 5.46555347475270 -27.5692112
 2007-Feb-24 11:00:00.000     256.18716 -22.11993 36.07094  72.35  -3.31  82.79  -3.36   5.0460    -16.84 5.46549818816373 -27.5694923
 2007-Feb-24 11:05:00.000     256.18759 -22.11996 36.07130  75.37  -3.31  85.81  -3.36   5.0458    -16.84 5.46544290101105 -27.5697734
 2007-Feb-24 11:10:00.000     256.18802 -22.12000 36.07167  78.39  -3.31  88.84  -3.36   5.0457    -16.84 5.46538761329460 -27.5700546
 2007-Feb-24 11:15:00.000     256.18846 -22.12004 36.07203  81.41  -3.31  91.86  -3.36   5.0455    -16.84 5.46533232501431 -27.5703358
 2007-Feb-24 11:20:00.000     256.18889 -22.12007 36.07240  84.44  -3.31  94.88  -3.36   5.0453    -16.84 5.46527703617013 -27.5706170
 2007-Feb-24 11:25:00.000     256.18932 -22.12011 36.07276  87.46  -3.31  97.90  -3.36   5.0451    -16.84 5.46522174676198 -27.5708982
 2007-Feb-24 11:30:00.000     256.18975 -22.12015 36.07313  90.48  -3.31 100.93  -3.36   5.0449    -16.84 5.46516645678981 -27.5711795
 2007-Feb-24 11:35:00.000     256.19018 -22.12018 36.07349  93.50  -3.31 103.95  -3.36   5.0447    -16.84 5.46511116625355 -27.5714608
 2007-Feb-24 11:40:00.000     256.19062 -22.12022 36.07386  96.53  -3.31 106.97  -3.36   5.0446    -16.84 5.46505587515313 -27.5717422
