*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:11:02 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2003-Feb-24 00:00:00.0000 UT      
Stop  time      : A.D. 2003-Feb-26 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2003-Feb-24 04:25:00.000     133.01943  18.50914 44.75373 352.71   0.16 348.23   0.15  17.7289     20.93 4.40512232925368  11.8054325
 2003-Feb-24 04:30:00.000     133.01904  18.50925 44.75348 355.73   0.16 351.26   0.15  17.7288     20.92 4.40514600531116  11.8071177
 2003-Feb-24 04:35:00.000     133.01865  18.50936 44.75324 358.75   0.16 354.28   0.15  17.7287     20.92 4.40516968474807  11.8088029
 2003-Feb-24 04:40:00.000     133.01826  18.50946 44.75300   1.78   0.16 357.30   0.15  17.7286     20.92 4.40519336756437  11.8104880
 2003-Feb-24 04:45:00.000     133.01787  18.50957 44.75276   4.80   0.16   0.32   0.15  17.7284     20.92 4.40521705376002  11.8121732
 2003-Feb-24 04:50:00.000     133.01748  18.50967 44.75252   7.82   0.16   3.34   0.15  17.7283     20.92 4.40524074333496  11.8138583
 2003-Feb-24 04:55:00.000     133.01709  18.50978 44.75228  10.84   0.16   6.37   0.15  17.7282     20.92 4.40526443628915  11.8155433
 2003-Feb-24 05:00:00.000     133.01670  18.50988 44.75204  13.87   0.16   9.39   0.15  17.7281     20.92 4.40528813262256  11.8172284
 2003-Feb-24 05:05:00.000     133.01631  18.50999 44.75180  16.89   0.16  12.41   0.15  17.7279     20.92 4.40531183233514  11.8189134
 2003-Feb-24 05:10:00.000     133.01592  18.51010 44.75156  19.91   0.16  15.43   0.15  17.7278     20.92 4.40533553542687  11.8205985
 2003-Feb-24 05:15:00.000     133.01553  18.51020 44.75132  22.94   0.16  18.46   0.15  17.7277     20.92 4.40535924189772  11.8222835
 2003-Feb-24 05:20:00.000     133.01514  18.51031 44.75108  25.96   0.16  21.48   0.15  17.7276     20.92 4.40538295174765  11.8239685
 2003-Feb-24 05:25:00.000     133.01475  18.51041 44.75084  28.98   0.16  24.50   0.15  17.7274     20.92 4.40540666497664  11.8256535
 2003-Feb-24 05:30:00.000     133.01437  18.51052 44.75060  32.00   0.16  27.52   0.15  17.7273     20.92 4.40543038158467  11.8273384
 2003-Feb-24 05:35:00.000     133.01398  18.51063 44.75035  35.03   0.16  30.55   0.15  17.7272     20.92 4.40545410157172  11.8290234
 2003-Feb-24 05:40:00.000     133.01359  18.51073 44.75011  38.05   0.16  33.57   0.15  17.7271     20.92 4.40547782493777  11.8307084
 2003-Feb-24 05:45:00.000     133.01320  18.51084 44.74987  41.07   0.16  36.59   0.15  17.7269     20.92 4.40550155168281  11.8323933
 2003-Feb-24 05:50:00.000     133.01281  18.51094 44.74963  44.10   0.16  39.61   0.15  17.7268     20.92 4.40552528180682  11.8340783
 2003-Feb-24 05:55:00.000     133.01242  18.51105 44.74939  47.12   0.16  42.63   0.15  17.7267     20.92 4.40554901530980  11.8357632
 2003-Feb-24 06:00:00.000     133.01203  18.51115 44.74915  50.14   0.16  45.66   0.15  17.7266     20.92 4.40557275219174  11.8374481
 2003-Feb-24 06:05:00.000     133.01164  18.51126 44.74891  53.17   0.16  48.68   0.15  17.7264     20.92 4.40559649245263  11.8391331
 2003-Feb-24 06:10:00.000     133.01125  18.51137 44.74867  56.19   0.16  51.70   0.15  17.7263     20.92 4.40562023609247  11.8408180
 2003-Feb-24 06:15:00.000     133.01086  18.51147 44.74843  59.21   0.16  54.72   0.15  17.7262     20.92 4.40564398311127  11.8425030
 2003-Feb-24 06:20:00.000     133.01047  18.51158 44.74818  62.23   0.16  57.75   0.15  17.7261     20.92 4.40566773350903  11.8441879
 2003-Feb-24 06:25:00.000     133.01009  18.51168 44.74794  65.26   0.16  60.77   0.15  17.7259     20.92 4.40569148728575  11.8458729
 2003-Feb-24 06:30:00.000     133.00970  18.51179 44.74770  68.28   0.16  63.79   0.15  17.7258     20.92 4.40571524444144  11.8475578
 2003-Feb-24 06:35:00.000     133.00931  18.51189 44.74746  71.30   0.16  66.81   0.15  17.7257     20.92 4.40573900497612  11.8492428
 2003-Feb-24 06:40:00.000     133.00892  18.51200 44.74722  74.33   0.16  69.84   0.15  17.7256     20.92 4.40576276888980  11.8509277
 2003-Feb-24 06:45:00.000     133.00853  18.51211 44.74698  77.35   0.16  72.86   0.15  17.7254     20.92 4.40578653618248  11.8526127
 2003-Feb-24 06:50:00.000     133.00814  18.51221 44.74674  80.37   0.16  75.88   0.15  17.7253     20.92 4.40581030685420  11.8542977
 2003-Feb-24 06:55:00.000     133.00775  18.51232 44.74650  83.39   0.16  78.90   0.15  17.7252     20.92 4.40583408090497  11.8559827
 2003-Feb-24 07:00:00.000     133.00736  18.51242 44.74625  86.42   0.16  81.92   0.15  17.7251     20.92 4.40585785833481  11.8576677
 2003-Feb-24 07:05:00.000     133.00697  18.51253 44.74601  89.44   0.16  84.95   0.15  17.7249     20.92 4.40588163914376  11.8593527
 2003-Feb-24 07:10:00.000     133.00659  18.51263 44.74577  92.46   0.16  87.97   0.15  17.7248     20.92 4.40590542333183  11.8610377
 2003-Feb-24 07:15:00.000     133.00620  18.51274 44.74553  95.49   0.16  90.99   0.15  17.7247     20.92 4.40592921089906  11.8627228
 2003-Feb-24 07:20:00.000     133.00581  18.51284 44.74529  98.51   0.16  94.01   0.15  17.7246     20.92 4.40595300184548  11.8644078
 2003-Feb-24 07:25:00.000     133.00542  18.51295 44.74505 101.53   0.16  97.04   0.15  17.7245     20.92 4.40597679617113  11.8660929
 2003-Feb-24 07:30:00.000     133.00503  18.51306 44.74480 104.56   0.16 100.06   0.15  17.7243     20.92 4.40600059387603  11.8677780
 2003-Feb-24 07:35:00.000     133.00464  18.51316 44.74456 107.58   0.16 103.08   0.15  17.7242     20.92 4.40602439496024  11.8694632
 2003-Feb-24 07:40:00.000     133.00425  18.51327 44.74432 110.60   0.16 106.10   0.15  17.7241     20.92 4.40604819942379  11.8711483
 2003-Feb-24 07:45:00.000     133.00387  18.51337 44.74408 113.62   0.16 109.13   0.15  17.7240     20.92 4.40607200726673  11.8728335
 2003-Feb-24 07:50:00.000     133.00348  18.51348 44.74384 116.65   0.16 112.15   0.15  17.7238     20.92 4.40609581848909  11.8745187
 2003-Feb-24 07:55:00.000     133.00309  18.51358 44.74360 119.67   0.16 115.17   0.15  17.7237     20.92 4.40611963309094  11.8762039
 2003-Feb-24 08:00:00.000     133.00270  18.51369 44.74335 122.69   0.16 118.19   0.15  17.7236     20.92 4.40614345107231  11.8778891
 2003-Feb-24 08:05:00.000     133.00231  18.51379 44.74311 125.72   0.16 121.21   0.15  17.7235     20.92 4.40616727243326  11.8795744
 2003-Feb-24 08:10:00.000     133.00192  18.51390 44.74287 128.74   0.16 124.24   0.15  17.7233     20.92 4.40619109717385  11.8812597
 2003-Feb-24 08:15:00.000     133.00153  18.51401 44.74263 131.76   0.16 127.26   0.15  17.7232     20.92 4.40621492529412  11.8829450
 2003-Feb-24 08:20:00.000     133.00115  18.51411 44.74239 134.79   0.16 130.28   0.15  17.7231     20.92 4.40623875679414  11.8846303
 2003-Feb-24 08:25:00.000     133.00076  18.51422 44.74214 137.81   0.16 133.30   0.15  17.7230     20.92 4.40626259167397  11.8863157
 2003-Feb-24 08:30:00.000     133.00037  18.51432 44.74190 140.83   0.16 136.33   0.15  17.7228     20.92 4.40628642993367  11.8880011
 2003-Feb-24 08:35:00.000     132.99998  18.51443 44.74166 143.85   0.16 139.35   0.15  17.7227     20.92 4.40631027157329  11.8896866
 2003-Feb-24 08:40:00.000     132.99959  18.51453 44.74142 146.88   0.16 142.37   0.15  17.7226     20.92 4.40633411659291  11.8913720
 2003-Feb-24 08:45:00.000     132.99920  18.51464 44.74118 149.90   0.16 145.39   0.15  17.7225     20.92 4.40635796499260  11.8930575
 2003-Feb-24 08:50:00.000     132.99882  18.51474 44.74093 152.92   0.16 148.42   0.15  17.7223     20.92 4.40638181677242  11.8947431
 2003-Feb-24 08:55:00.000     132.99843  18.51485 44.74069 155.95   0.16 151.44   0.15  17.7222     20.92 4.40640567193244  11.8964287
 2003-Feb-24 09:00:00.000     132.99804  18.51495 44.74045 158.97   0.16 154.46   0.15  17.7221     20.92 4.40642953047273  11.8981143
 2003-Feb-24 09:05:00.000     132.99765  18.51506 44.74021 161.99   0.16 157.48   0.15  17.7220     20.92 4.40645339239338  11.8997999
 2003-Feb-24 09:10:00.000     132.99726  18.51517 44.73996 165.01   0.16 160.50   0.15  17.7218     20.92 4.40647725769445  11.9014856
 2003-Feb-24 09:15:00.000     132.99687  18.51527 44.73972 168.04   0.16 163.53   0.15  17.7217     20.92 4.40650112637602  11.9031714
 2003-Feb-24 09:20:00.000     132.99649  18.51538 44.73948 171.06   0.16 166.55   0.15  17.7216     20.92 4.40652499843817  11.9048571
 2003-Feb-24 09:25:00.000     132.99610  18.51548 44.73924 174.08   0.16 169.57   0.15  17.7215     20.92 4.40654887388099  11.9065429
 2003-Feb-24 09:30:00.000     132.99571  18.51559 44.73899 177.11   0.16 172.59   0.15  17.7213     20.92 4.40657275270455  11.9082288
 2003-Feb-24 09:35:00.000     132.99532  18.51569 44.73875 180.13   0.16 175.62   0.15  17.7212     20.92 4.40659663490893  11.9099147
 2003-Feb-24 09:40:00.000     132.99493  18.51580 44.73851 183.15   0.16 178.64   0.15  17.7211     20.92 4.40662052049423  11.9116006
 2003-Feb-24 09:45:00.000     132.99455  18.51590 44.73827 186.18   0.16 181.66   0.15  17.7210     20.92 4.40664440946053  11.9132866
 2003-Feb-24 09:50:00.000     132.99416  18.51601 44.73802 189.20   0.16 184.68   0.15  17.7209     20.92 4.40666830180791  11.9149726
 2003-Feb-24 09:55:00.000     132.99377  18.51611 44.73778 192.22   0.16 187.71   0.15  17.7207     20.92 4.40669219753647  11.9166587
 2003-Feb-24 10:00:00.000     132.99338  18.51622 44.73754 195.24   0.16 190.73   0.15  17.7206     20.92 4.40671609664630  11.9183448
 2003-Feb-24 10:05:00.000     132.99299  18.51632 44.73730 198.27   0.16 193.75   0.15  17.7205     20.92 4.40673999913749  11.9200310
 2003-Feb-24 10:10:00.000     132.99261  18.51643 44.73705 201.29   0.16 196.77   0.15  17.7204     20.92 4.40676390501013  11.9217172
 2003-Feb-24 10:15:00.000     132.99222  18.51654 44.73681 204.31   0.16 199.79   0.15  17.7202     20.92 4.40678781426432  11.9234034
 2003-Feb-24 10:20:00.000     132.99183  18.51664 44.73657 207.34   0.16 202.82   0.15  17.7201     20.92 4.40681172690015  11.9250898
 2003-Feb-24 10:25:00.000     132.99144  18.51675 44.73633 210.36   0.16 205.84   0.15  17.7200     20.92 4.40683564291772  11.9267761
 2003-Feb-24 10:30:00.000     132.99105  18.51685 44.73608 213.38   0.16 208.86   0.15  17.7199     20.92 4.40685956231713  11.9284625
 2003-Feb-24 10:35:00.000     132.99067  18.51696 44.73584 216.41   0.16 211.88   0.15  17.7197     20.92 4.40688348509847  11.9301490
 2003-Feb-24 10:40:00.000     132.99028  18.51706 44.73560 219.43   0.16 214.91   0.15  17.7196     20.92 4.40690741126186  11.9318355
 2003-Feb-24 10:45:00.000     132.98989  18.51717 44.73535 222.45   0.16 217.93   0.15  17.7195     20.92 4.40693134080738  11.9335220
 2003-Feb-24 10:50:00.000     132.98950  18.51727 44.73511 225.47   0.16 220.95   0.15  17.7194     20.92 4.40695527373514  11.9352086
 2003-Feb-24 10:55:00.000     132.98912  18.51738 44.73487 228.50   0.16 223.97   0.15  17.7192     20.92 4.40697921004525  11.9368953
 2003-Feb-24 11:00:00.000     132.98873  18.51748 44.73463 231.52   0.16 227.00   0.15  17.7191     20.92 4.40700314973781  11.9385820
 2003-Feb-24 11:05:00.000     132.98834  18.51759 44.73438 234.54   0.16 230.02   0.15  17.7190     20.92 4.40702709281292  11.9402687
 2003-Feb-24 11:10:00.000     132.98795  18.51769 44.73414 237.57   0.16 233.04   0.15  17.7189     20.92 4.40705103927070  11.9419556
 2003-Feb-24 11:15:00.000     132.98757  18.51780 44.73390 240.59   0.16 236.06   0.15  17.7187     20.92 4.40707498911124  11.9436424
 2003-Feb-24 11:20:00.000     132.98718  18.51790 44.73365 243.61   0.16 239.08   0.15  17.7186     20.92 4.40709894233466  11.9453294
 2003-Feb-24 11:25:00.000     132.98679  18.51801 44.73341 246.63   0.16 242.11   0.15  17.7185     20.92 4.40712289894106  11.9470163
 2003-Feb-24 11:30:00.000     132.98640  18.51811 44.73317 249.66   0.16 245.13   0.15  17.7184     20.92 4.40714685893055  11.9487034
 2003-Feb-24 11:35:00.000     132.98602  18.51822 44.73292 252.68   0.16 248.15   0.15  17.7182     20.92 4.40717082230325  11.9503904
 2003-Feb-24 11:40:00.000     132.98563  18.51832 44.73268 255.70   0.16 251.17   0.15  17.7181     20.92 4.40719478905927  11.9520776
 2003-Feb-24 11:45:00.000     132.98524  18.51843 44.73244 258.73   0.16 254.20   0.15  17.7180     20.92 4.40721875919870  11.9537648
 2003-Feb-24 11:50:00.000     132.98485  18.51853 44.73219 261.75   0.16 257.22   0.15  17.7179     20.92 4.40724273272168  11.9554520
 2003-Feb-24 11:55:00.000     132.98447  18.51864 44.73195 264.77   0.16 260.24   0.15  17.7178     20.91 4.40726670962831  11.9571393
 2003-Feb-24 12:00:00.000     132.98408  18.51875 44.73171 267.80   0.16 263.26   0.15  17.7176     20.91 4.40729068991870  11.9588267
 2003-Feb-24 12:05:00.000     132.98369  18.51885 44.73146 270.82   0.16 266.28   0.15  17.7175     20.91 4.40731467359296  11.9605141
 2003-Feb-24 12:10:00.000     132.98330  18.51896 44.73122 273.84   0.16 269.31   0.15  17.7174     20.91 4.40733866065122  11.9622016
 2003-Feb-24 12:15:00.000     132.98292  18.51906 44.73098 276.86   0.16 272.33   0.15  17.7173     20.91 4.40736265109358  11.9638891
 2003-Feb-24 12:20:00.000     132.98253  18.51917 44.73073 279.89   0.16 275.35   0.15  17.7171     20.91 4.40738664492017  11.9655767
 2003-Feb-24 12:25:00.000     132.98214  18.51927 44.73049 282.91   0.16 278.37   0.15  17.7170     20.91 4.40741064213108  11.9672644
