*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:39:12 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2017-May-19 00:00:00.0000 UT      
Stop  time      : A.D. 2017-May-21 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2017-May-19 04:20:00.000     193.14663  -4.01448 42.06403 131.16  -3.19 123.68  -3.20  24.5705    -19.64 4.68679902775868  18.6740136
 2017-May-19 04:25:00.000     193.14642  -4.01441 42.06369 134.19  -3.19 126.71  -3.20  24.5705    -19.64 4.68683647760308  18.6752225
 2017-May-19 04:30:00.000     193.14622  -4.01434 42.06335 137.21  -3.19 129.73  -3.20  24.5705    -19.64 4.68687392987166  18.6764313
 2017-May-19 04:35:00.000     193.14601  -4.01427 42.06302 140.23  -3.19 132.75  -3.20  24.5706    -19.64 4.68691138456429  18.6776400
 2017-May-19 04:40:00.000     193.14580  -4.01419 42.06268 143.25  -3.19 135.77  -3.20  24.5706    -19.64 4.68694884168080  18.6788486
 2017-May-19 04:45:00.000     193.14560  -4.01412 42.06234 146.28  -3.19 138.80  -3.20  24.5706    -19.64 4.68698630122103  18.6800572
 2017-May-19 04:50:00.000     193.14539  -4.01405 42.06201 149.30  -3.19 141.82  -3.20  24.5706    -19.64 4.68702376318485  18.6812657
 2017-May-19 04:55:00.000     193.14518  -4.01398 42.06167 152.32  -3.19 144.84  -3.20  24.5707    -19.64 4.68706122757209  18.6824741
 2017-May-19 05:00:00.000     193.14498  -4.01391 42.06134 155.34  -3.19 147.86  -3.20  24.5707    -19.64 4.68709869438263  18.6836824
 2017-May-19 05:05:00.000     193.14477  -4.01383 42.06100 158.37  -3.19 150.88  -3.20  24.5707    -19.64 4.68713616361630  18.6848907
 2017-May-19 05:10:00.000     193.14456  -4.01376 42.06066 161.39  -3.19 153.91  -3.20  24.5707    -19.64 4.68717363527299  18.6860989
 2017-May-19 05:15:00.000     193.14435  -4.01369 42.06033 164.41  -3.19 156.93  -3.20  24.5708    -19.64 4.68721110935254  18.6873071
 2017-May-19 05:20:00.000     193.14415  -4.01362 42.05999 167.44  -3.19 159.95  -3.20  24.5708    -19.64 4.68724858585482  18.6885151
 2017-May-19 05:25:00.000     193.14394  -4.01354 42.05965 170.46  -3.19 162.97  -3.20  24.5708    -19.64 4.68728606477974  18.6897232
 2017-May-19 05:30:00.000     193.14373  -4.01347 42.05932 173.48  -3.19 166.00  -3.20  24.5708    -19.63 4.68732354612712  18.6909311
 2017-May-19 05:35:00.000     193.14353  -4.01340 42.05898 176.50  -3.19 169.02  -3.20  24.5709    -19.63 4.68736102989689  18.6921390
 2017-May-19 05:40:00.000     193.14332  -4.01333 42.05865 179.53  -3.19 172.04  -3.20  24.5709    -19.63 4.68739851608890  18.6933468
 2017-May-19 05:45:00.000     193.14311  -4.01325 42.05831 182.55  -3.19 175.06  -3.20  24.5709    -19.63 4.68743600470303  18.6945546
 2017-May-19 05:50:00.000     193.14291  -4.01318 42.05797 185.57  -3.19 178.08  -3.20  24.5709    -19.63 4.68747349573920  18.6957623
 2017-May-19 05:55:00.000     193.14270  -4.01311 42.05764 188.59  -3.19 181.11  -3.20  24.5710    -19.63 4.68751098919728  18.6969700
 2017-May-19 06:00:00.000     193.14249  -4.01304 42.05730 191.62  -3.19 184.13  -3.20  24.5710    -19.63 4.68754848507717  18.6981776
 2017-May-19 06:05:00.000     193.14229  -4.01297 42.05696 194.64  -3.19 187.15  -3.20  24.5710    -19.63 4.68758598337876  18.6993852
 2017-May-19 06:10:00.000     193.14208  -4.01289 42.05663 197.66  -3.19 190.17  -3.20  24.5710    -19.63 4.68762348410196  18.7005927
 2017-May-19 06:15:00.000     193.14187  -4.01282 42.05629 200.69  -3.19 193.20  -3.20  24.5711    -19.63 4.68766098724666  18.7018002
 2017-May-19 06:20:00.000     193.14167  -4.01275 42.05595 203.71  -3.19 196.22  -3.20  24.5711    -19.63 4.68769849281279  18.7030076
 2017-May-19 06:25:00.000     193.14146  -4.01268 42.05562 206.73  -3.19 199.24  -3.20  24.5711    -19.63 4.68773600080025  18.7042150
 2017-May-19 06:30:00.000     193.14125  -4.01260 42.05528 209.75  -3.19 202.26  -3.20  24.5711    -19.63 4.68777351120895  18.7054223
 2017-May-19 06:35:00.000     193.14105  -4.01253 42.05494 212.78  -3.19 205.28  -3.20  24.5712    -19.63 4.68781102403882  18.7066296
 2017-May-19 06:40:00.000     193.14084  -4.01246 42.05461 215.80  -3.19 208.31  -3.20  24.5712    -19.63 4.68784853928975  18.7078369
 2017-May-19 06:45:00.000     193.14063  -4.01239 42.05427 218.82  -3.19 211.33  -3.20  24.5712    -19.63 4.68788605696170  18.7090441
 2017-May-19 06:50:00.000     193.14043  -4.01232 42.05394 221.84  -3.19 214.35  -3.20  24.5712    -19.63 4.68792357705457  18.7102513
 2017-May-19 06:55:00.000     193.14022  -4.01224 42.05360 224.87  -3.19 217.37  -3.20  24.5713    -19.63 4.68796109956829  18.7114585
 2017-May-19 07:00:00.000     193.14002  -4.01217 42.05326 227.89  -3.19 220.40  -3.20  24.5713    -19.63 4.68799862450282  18.7126656
 2017-May-19 07:05:00.000     193.13981  -4.01210 42.05293 230.91  -3.19 223.42  -3.20  24.5713    -19.63 4.68803615185806  18.7138727
 2017-May-19 07:10:00.000     193.13960  -4.01203 42.05259 233.94  -3.19 226.44  -3.20  24.5713    -19.63 4.68807368163398  18.7150797
 2017-May-19 07:15:00.000     193.13940  -4.01196 42.05225 236.96  -3.19 229.46  -3.20  24.5714    -19.63 4.68811121383049  18.7162868
 2017-May-19 07:20:00.000     193.13919  -4.01188 42.05192 239.98  -3.19 232.49  -3.20  24.5714    -19.63 4.68814874844757  18.7174938
 2017-May-19 07:25:00.000     193.13898  -4.01181 42.05158 243.00  -3.19 235.51  -3.20  24.5714    -19.63 4.68818628548513  18.7187007
 2017-May-19 07:30:00.000     193.13878  -4.01174 42.05124 246.03  -3.19 238.53  -3.20  24.5714    -19.63 4.68822382494313  18.7199077
 2017-May-19 07:35:00.000     193.13857  -4.01167 42.05091 249.05  -3.19 241.55  -3.20  24.5715    -19.63 4.68826136682156  18.7211146
 2017-May-19 07:40:00.000     193.13837  -4.01160 42.05057 252.07  -3.19 244.57  -3.20  24.5715    -19.63 4.68829891112032  18.7223215
 2017-May-19 07:45:00.000     193.13816  -4.01152 42.05023 255.09  -3.19 247.60  -3.20  24.5715    -19.63 4.68833645783941  18.7235284
 2017-May-19 07:50:00.000     193.13795  -4.01145 42.04989 258.12  -3.19 250.62  -3.20  24.5715    -19.63 4.68837400697877  18.7247353
 2017-May-19 07:55:00.000     193.13775  -4.01138 42.04956 261.14  -3.19 253.64  -3.20  24.5716    -19.63 4.68841155853839  18.7259422
 2017-May-19 08:00:00.000     193.13754  -4.01131 42.04922 264.16  -3.19 256.66  -3.20  24.5716    -19.63 4.68844911251820  18.7271490
 2017-May-19 08:05:00.000     193.13734  -4.01124 42.04888 267.19  -3.19 259.69  -3.20  24.5716    -19.63 4.68848666891818  18.7283558
 2017-May-19 08:10:00.000     193.13713  -4.01116 42.04855 270.21  -3.19 262.71  -3.20  24.5717    -19.63 4.68852422773834  18.7295626
 2017-May-19 08:15:00.000     193.13693  -4.01109 42.04821 273.23  -3.19 265.73  -3.20  24.5717    -19.63 4.68856178897861  18.7307694
 2017-May-19 08:20:00.000     193.13672  -4.01102 42.04787 276.25  -3.19 268.75  -3.20  24.5717    -19.63 4.68859935263901  18.7319762
 2017-May-19 08:25:00.000     193.13651  -4.01095 42.04754 279.28  -3.19 271.77  -3.20  24.5717    -19.63 4.68863691871948  18.7331830
 2017-May-19 08:30:00.000     193.13631  -4.01088 42.04720 282.30  -3.19 274.80  -3.20  24.5718    -19.63 4.68867448722001  18.7343898
 2017-May-19 08:35:00.000     193.13610  -4.01080 42.04686 285.32  -3.19 277.82  -3.20  24.5718    -19.63 4.68871205814063  18.7355965
 2017-May-19 08:40:00.000     193.13590  -4.01073 42.04653 288.34  -3.19 280.84  -3.20  24.5718    -19.63 4.68874963148128  18.7368033
 2017-May-19 08:45:00.000     193.13569  -4.01066 42.04619 291.37  -3.19 283.86  -3.20  24.5718    -19.63 4.68878720724198  18.7380101
 2017-May-19 08:50:00.000     193.13548  -4.01059 42.04585 294.39  -3.19 286.89  -3.20  24.5719    -19.63 4.68882478542270  18.7392168
 2017-May-19 08:55:00.000     193.13528  -4.01052 42.04552 297.41  -3.19 289.91  -3.20  24.5719    -19.63 4.68886236602347  18.7404236
 2017-May-19 09:00:00.000     193.13507  -4.01045 42.04518 300.44  -3.18 292.93  -3.20  24.5719    -19.63 4.68889994904426  18.7416303
 2017-May-19 09:05:00.000     193.13487  -4.01037 42.04484 303.46  -3.18 295.95  -3.20  24.5719    -19.63 4.68893753448508  18.7428371
 2017-May-19 09:10:00.000     193.13466  -4.01030 42.04450 306.48  -3.18 298.97  -3.20  24.5720    -19.63 4.68897512234595  18.7440439
 2017-May-19 09:15:00.000     193.13446  -4.01023 42.04417 309.50  -3.18 302.00  -3.20  24.5720    -19.63 4.68901271262685  18.7452506
 2017-May-19 09:20:00.000     193.13425  -4.01016 42.04383 312.53  -3.18 305.02  -3.20  24.5720    -19.63 4.68905030532781  18.7464574
 2017-May-19 09:25:00.000     193.13405  -4.01009 42.04349 315.55  -3.18 308.04  -3.20  24.5720    -19.63 4.68908790044883  18.7476642
 2017-May-19 09:30:00.000     193.13384  -4.01002 42.04316 318.57  -3.18 311.06  -3.20  24.5721    -19.63 4.68912549798995  18.7488710
 2017-May-19 09:35:00.000     193.13364  -4.00994 42.04282 321.59  -3.18 314.09  -3.20  24.5721    -19.63 4.68916309795114  18.7500778
 2017-May-19 09:40:00.000     193.13343  -4.00987 42.04248 324.62  -3.18 317.11  -3.20  24.5721    -19.63 4.68920070033245  18.7512846
 2017-May-19 09:45:00.000     193.13323  -4.00980 42.04214 327.64  -3.18 320.13  -3.20  24.5721    -19.63 4.68923830513391  18.7524914
 2017-May-19 09:50:00.000     193.13302  -4.00973 42.04181 330.66  -3.18 323.15  -3.20  24.5722    -19.63 4.68927591235551  18.7536982
 2017-May-19 09:55:00.000     193.13281  -4.00966 42.04147 333.69  -3.18 326.17  -3.20  24.5722    -19.63 4.68931352199731  18.7549050
 2017-May-19 10:00:00.000     193.13261  -4.00959 42.04113 336.71  -3.18 329.20  -3.20  24.5722    -19.63 4.68935113405931  18.7561119
 2017-May-19 10:05:00.000     193.13240  -4.00951 42.04080 339.73  -3.18 332.22  -3.20  24.5722    -19.63 4.68938874854156  18.7573188
 2017-May-19 10:10:00.000     193.13220  -4.00944 42.04046 342.75  -3.18 335.24  -3.20  24.5723    -19.63 4.68942636544407  18.7585257
 2017-May-19 10:15:00.000     193.13199  -4.00937 42.04012 345.78  -3.18 338.26  -3.20  24.5723    -19.63 4.68946398476689  18.7597326
 2017-May-19 10:20:00.000     193.13179  -4.00930 42.03978 348.80  -3.18 341.29  -3.20  24.5723    -19.63 4.68950160651007  18.7609395
 2017-May-19 10:25:00.000     193.13158  -4.00923 42.03945 351.82  -3.18 344.31  -3.20  24.5723    -19.63 4.68953923067361  18.7621464
 2017-May-19 10:30:00.000     193.13138  -4.00916 42.03911 354.84  -3.18 347.33  -3.20  24.5724    -19.63 4.68957685725758  18.7633534
 2017-May-19 10:35:00.000     193.13117  -4.00908 42.03877 357.87  -3.18 350.35  -3.20  24.5724    -19.63 4.68961448626201  18.7645604
 2017-May-19 10:40:00.000     193.13097  -4.00901 42.03843   0.89  -3.18 353.37  -3.20  24.5724    -19.63 4.68965211768694  18.7657674
 2017-May-19 10:45:00.000     193.13076  -4.00894 42.03810   3.91  -3.18 356.40  -3.20  24.5724    -19.63 4.68968975153244  18.7669744
 2017-May-19 10:50:00.000     193.13056  -4.00887 42.03776   6.94  -3.18 359.42  -3.20  24.5725    -19.62 4.68972738779852  18.7681815
 2017-May-19 10:55:00.000     193.13035  -4.00880 42.03742   9.96  -3.18   2.44  -3.20  24.5725    -19.62 4.68976502648526  18.7693885
 2017-May-19 11:00:00.000     193.13015  -4.00873 42.03709  12.98  -3.18   5.46  -3.20  24.5725    -19.62 4.68980266759269  18.7705956
 2017-May-19 11:05:00.000     193.12994  -4.00866 42.03675  16.00  -3.18   8.49  -3.20  24.5725    -19.62 4.68984031112089  18.7718028
 2017-May-19 11:10:00.000     193.12974  -4.00858 42.03641  19.03  -3.18  11.51  -3.20  24.5726    -19.62 4.68987795706988  18.7730099
 2017-May-19 11:15:00.000     193.12954  -4.00851 42.03607  22.05  -3.18  14.53  -3.20  24.5726    -19.62 4.68991560543973  18.7742171
 2017-May-19 11:20:00.000     193.12933  -4.00844 42.03574  25.07  -3.18  17.55  -3.20  24.5726    -19.62 4.68995325623052  18.7754243
 2017-May-19 11:25:00.000     193.12913  -4.00837 42.03540  28.09  -3.18  20.58  -3.20  24.5726    -19.62 4.68999090944228  18.7766316
 2017-May-19 11:30:00.000     193.12892  -4.00830 42.03506  31.12  -3.18  23.60  -3.20  24.5727    -19.62 4.69002856507509  18.7778389
 2017-May-19 11:35:00.000     193.12872  -4.00823 42.03472  34.14  -3.18  26.62  -3.20  24.5727    -19.62 4.69006622312899  18.7790462
 2017-May-19 11:40:00.000     193.12851  -4.00816 42.03439  37.16  -3.18  29.64  -3.20  24.5727    -19.62 4.69010388360407  18.7802535
 2017-May-19 11:45:00.000     193.12831  -4.00809 42.03405  40.19  -3.18  32.66  -3.20  24.5727    -19.62 4.69014154650037  18.7814609
 2017-May-19 11:50:00.000     193.12810  -4.00801 42.03371  43.21  -3.18  35.69  -3.20  24.5728    -19.62 4.69017921181798  18.7826683
 2017-May-19 11:55:00.000     193.12790  -4.00794 42.03337  46.23  -3.18  38.71  -3.20  24.5728    -19.62 4.69021687955696  18.7838757
 2017-May-19 12:00:00.000     193.12769  -4.00787 42.03304  49.25  -3.18  41.73  -3.20  24.5728    -19.62 4.69025454971738  18.7850832
 2017-May-19 12:05:00.000     193.12749  -4.00780 42.03270  52.28  -3.18  44.75  -3.20  24.5728    -19.62 4.69029222229931  18.7862907
