*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:17:45 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2007-Feb-10 00:00:00.0000 UT      
Stop  time      : A.D. 2007-Feb-12 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2007-Feb-10 04:05:00.000     254.16031 -21.93488 34.67065 234.74  -3.31 244.42  -3.38   5.9031    -16.18 5.68623914290770 -25.7149439
 2007-Feb-10 04:10:00.000     254.16086 -21.93494 34.67097 237.76  -3.31 247.44  -3.38   5.9028    -16.18 5.68618757446689 -25.7155293
 2007-Feb-10 04:15:00.000     254.16141 -21.93499 34.67128 240.78  -3.31 250.46  -3.38   5.9026    -16.18 5.68613600485217 -25.7161147
 2007-Feb-10 04:20:00.000     254.16196 -21.93504 34.67160 243.81  -3.31 253.48  -3.38   5.9024    -16.18 5.68608443406353 -25.7167001
 2007-Feb-10 04:25:00.000     254.16251 -21.93510 34.67191 246.83  -3.31 256.51  -3.38   5.9022    -16.18 5.68603286210096 -25.7172855
 2007-Feb-10 04:30:00.000     254.16305 -21.93515 34.67223 249.85  -3.31 259.53  -3.38   5.9019    -16.18 5.68598128896444 -25.7178709
 2007-Feb-10 04:35:00.000     254.16360 -21.93521 34.67254 252.87  -3.31 262.55  -3.38   5.9017    -16.18 5.68592971465396 -25.7184563
 2007-Feb-10 04:40:00.000     254.16415 -21.93526 34.67286 255.90  -3.31 265.57  -3.38   5.9015    -16.18 5.68587813916951 -25.7190417
 2007-Feb-10 04:45:00.000     254.16470 -21.93531 34.67317 258.92  -3.31 268.60  -3.38   5.9012    -16.18 5.68582656251105 -25.7196272
 2007-Feb-10 04:50:00.000     254.16525 -21.93537 34.67349 261.94  -3.31 271.62  -3.38   5.9010    -16.18 5.68577498467856 -25.7202126
 2007-Feb-10 04:55:00.000     254.16580 -21.93542 34.67380 264.96  -3.31 274.64  -3.38   5.9008    -16.19 5.68572340567203 -25.7207981
 2007-Feb-10 05:00:00.000     254.16635 -21.93548 34.67411 267.99  -3.31 277.67  -3.38   5.9005    -16.19 5.68567182549142 -25.7213836
 2007-Feb-10 05:05:00.000     254.16689 -21.93553 34.67443 271.01  -3.31 280.69  -3.38   5.9003    -16.19 5.68562024413669 -25.7219691
 2007-Feb-10 05:10:00.000     254.16744 -21.93559 34.67474 274.03  -3.31 283.71  -3.38   5.9001    -16.19 5.68556866160782 -25.7225546
 2007-Feb-10 05:15:00.000     254.16799 -21.93564 34.67506 277.05  -3.31 286.73  -3.38   5.8998    -16.19 5.68551707790476 -25.7231401
 2007-Feb-10 05:20:00.000     254.16854 -21.93569 34.67537 280.08  -3.31 289.76  -3.38   5.8996    -16.19 5.68546549302747 -25.7237257
 2007-Feb-10 05:25:00.000     254.16909 -21.93575 34.67569 283.10  -3.31 292.78  -3.38   5.8994    -16.19 5.68541390697592 -25.7243113
 2007-Feb-10 05:30:00.000     254.16964 -21.93580 34.67600 286.12  -3.31 295.80  -3.38   5.8991    -16.19 5.68536231975006 -25.7248969
 2007-Feb-10 05:35:00.000     254.17018 -21.93586 34.67632 289.14  -3.31 298.82  -3.38   5.8989    -16.19 5.68531073134983 -25.7254825
 2007-Feb-10 05:40:00.000     254.17073 -21.93591 34.67663 292.17  -3.31 301.85  -3.38   5.8987    -16.19 5.68525914177519 -25.7260682
 2007-Feb-10 05:45:00.000     254.17128 -21.93596 34.67695 295.19  -3.31 304.87  -3.38   5.8985    -16.19 5.68520755102609 -25.7266538
 2007-Feb-10 05:50:00.000     254.17183 -21.93602 34.67726 298.21  -3.31 307.89  -3.38   5.8982    -16.19 5.68515595910247 -25.7272395
 2007-Feb-10 05:55:00.000     254.17238 -21.93607 34.67758 301.23  -3.31 310.91  -3.38   5.8980    -16.19 5.68510436600428 -25.7278253
 2007-Feb-10 06:00:00.000     254.17293 -21.93613 34.67789 304.26  -3.31 313.94  -3.38   5.8978    -16.19 5.68505277173145 -25.7284110
 2007-Feb-10 06:05:00.000     254.17347 -21.93618 34.67820 307.28  -3.31 316.96  -3.38   5.8975    -16.19 5.68500117628392 -25.7289968
 2007-Feb-10 06:10:00.000     254.17402 -21.93623 34.67852 310.30  -3.31 319.98  -3.38   5.8973    -16.19 5.68494957966164 -25.7295827
 2007-Feb-10 06:15:00.000     254.17457 -21.93629 34.67883 313.32  -3.31 323.01  -3.38   5.8971    -16.19 5.68489798186452 -25.7301685
 2007-Feb-10 06:20:00.000     254.17512 -21.93634 34.67915 316.35  -3.31 326.03  -3.38   5.8968    -16.19 5.68484638289250 -25.7307544
 2007-Feb-10 06:25:00.000     254.17567 -21.93640 34.67946 319.37  -3.31 329.05  -3.38   5.8966    -16.19 5.68479478274553 -25.7313404
 2007-Feb-10 06:30:00.000     254.17621 -21.93645 34.67978 322.39  -3.31 332.07  -3.38   5.8964    -16.19 5.68474318142351 -25.7319264
 2007-Feb-10 06:35:00.000     254.17676 -21.93650 34.68009 325.41  -3.31 335.10  -3.38   5.8961    -16.19 5.68469157892637 -25.7325124
 2007-Feb-10 06:40:00.000     254.17731 -21.93656 34.68041 328.44  -3.31 338.12  -3.38   5.8959    -16.19 5.68463997525404 -25.7330984
 2007-Feb-10 06:45:00.000     254.17786 -21.93661 34.68072 331.46  -3.31 341.14  -3.38   5.8957    -16.19 5.68458837040644 -25.7336845
 2007-Feb-10 06:50:00.000     254.17841 -21.93667 34.68104 334.48  -3.31 344.16  -3.38   5.8955    -16.19 5.68453676438348 -25.7342706
 2007-Feb-10 06:55:00.000     254.17895 -21.93672 34.68135 337.50  -3.31 347.19  -3.38   5.8952    -16.19 5.68448515718508 -25.7348568
 2007-Feb-10 07:00:00.000     254.17950 -21.93677 34.68167 340.53  -3.31 350.21  -3.38   5.8950    -16.19 5.68443354881116 -25.7354430
 2007-Feb-10 07:05:00.000     254.18005 -21.93683 34.68198 343.55  -3.31 353.23  -3.38   5.8948    -16.19 5.68438193926163 -25.7360293
 2007-Feb-10 07:10:00.000     254.18060 -21.93688 34.68230 346.57  -3.31 356.25  -3.38   5.8945    -16.19 5.68433032853640 -25.7366156
 2007-Feb-10 07:15:00.000     254.18115 -21.93694 34.68261 349.59  -3.31 359.28  -3.38   5.8943    -16.19 5.68427871663538 -25.7372019
 2007-Feb-10 07:20:00.000     254.18169 -21.93699 34.68293 352.62  -3.31   2.30  -3.38   5.8941    -16.19 5.68422710355847 -25.7377883
 2007-Feb-10 07:25:00.000     254.18224 -21.93704 34.68324 355.64  -3.31   5.32  -3.38   5.8938    -16.19 5.68417548930558 -25.7383748
 2007-Feb-10 07:30:00.000     254.18279 -21.93710 34.68356 358.66  -3.31   8.35  -3.38   5.8936    -16.19 5.68412387387661 -25.7389613
 2007-Feb-10 07:35:00.000     254.18334 -21.93715 34.68387   1.68  -3.31  11.37  -3.38   5.8934    -16.19 5.68407225727147 -25.7395478
 2007-Feb-10 07:40:00.000     254.18389 -21.93721 34.68419   4.70  -3.31  14.39  -3.38   5.8931    -16.19 5.68402063949006 -25.7401344
 2007-Feb-10 07:45:00.000     254.18443 -21.93726 34.68450   7.73  -3.31  17.41  -3.38   5.8929    -16.19 5.68396902053226 -25.7407211
 2007-Feb-10 07:50:00.000     254.18498 -21.93731 34.68482  10.75  -3.31  20.44  -3.38   5.8927    -16.19 5.68391740039799 -25.7413078
 2007-Feb-10 07:55:00.000     254.18553 -21.93737 34.68513  13.77  -3.31  23.46  -3.38   5.8924    -16.19 5.68386577908713 -25.7418945
 2007-Feb-10 08:00:00.000     254.18608 -21.93742 34.68545  16.79  -3.31  26.48  -3.38   5.8922    -16.19 5.68381415659958 -25.7424813
 2007-Feb-10 08:05:00.000     254.18662 -21.93748 34.68576  19.82  -3.31  29.50  -3.38   5.8920    -16.19 5.68376253293522 -25.7430682
 2007-Feb-10 08:10:00.000     254.18717 -21.93753 34.68608  22.84  -3.31  32.53  -3.38   5.8918    -16.19 5.68371090809396 -25.7436551
 2007-Feb-10 08:15:00.000     254.18772 -21.93758 34.68639  25.86  -3.31  35.55  -3.38   5.8915    -16.19 5.68365928207568 -25.7442421
 2007-Feb-10 08:20:00.000     254.18827 -21.93764 34.68671  28.88  -3.31  38.57  -3.38   5.8913    -16.19 5.68360765488026 -25.7448291
 2007-Feb-10 08:25:00.000     254.18881 -21.93769 34.68702  31.91  -3.31  41.60  -3.38   5.8911    -16.19 5.68355602650760 -25.7454162
 2007-Feb-10 08:30:00.000     254.18936 -21.93775 34.68734  34.93  -3.31  44.62  -3.38   5.8908    -16.19 5.68350439695756 -25.7460033
 2007-Feb-10 08:35:00.000     254.18991 -21.93780 34.68765  37.95  -3.31  47.64  -3.38   5.8906    -16.19 5.68345276623005 -25.7465905
 2007-Feb-10 08:40:00.000     254.19046 -21.93785 34.68797  40.97  -3.31  50.66  -3.38   5.8904    -16.19 5.68340113432495 -25.7471778
 2007-Feb-10 08:45:00.000     254.19100 -21.93791 34.68828  44.00  -3.31  53.69  -3.38   5.8901    -16.19 5.68334950124212 -25.7477651
 2007-Feb-10 08:50:00.000     254.19155 -21.93796 34.68860  47.02  -3.31  56.71  -3.38   5.8899    -16.19 5.68329786698146 -25.7483525
 2007-Feb-10 08:55:00.000     254.19210 -21.93802 34.68891  50.04  -3.31  59.73  -3.38   5.8897    -16.19 5.68324623154284 -25.7489399
 2007-Feb-10 09:00:00.000     254.19265 -21.93807 34.68923  53.06  -3.31  62.75  -3.38   5.8894    -16.19 5.68319459492614 -25.7495274
 2007-Feb-10 09:05:00.000     254.19319 -21.93812 34.68954  56.09  -3.31  65.78  -3.38   5.8892    -16.19 5.68314295713124 -25.7501150
 2007-Feb-10 09:10:00.000     254.19374 -21.93818 34.68986  59.11  -3.31  68.80  -3.38   5.8890    -16.19 5.68309131815801 -25.7507026
 2007-Feb-10 09:15:00.000     254.19429 -21.93823 34.69017  62.13  -3.31  71.82  -3.38   5.8888    -16.19 5.68303967800632 -25.7512903
 2007-Feb-10 09:20:00.000     254.19483 -21.93828 34.69049  65.15  -3.31  74.84  -3.38   5.8885    -16.19 5.68298803667605 -25.7518780
 2007-Feb-10 09:25:00.000     254.19538 -21.93834 34.69080  68.18  -3.31  77.87  -3.38   5.8883    -16.19 5.68293639416707 -25.7524658
 2007-Feb-10 09:30:00.000     254.19593 -21.93839 34.69112  71.20  -3.31  80.89  -3.38   5.8881    -16.19 5.68288475047926 -25.7530537
 2007-Feb-10 09:35:00.000     254.19648 -21.93845 34.69143  74.22  -3.31  83.91  -3.38   5.8878    -16.19 5.68283310561247 -25.7536417
 2007-Feb-10 09:40:00.000     254.19702 -21.93850 34.69175  77.24  -3.31  86.94  -3.38   5.8876    -16.19 5.68278145956660 -25.7542297
 2007-Feb-10 09:45:00.000     254.19757 -21.93855 34.69207  80.27  -3.31  89.96  -3.38   5.8874    -16.19 5.68272981234149 -25.7548177
 2007-Feb-10 09:50:00.000     254.19812 -21.93861 34.69238  83.29  -3.31  92.98  -3.38   5.8871    -16.19 5.68267816393702 -25.7554059
 2007-Feb-10 09:55:00.000     254.19866 -21.93866 34.69270  86.31  -3.31  96.00  -3.38   5.8869    -16.19 5.68262651435307 -25.7559941
 2007-Feb-10 10:00:00.000     254.19921 -21.93872 34.69301  89.33  -3.31  99.03  -3.38   5.8867    -16.19 5.68257486358949 -25.7565824
 2007-Feb-10 10:05:00.000     254.19976 -21.93877 34.69333  92.36  -3.31 102.05  -3.38   5.8865    -16.19 5.68252321164615 -25.7571707
 2007-Feb-10 10:10:00.000     254.20031 -21.93882 34.69364  95.38  -3.31 105.07  -3.38   5.8862    -16.19 5.68247155852293 -25.7577591
 2007-Feb-10 10:15:00.000     254.20085 -21.93888 34.69396  98.40  -3.31 108.09  -3.38   5.8860    -16.19 5.68241990421967 -25.7583476
 2007-Feb-10 10:20:00.000     254.20140 -21.93893 34.69427 101.42  -3.31 111.12  -3.38   5.8858    -16.19 5.68236824873625 -25.7589361
 2007-Feb-10 10:25:00.000     254.20195 -21.93898 34.69459 104.45  -3.31 114.14  -3.38   5.8855    -16.19 5.68231659207254 -25.7595247
 2007-Feb-10 10:30:00.000     254.20249 -21.93904 34.69490 107.47  -3.31 117.16  -3.38   5.8853    -16.19 5.68226493422840 -25.7601134
 2007-Feb-10 10:35:00.000     254.20304 -21.93909 34.69522 110.49  -3.31 120.18  -3.38   5.8851    -16.20 5.68221327520368 -25.7607021
 2007-Feb-10 10:40:00.000     254.20359 -21.93915 34.69553 113.51  -3.31 123.21  -3.38   5.8848    -16.20 5.68216161499826 -25.7612910
 2007-Feb-10 10:45:00.000     254.20413 -21.93920 34.69585 116.54  -3.31 126.23  -3.38   5.8846    -16.20 5.68210995361200 -25.7618798
 2007-Feb-10 10:50:00.000     254.20468 -21.93925 34.69617 119.56  -3.31 129.25  -3.38   5.8844    -16.20 5.68205829104476 -25.7624688
 2007-Feb-10 10:55:00.000     254.20523 -21.93931 34.69648 122.58  -3.31 132.28  -3.38   5.8841    -16.20 5.68200662729640 -25.7630578
 2007-Feb-10 11:00:00.000     254.20577 -21.93936 34.69680 125.60  -3.31 135.30  -3.38   5.8839    -16.20 5.68195496236679 -25.7636469
 2007-Feb-10 11:05:00.000     254.20632 -21.93942 34.69711 128.62  -3.31 138.32  -3.38   5.8837    -16.20 5.68190329625578 -25.7642360
 2007-Feb-10 11:10:00.000     254.20687 -21.93947 34.69743 131.65  -3.31 141.34  -3.38   5.8835    -16.20 5.68185162896325 -25.7648253
 2007-Feb-10 11:15:00.000     254.20741 -21.93952 34.69774 134.67  -3.31 144.37  -3.38   5.8832    -16.20 5.68179996048904 -25.7654146
 2007-Feb-10 11:20:00.000     254.20796 -21.93958 34.69806 137.69  -3.31 147.39  -3.38   5.8830    -16.20 5.68174829083303 -25.7660039
 2007-Feb-10 11:25:00.000     254.20851 -21.93963 34.69837 140.71  -3.31 150.41  -3.38   5.8828    -16.20 5.68169661999508 -25.7665933
 2007-Feb-10 11:30:00.000     254.20905 -21.93968 34.69869 143.74  -3.31 153.43  -3.38   5.8825    -16.20 5.68164494797505 -25.7671828
 2007-Feb-10 11:35:00.000     254.20960 -21.93974 34.69901 146.76  -3.31 156.46  -3.38   5.8823    -16.20 5.68159327477280 -25.7677724
 2007-Feb-10 11:40:00.000     254.21015 -21.93979 34.69932 149.78  -3.31 159.48  -3.38   5.8821    -16.20 5.68154160038819 -25.7683620
