*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:38:41 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2017-Feb-02 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Feb-04 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2017-Feb-02 04:05:00.000     201.68884  -7.58346 39.15996 354.31  -3.41   4.06  -2.95  23.2271    -18.28 5.03436697251897 -26.2862782
 2017-Feb-02 04:10:00.000     201.68889  -7.58346 39.16037 357.33  -3.41   7.08  -2.95  23.2271    -18.28 5.03431425959575 -26.2857003
 2017-Feb-02 04:15:00.000     201.68894  -7.58347 39.16079   0.35  -3.41  10.10  -2.95  23.2271    -18.28 5.03426154783157 -26.2851223
 2017-Feb-02 04:20:00.000     201.68899  -7.58347 39.16120   3.37  -3.41  13.13  -2.95  23.2271    -18.28 5.03420883722670 -26.2845441
 2017-Feb-02 04:25:00.000     201.68903  -7.58347 39.16161   6.40  -3.41  16.15  -2.95  23.2271    -18.28 5.03415612778147 -26.2839657
 2017-Feb-02 04:30:00.000     201.68908  -7.58347 39.16202   9.42  -3.41  19.17  -2.95  23.2271    -18.28 5.03410341949620 -26.2833872
 2017-Feb-02 04:35:00.000     201.68913  -7.58348 39.16243  12.44  -3.41  22.20  -2.95  23.2271    -18.28 5.03405071237122 -26.2828085
 2017-Feb-02 04:40:00.000     201.68917  -7.58348 39.16284  15.47  -3.41  25.22  -2.95  23.2271    -18.28 5.03399800640682 -26.2822297
 2017-Feb-02 04:45:00.000     201.68922  -7.58348 39.16325  18.49  -3.41  28.24  -2.95  23.2271    -18.28 5.03394530160336 -26.2816507
 2017-Feb-02 04:50:00.000     201.68927  -7.58349 39.16366  21.51  -3.41  31.26  -2.95  23.2271    -18.28 5.03389259796117 -26.2810715
 2017-Feb-02 04:55:00.000     201.68932  -7.58349 39.16407  24.53  -3.41  34.29  -2.95  23.2271    -18.28 5.03383989548054 -26.2804922
 2017-Feb-02 05:00:00.000     201.68936  -7.58349 39.16448  27.56  -3.41  37.31  -2.95  23.2270    -18.28 5.03378719416184 -26.2799127
 2017-Feb-02 05:05:00.000     201.68941  -7.58349 39.16489  30.58  -3.41  40.33  -2.95  23.2270    -18.28 5.03373449400541 -26.2793331
 2017-Feb-02 05:10:00.000     201.68946  -7.58350 39.16530  33.60  -3.41  43.35  -2.95  23.2270    -18.28 5.03368179501159 -26.2787532
 2017-Feb-02 05:15:00.000     201.68950  -7.58350 39.16571  36.63  -3.41  46.38  -2.95  23.2270    -18.28 5.03362909718070 -26.2781732
 2017-Feb-02 05:20:00.000     201.68955  -7.58350 39.16612  39.65  -3.41  49.40  -2.95  23.2270    -18.28 5.03357640051311 -26.2775930
 2017-Feb-02 05:25:00.000     201.68960  -7.58351 39.16653  42.67  -3.41  52.42  -2.95  23.2270    -18.28 5.03352370500915 -26.2770127
 2017-Feb-02 05:30:00.000     201.68964  -7.58351 39.16694  45.70  -3.41  55.44  -2.95  23.2270    -18.28 5.03347101066921 -26.2764321
 2017-Feb-02 05:35:00.000     201.68969  -7.58351 39.16735  48.72  -3.41  58.47  -2.95  23.2270    -18.28 5.03341831749360 -26.2758514
 2017-Feb-02 05:40:00.000     201.68974  -7.58351 39.16776  51.74  -3.41  61.49  -2.95  23.2270    -18.28 5.03336562548270 -26.2752705
 2017-Feb-02 05:45:00.000     201.68978  -7.58352 39.16817  54.76  -3.41  64.51  -2.95  23.2270    -18.28 5.03331293463686 -26.2746895
 2017-Feb-02 05:50:00.000     201.68983  -7.58352 39.16858  57.79  -3.41  67.54  -2.95  23.2270    -18.28 5.03326024495647 -26.2741082
 2017-Feb-02 05:55:00.000     201.68988  -7.58352 39.16899  60.81  -3.41  70.56  -2.95  23.2270    -18.28 5.03320755644186 -26.2735268
 2017-Feb-02 06:00:00.000     201.68992  -7.58353 39.16940  63.83  -3.41  73.58  -2.95  23.2269    -18.28 5.03315486909342 -26.2729451
 2017-Feb-02 06:05:00.000     201.68997  -7.58353 39.16981  66.86  -3.41  76.60  -2.95  23.2269    -18.28 5.03310218291153 -26.2723633
 2017-Feb-02 06:10:00.000     201.69001  -7.58353 39.17022  69.88  -3.41  79.63  -2.95  23.2269    -18.28 5.03304949789653 -26.2717813
 2017-Feb-02 06:15:00.000     201.69006  -7.58353 39.17063  72.90  -3.41  82.65  -2.95  23.2269    -18.28 5.03299681404882 -26.2711992
 2017-Feb-02 06:20:00.000     201.69011  -7.58354 39.17104  75.92  -3.41  85.67  -2.95  23.2269    -18.28 5.03294413136878 -26.2706168
 2017-Feb-02 06:25:00.000     201.69015  -7.58354 39.17145  78.95  -3.41  88.69  -2.95  23.2269    -18.28 5.03289144985680 -26.2700342
 2017-Feb-02 06:30:00.000     201.69020  -7.58354 39.17186  81.97  -3.41  91.72  -2.95  23.2269    -18.28 5.03283876951324 -26.2694515
 2017-Feb-02 06:35:00.000     201.69025  -7.58354 39.17227  84.99  -3.41  94.74  -2.95  23.2269    -18.28 5.03278609033849 -26.2688685
 2017-Feb-02 06:40:00.000     201.69029  -7.58355 39.17268  88.02  -3.41  97.76  -2.95  23.2269    -18.28 5.03273341233295 -26.2682854
 2017-Feb-02 06:45:00.000     201.69034  -7.58355 39.17309  91.04  -3.41 100.79  -2.95  23.2269    -18.28 5.03268073549704 -26.2677020
 2017-Feb-02 06:50:00.000     201.69038  -7.58355 39.17350  94.06  -3.41 103.81  -2.95  23.2269    -18.28 5.03262805983110 -26.2671185
 2017-Feb-02 06:55:00.000     201.69043  -7.58356 39.17391  97.08  -3.41 106.83  -2.95  23.2268    -18.28 5.03257538533554 -26.2665348
 2017-Feb-02 07:00:00.000     201.69048  -7.58356 39.17432 100.11  -3.41 109.85  -2.95  23.2268    -18.28 5.03252271201081 -26.2659508
 2017-Feb-02 07:05:00.000     201.69052  -7.58356 39.17473 103.13  -3.41 112.88  -2.95  23.2268    -18.28 5.03247003985724 -26.2653667
 2017-Feb-02 07:10:00.000     201.69057  -7.58356 39.17514 106.15  -3.41 115.90  -2.95  23.2268    -18.28 5.03241736887527 -26.2647824
 2017-Feb-02 07:15:00.000     201.69061  -7.58357 39.17555 109.18  -3.41 118.92  -2.95  23.2268    -18.28 5.03236469906530 -26.2641978
 2017-Feb-02 07:20:00.000     201.69066  -7.58357 39.17596 112.20  -3.41 121.94  -2.95  23.2268    -18.28 5.03231203042776 -26.2636131
 2017-Feb-02 07:25:00.000     201.69071  -7.58357 39.17637 115.22  -3.41 124.97  -2.95  23.2268    -18.29 5.03225936296302 -26.2630281
 2017-Feb-02 07:30:00.000     201.69075  -7.58357 39.17678 118.25  -3.41 127.99  -2.95  23.2268    -18.29 5.03220669667152 -26.2624430
 2017-Feb-02 07:35:00.000     201.69080  -7.58358 39.17719 121.27  -3.41 131.01  -2.95  23.2268    -18.29 5.03215403155366 -26.2618576
 2017-Feb-02 07:40:00.000     201.69084  -7.58358 39.17760 124.29  -3.41 134.03  -2.95  23.2268    -18.29 5.03210136760989 -26.2612720
 2017-Feb-02 07:45:00.000     201.69089  -7.58358 39.17801 127.31  -3.41 137.06  -2.95  23.2268    -18.29 5.03204870484059 -26.2606862
 2017-Feb-02 07:50:00.000     201.69093  -7.58358 39.17842 130.34  -3.41 140.08  -2.95  23.2268    -18.29 5.03199604324620 -26.2601002
 2017-Feb-02 07:55:00.000     201.69098  -7.58359 39.17883 133.36  -3.41 143.10  -2.95  23.2267    -18.29 5.03194338282714 -26.2595140
 2017-Feb-02 08:00:00.000     201.69103  -7.58359 39.17924 136.38  -3.41 146.13  -2.95  23.2267    -18.29 5.03189072358385 -26.2589276
 2017-Feb-02 08:05:00.000     201.69107  -7.58359 39.17965 139.41  -3.41 149.15  -2.95  23.2267    -18.29 5.03183806551673 -26.2583410
 2017-Feb-02 08:10:00.000     201.69112  -7.58359 39.18006 142.43  -3.41 152.17  -2.95  23.2267    -18.29 5.03178540862622 -26.2577541
 2017-Feb-02 08:15:00.000     201.69116  -7.58359 39.18047 145.45  -3.41 155.19  -2.95  23.2267    -18.29 5.03173275291278 -26.2571671
 2017-Feb-02 08:20:00.000     201.69121  -7.58360 39.18088 148.47  -3.41 158.22  -2.95  23.2267    -18.29 5.03168009837680 -26.2565798
 2017-Feb-02 08:25:00.000     201.69125  -7.58360 39.18129 151.50  -3.41 161.24  -2.95  23.2267    -18.29 5.03162744501874 -26.2559923
 2017-Feb-02 08:30:00.000     201.69130  -7.58360 39.18170 154.52  -3.41 164.26  -2.95  23.2267    -18.29 5.03157479283902 -26.2554046
 2017-Feb-02 08:35:00.000     201.69134  -7.58360 39.18211 157.54  -3.41 167.28  -2.95  23.2267    -18.29 5.03152214183812 -26.2548167
 2017-Feb-02 08:40:00.000     201.69139  -7.58361 39.18252 160.57  -3.41 170.31  -2.95  23.2267    -18.29 5.03146949201643 -26.2542285
 2017-Feb-02 08:45:00.000     201.69143  -7.58361 39.18293 163.59  -3.41 173.33  -2.95  23.2267    -18.29 5.03141684337442 -26.2536401
 2017-Feb-02 08:50:00.000     201.69148  -7.58361 39.18334 166.61  -3.41 176.35  -2.95  23.2267    -18.29 5.03136419591253 -26.2530515
 2017-Feb-02 08:55:00.000     201.69152  -7.58361 39.18375 169.63  -3.41 179.38  -2.95  23.2266    -18.29 5.03131154963122 -26.2524627
 2017-Feb-02 09:00:00.000     201.69157  -7.58362 39.18416 172.66  -3.41 182.40  -2.95  23.2266    -18.29 5.03125890453090 -26.2518737
 2017-Feb-02 09:05:00.000     201.69161  -7.58362 39.18457 175.68  -3.41 185.42  -2.95  23.2266    -18.29 5.03120626061205 -26.2512844
 2017-Feb-02 09:10:00.000     201.69166  -7.58362 39.18498 178.70  -3.41 188.44  -2.95  23.2266    -18.29 5.03115361787514 -26.2506949
 2017-Feb-02 09:15:00.000     201.69170  -7.58362 39.18539 181.73  -3.41 191.47  -2.95  23.2266    -18.29 5.03110097632057 -26.2501052
 2017-Feb-02 09:20:00.000     201.69175  -7.58362 39.18580 184.75  -3.41 194.49  -2.95  23.2266    -18.29 5.03104833594882 -26.2495152
 2017-Feb-02 09:25:00.000     201.69179  -7.58363 39.18621 187.77  -3.41 197.51  -2.95  23.2266    -18.29 5.03099569676034 -26.2489250
 2017-Feb-02 09:30:00.000     201.69184  -7.58363 39.18662 190.80  -3.41 200.53  -2.95  23.2266    -18.29 5.03094305875562 -26.2483346
 2017-Feb-02 09:35:00.000     201.69188  -7.58363 39.18703 193.82  -3.41 203.56  -2.95  23.2266    -18.29 5.03089042193507 -26.2477440
 2017-Feb-02 09:40:00.000     201.69193  -7.58363 39.18744 196.84  -3.41 206.58  -2.95  23.2266    -18.29 5.03083778629917 -26.2471532
 2017-Feb-02 09:45:00.000     201.69197  -7.58364 39.18785 199.86  -3.41 209.60  -2.95  23.2266    -18.29 5.03078515184838 -26.2465621
 2017-Feb-02 09:50:00.000     201.69202  -7.58364 39.18826 202.89  -3.41 212.62  -2.95  23.2266    -18.29 5.03073251858319 -26.2459707
 2017-Feb-02 09:55:00.000     201.69206  -7.58364 39.18867 205.91  -3.41 215.65  -2.95  23.2266    -18.29 5.03067988650401 -26.2453792
 2017-Feb-02 10:00:00.000     201.69211  -7.58364 39.18908 208.93  -3.41 218.67  -2.95  23.2265    -18.29 5.03062725561134 -26.2447874
 2017-Feb-02 10:05:00.000     201.69215  -7.58364 39.18949 211.96  -3.41 221.69  -2.95  23.2265    -18.29 5.03057462590565 -26.2441954
 2017-Feb-02 10:10:00.000     201.69220  -7.58365 39.18990 214.98  -3.41 224.72  -2.95  23.2265    -18.29 5.03052199738738 -26.2436031
 2017-Feb-02 10:15:00.000     201.69224  -7.58365 39.19031 218.00  -3.41 227.74  -2.95  23.2265    -18.29 5.03046937005701 -26.2430106
 2017-Feb-02 10:20:00.000     201.69229  -7.58365 39.19072 221.02  -3.41 230.76  -2.95  23.2265    -18.29 5.03041674391502 -26.2424179
 2017-Feb-02 10:25:00.000     201.69233  -7.58365 39.19113 224.05  -3.41 233.78  -2.95  23.2265    -18.29 5.03036411896188 -26.2418250
 2017-Feb-02 10:30:00.000     201.69238  -7.58365 39.19154 227.07  -3.41 236.81  -2.95  23.2265    -18.29 5.03031149519804 -26.2412318
 2017-Feb-02 10:35:00.000     201.69242  -7.58366 39.19195 230.09  -3.41 239.83  -2.95  23.2265    -18.29 5.03025887262399 -26.2406384
 2017-Feb-02 10:40:00.000     201.69246  -7.58366 39.19236 233.12  -3.41 242.85  -2.95  23.2265    -18.29 5.03020625124019 -26.2400447
 2017-Feb-02 10:45:00.000     201.69251  -7.58366 39.19277 236.14  -3.41 245.87  -2.95  23.2265    -18.29 5.03015363104715 -26.2394508
 2017-Feb-02 10:50:00.000     201.69255  -7.58366 39.19318 239.16  -3.41 248.90  -2.95  23.2265    -18.29 5.03010101204530 -26.2388567
 2017-Feb-02 10:55:00.000     201.69260  -7.58366 39.19359 242.18  -3.41 251.92  -2.95  23.2265    -18.29 5.03004839423513 -26.2382623
 2017-Feb-02 11:00:00.000     201.69264  -7.58367 39.19400 245.21  -3.41 254.94  -2.95  23.2264    -18.29 5.02999577761713 -26.2376677
 2017-Feb-02 11:05:00.000     201.69269  -7.58367 39.19441 248.23  -3.41 257.97  -2.95  23.2264    -18.29 5.02994316219176 -26.2370728
 2017-Feb-02 11:10:00.000     201.69273  -7.58367 39.19482 251.25  -3.41 260.99  -2.95  23.2264    -18.29 5.02989054795949 -26.2364777
 2017-Feb-02 11:15:00.000     201.69277  -7.58367 39.19523 254.28  -3.41 264.01  -2.95  23.2264    -18.29 5.02983793492082 -26.2358824
 2017-Feb-02 11:20:00.000     201.69282  -7.58367 39.19564 257.30  -3.41 267.03  -2.95  23.2264    -18.29 5.02978532307624 -26.2352869
 2017-Feb-02 11:25:00.000     201.69286  -7.58367 39.19605 260.32  -3.41 270.06  -2.95  23.2264    -18.29 5.02973271242619 -26.2346911
 2017-Feb-02 11:30:00.000     201.69291  -7.58368 39.19646 263.35  -3.41 273.08  -2.95  23.2264    -18.29 5.02968010297116 -26.2340950
 2017-Feb-02 11:35:00.000     201.69295  -7.58368 39.19687 266.37  -3.41 276.10  -2.95  23.2264    -18.29 5.02962749471165 -26.2334987
 2017-Feb-02 11:40:00.000     201.69299  -7.58368 39.19728 269.39  -3.41 279.12  -2.95  23.2264    -18.29 5.02957488764815 -26.2329022
