*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:36:47 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2014-Apr-17 00:00:00.0000 UT      
Stop  time      : A.D. 2014-Apr-19 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2014-Apr-17 04:25:00.000     104.04495  23.09997 36.62745 336.74   1.74 326.01   1.43   6.8968     17.12 5.38245659454140  27.0997429
 2014-Apr-17 04:30:00.000     104.04541  23.09993 36.62708 339.76   1.74 329.03   1.43   6.8970     17.12 5.38251093970927  27.0994091
 2014-Apr-17 04:35:00.000     104.04586  23.09989 36.62671 342.78   1.74 332.05   1.43   6.8972     17.12 5.38256528420766  27.0990752
 2014-Apr-17 04:40:00.000     104.04631  23.09986 36.62634 345.80   1.74 335.08   1.43   6.8974     17.12 5.38261962803621  27.0987411
 2014-Apr-17 04:45:00.000     104.04676  23.09982 36.62597 348.82   1.74 338.10   1.43   6.8976     17.12 5.38267397119455  27.0984068
 2014-Apr-17 04:50:00.000     104.04722  23.09978 36.62560 351.85   1.74 341.12   1.43   6.8977     17.12 5.38272831368237  27.0980724
 2014-Apr-17 04:55:00.000     104.04767  23.09975 36.62523 354.87   1.74 344.14   1.43   6.8979     17.12 5.38278265549930  27.0977377
 2014-Apr-17 05:00:00.000     104.04812  23.09971 36.62486 357.89   1.74 347.16   1.43   6.8981     17.12 5.38283699664498  27.0974029
 2014-Apr-17 05:05:00.000     104.04857  23.09967 36.62449   0.91   1.74 350.19   1.43   6.8983     17.12 5.38289133711908  27.0970679
 2014-Apr-17 05:10:00.000     104.04903  23.09964 36.62412   3.93   1.74 353.21   1.43   6.8985     17.12 5.38294567692123  27.0967328
 2014-Apr-17 05:15:00.000     104.04948  23.09960 36.62375   6.96   1.74 356.23   1.43   6.8987     17.12 5.38300001605108  27.0963975
 2014-Apr-17 05:20:00.000     104.04993  23.09956 36.62338   9.98   1.74 359.25   1.43   6.8989     17.12 5.38305435450828  27.0960619
 2014-Apr-17 05:25:00.000     104.05038  23.09952 36.62301  13.00   1.74   2.27   1.43   6.8991     17.12 5.38310869229244  27.0957263
 2014-Apr-17 05:30:00.000     104.05084  23.09949 36.62264  16.02   1.74   5.30   1.43   6.8993     17.12 5.38316302940324  27.0953904
 2014-Apr-17 05:35:00.000     104.05129  23.09945 36.62227  19.04   1.74   8.32   1.43   6.8994     17.12 5.38321736584030  27.0950543
 2014-Apr-17 05:40:00.000     104.05174  23.09941 36.62190  22.07   1.74  11.34   1.43   6.8996     17.12 5.38327170160325  27.0947181
 2014-Apr-17 05:45:00.000     104.05219  23.09938 36.62153  25.09   1.74  14.36   1.43   6.8998     17.11 5.38332603669174  27.0943817
 2014-Apr-17 05:50:00.000     104.05265  23.09934 36.62116  28.11   1.74  17.39   1.43   6.9000     17.11 5.38338037110539  27.0940451
 2014-Apr-17 05:55:00.000     104.05310  23.09930 36.62079  31.13   1.74  20.41   1.43   6.9002     17.11 5.38343470484384  27.0937083
 2014-Apr-17 06:00:00.000     104.05355  23.09926 36.62042  34.15   1.74  23.43   1.43   6.9004     17.11 5.38348903790673  27.0933713
 2014-Apr-17 06:05:00.000     104.05400  23.09923 36.62005  37.18   1.74  26.45   1.43   6.9006     17.11 5.38354337029367  27.0930342
 2014-Apr-17 06:10:00.000     104.05446  23.09919 36.61968  40.20   1.74  29.47   1.43   6.9008     17.11 5.38359770200432  27.0926969
 2014-Apr-17 06:15:00.000     104.05491  23.09915 36.61931  43.22   1.74  32.50   1.43   6.9009     17.11 5.38365203303828  27.0923593
 2014-Apr-17 06:20:00.000     104.05536  23.09912 36.61894  46.24   1.74  35.52   1.43   6.9011     17.11 5.38370636339519  27.0920216
 2014-Apr-17 06:25:00.000     104.05582  23.09908 36.61857  49.26   1.74  38.54   1.43   6.9013     17.11 5.38376069307467  27.0916837
 2014-Apr-17 06:30:00.000     104.05627  23.09904 36.61820  52.29   1.74  41.56   1.43   6.9015     17.11 5.38381502207635  27.0913457
 2014-Apr-17 06:35:00.000     104.05672  23.09900 36.61783  55.31   1.74  44.58   1.43   6.9017     17.11 5.38386935039987  27.0910074
 2014-Apr-17 06:40:00.000     104.05717  23.09897 36.61746  58.33   1.74  47.61   1.43   6.9019     17.11 5.38392367804483  27.0906689
 2014-Apr-17 06:45:00.000     104.05763  23.09893 36.61710  61.35   1.74  50.63   1.43   6.9021     17.11 5.38397800501085  27.0903303
 2014-Apr-17 06:50:00.000     104.05808  23.09889 36.61673  64.37   1.74  53.65   1.43   6.9023     17.11 5.38403233129758  27.0899915
 2014-Apr-17 06:55:00.000     104.05853  23.09886 36.61636  67.40   1.74  56.67   1.43   6.9025     17.11 5.38408665690462  27.0896524
 2014-Apr-17 07:00:00.000     104.05899  23.09882 36.61599  70.42   1.74  59.70   1.43   6.9026     17.11 5.38414098183159  27.0893132
 2014-Apr-17 07:05:00.000     104.05944  23.09878 36.61562  73.44   1.74  62.72   1.43   6.9028     17.11 5.38419530607812  27.0889738
 2014-Apr-17 07:10:00.000     104.05989  23.09874 36.61525  76.46   1.74  65.74   1.43   6.9030     17.11 5.38424962964382  27.0886342
 2014-Apr-17 07:15:00.000     104.06035  23.09871 36.61488  79.48   1.74  68.76   1.43   6.9032     17.11 5.38430395252832  27.0882945
 2014-Apr-17 07:20:00.000     104.06080  23.09867 36.61451  82.51   1.74  71.78   1.43   6.9034     17.11 5.38435827473123  27.0879545
 2014-Apr-17 07:25:00.000     104.06125  23.09863 36.61414  85.53   1.74  74.81   1.43   6.9036     17.11 5.38441259625216  27.0876143
 2014-Apr-17 07:30:00.000     104.06171  23.09860 36.61377  88.55   1.74  77.83   1.43   6.9038     17.11 5.38446691709074  27.0872740
 2014-Apr-17 07:35:00.000     104.06216  23.09856 36.61340  91.57   1.74  80.85   1.43   6.9040     17.11 5.38452123724659  27.0869334
 2014-Apr-17 07:40:00.000     104.06261  23.09852 36.61303  94.59   1.74  83.87   1.43   6.9042     17.11 5.38457555671930  27.0865927
 2014-Apr-17 07:45:00.000     104.06307  23.09848 36.61266  97.62   1.74  86.89   1.43   6.9043     17.11 5.38462987550852  27.0862518
 2014-Apr-17 07:50:00.000     104.06352  23.09845 36.61229 100.64   1.74  89.92   1.43   6.9045     17.11 5.38468419361383  27.0859106
 2014-Apr-17 07:55:00.000     104.06397  23.09841 36.61192 103.66   1.74  92.94   1.43   6.9047     17.11 5.38473851103488  27.0855693
 2014-Apr-17 08:00:00.000     104.06443  23.09837 36.61155 106.68   1.74  95.96   1.43   6.9049     17.11 5.38479282777127  27.0852278
 2014-Apr-17 08:05:00.000     104.06488  23.09834 36.61118 109.70   1.74  98.98   1.43   6.9051     17.11 5.38484714382261  27.0848861
 2014-Apr-17 08:10:00.000     104.06533  23.09830 36.61082 112.73   1.74 102.01   1.43   6.9053     17.11 5.38490145918852  27.0845442
 2014-Apr-17 08:15:00.000     104.06579  23.09826 36.61045 115.75   1.74 105.03   1.43   6.9055     17.11 5.38495577386862  27.0842022
 2014-Apr-17 08:20:00.000     104.06624  23.09822 36.61008 118.77   1.74 108.05   1.43   6.9057     17.11 5.38501008786250  27.0838599
 2014-Apr-17 08:25:00.000     104.06669  23.09819 36.60971 121.79   1.74 111.07   1.43   6.9059     17.11 5.38506440116980  27.0835174
 2014-Apr-17 08:30:00.000     104.06715  23.09815 36.60934 124.81   1.74 114.09   1.43   6.9060     17.11 5.38511871379012  27.0831748
 2014-Apr-17 08:35:00.000     104.06760  23.09811 36.60897 127.84   1.74 117.12   1.43   6.9062     17.11 5.38517302572309  27.0828319
 2014-Apr-17 08:40:00.000     104.06806  23.09808 36.60860 130.86   1.74 120.14   1.43   6.9064     17.11 5.38522733696832  27.0824889
 2014-Apr-17 08:45:00.000     104.06851  23.09804 36.60823 133.88   1.74 123.16   1.43   6.9066     17.11 5.38528164752540  27.0821456
 2014-Apr-17 08:50:00.000     104.06896  23.09800 36.60786 136.90   1.74 126.18   1.43   6.9068     17.11 5.38533595739397  27.0818022
 2014-Apr-17 08:55:00.000     104.06942  23.09796 36.60749 139.92   1.74 129.20   1.43   6.9070     17.11 5.38539026657365  27.0814586
 2014-Apr-17 09:00:00.000     104.06987  23.09793 36.60712 142.95   1.74 132.23   1.43   6.9072     17.11 5.38544457506402  27.0811148
 2014-Apr-17 09:05:00.000     104.07032  23.09789 36.60675 145.97   1.74 135.25   1.43   6.9074     17.11 5.38549888286474  27.0807708
 2014-Apr-17 09:10:00.000     104.07078  23.09785 36.60639 148.99   1.74 138.27   1.43   6.9076     17.11 5.38555318997539  27.0804266
 2014-Apr-17 09:15:00.000     104.07123  23.09781 36.60602 152.01   1.74 141.29   1.43   6.9077     17.11 5.38560749639561  27.0800822
 2014-Apr-17 09:20:00.000     104.07169  23.09778 36.60565 155.03   1.74 144.32   1.43   6.9079     17.11 5.38566180212500  27.0797376
 2014-Apr-17 09:25:00.000     104.07214  23.09774 36.60528 158.06   1.74 147.34   1.43   6.9081     17.11 5.38571610716318  27.0793929
 2014-Apr-17 09:30:00.000     104.07259  23.09770 36.60491 161.08   1.74 150.36   1.43   6.9083     17.11 5.38577041150978  27.0790479
 2014-Apr-17 09:35:00.000     104.07305  23.09767 36.60454 164.10   1.74 153.38   1.43   6.9085     17.11 5.38582471516441  27.0787028
 2014-Apr-17 09:40:00.000     104.07350  23.09763 36.60417 167.12   1.74 156.40   1.43   6.9087     17.11 5.38587901812667  27.0783574
 2014-Apr-17 09:45:00.000     104.07396  23.09759 36.60380 170.14   1.74 159.43   1.43   6.9089     17.11 5.38593332039621  27.0780119
 2014-Apr-17 09:50:00.000     104.07441  23.09755 36.60343 173.17   1.74 162.45   1.43   6.9091     17.11 5.38598762197262  27.0776662
 2014-Apr-17 09:55:00.000     104.07486  23.09752 36.60306 176.19   1.74 165.47   1.43   6.9093     17.11 5.38604192285555  27.0773203
 2014-Apr-17 10:00:00.000     104.07532  23.09748 36.60269 179.21   1.74 168.49   1.43   6.9094     17.11 5.38609622304461  27.0769742
 2014-Apr-17 10:05:00.000     104.07577  23.09744 36.60233 182.23   1.74 171.51   1.43   6.9096     17.11 5.38615052253940  27.0766279
 2014-Apr-17 10:10:00.000     104.07623  23.09740 36.60196 185.25   1.74 174.54   1.43   6.9098     17.11 5.38620482133957  27.0762814
 2014-Apr-17 10:15:00.000     104.07668  23.09737 36.60159 188.28   1.74 177.56   1.43   6.9100     17.11 5.38625911944474  27.0759347
 2014-Apr-17 10:20:00.000     104.07714  23.09733 36.60122 191.30   1.74 180.58   1.43   6.9102     17.11 5.38631341685451  27.0755879
 2014-Apr-17 10:25:00.000     104.07759  23.09729 36.60085 194.32   1.74 183.60   1.43   6.9104     17.11 5.38636771356853  27.0752409
 2014-Apr-17 10:30:00.000     104.07804  23.09726 36.60048 197.34   1.74 186.63   1.43   6.9106     17.11 5.38642200958641  27.0748936
 2014-Apr-17 10:35:00.000     104.07850  23.09722 36.60011 200.36   1.74 189.65   1.43   6.9108     17.10 5.38647630490780  27.0745462
 2014-Apr-17 10:40:00.000     104.07895  23.09718 36.59974 203.39   1.74 192.67   1.43   6.9110     17.10 5.38653059953231  27.0741986
 2014-Apr-17 10:45:00.000     104.07941  23.09714 36.59937 206.41   1.74 195.69   1.43   6.9111     17.10 5.38658489345956  27.0738509
 2014-Apr-17 10:50:00.000     104.07986  23.09711 36.59900 209.43   1.74 198.71   1.43   6.9113     17.10 5.38663918668920  27.0735029
 2014-Apr-17 10:55:00.000     104.08032  23.09707 36.59864 212.45   1.74 201.74   1.43   6.9115     17.10 5.38669347922086  27.0731548
 2014-Apr-17 11:00:00.000     104.08077  23.09703 36.59827 215.47   1.74 204.76   1.43   6.9117     17.10 5.38674777105415  27.0728064
 2014-Apr-17 11:05:00.000     104.08123  23.09699 36.59790 218.50   1.74 207.78   1.43   6.9119     17.10 5.38680206218872  27.0724579
 2014-Apr-17 11:10:00.000     104.08168  23.09696 36.59753 221.52   1.74 210.80   1.43   6.9121     17.10 5.38685635262420  27.0721092
 2014-Apr-17 11:15:00.000     104.08214  23.09692 36.59716 224.54   1.74 213.82   1.43   6.9123     17.10 5.38691064236024  27.0717603
 2014-Apr-17 11:20:00.000     104.08259  23.09688 36.59679 227.56   1.74 216.85   1.43   6.9125     17.10 5.38696493139646  27.0714113
 2014-Apr-17 11:25:00.000     104.08304  23.09685 36.59642 230.58   1.74 219.87   1.43   6.9127     17.10 5.38701921973249  27.0710621
 2014-Apr-17 11:30:00.000     104.08350  23.09681 36.59605 233.61   1.74 222.89   1.43   6.9128     17.10 5.38707350736800  27.0707126
 2014-Apr-17 11:35:00.000     104.08395  23.09677 36.59569 236.63   1.74 225.91   1.43   6.9130     17.10 5.38712779430260  27.0703631
 2014-Apr-17 11:40:00.000     104.08441  23.09673 36.59532 239.65   1.74 228.94   1.43   6.9132     17.10 5.38718208053596  27.0700133
 2014-Apr-17 11:45:00.000     104.08486  23.09670 36.59495 242.67   1.74 231.96   1.43   6.9134     17.10 5.38723636606772  27.0696633
 2014-Apr-17 11:50:00.000     104.08532  23.09666 36.59458 245.69   1.74 234.98   1.43   6.9136     17.10 5.38729065089749  27.0693132
 2014-Apr-17 11:55:00.000     104.08577  23.09662 36.59421 248.72   1.74 238.00   1.43   6.9138     17.10 5.38734493502496  27.0689629
 2014-Apr-17 12:00:00.000     104.08623  23.09658 36.59384 251.74   1.74 241.02   1.43   6.9140     17.10 5.38739921844977  27.0686124
 2014-Apr-17 12:05:00.000     104.08668  23.09655 36.59347 254.76   1.74 244.05   1.43   6.9142     17.10 5.38745350117154  27.0682618
 2014-Apr-17 12:10:00.000     104.08714  23.09651 36.59310 257.78   1.74 247.07   1.43   6.9144     17.10 5.38750778318996  27.0679110
 2014-Apr-17 12:15:00.000     104.08759  23.09647 36.59274 260.80   1.74 250.09   1.43   6.9146     17.10 5.38756206450466  27.0675600
 2014-Apr-17 12:20:00.000     104.08805  23.09643 36.59237 263.83   1.74 253.11   1.43   6.9147     17.10 5.38761634511531  27.0672088
 2014-Apr-17 12:25:00.000     104.08850  23.09640 36.59200 266.85   1.74 256.13   1.43   6.9149     17.10 5.38767062502156  27.0668575
