*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:35:35 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2014-Apr-10 00:00:00.0000 UT      
Stop  time      : A.D. 2014-Apr-12 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2014-Apr-10 04:25:00.000     103.19559  23.16667 37.39718   4.32   1.77 353.39   1.46   6.5427     17.48 5.27167143714415  27.6629007
 2014-Apr-10 04:30:00.000     103.19598  23.16664 37.39678   7.35   1.77 356.41   1.46   6.5429     17.48 5.27172691179844  27.6626945
 2014-Apr-10 04:35:00.000     103.19637  23.16661 37.39639  10.37   1.77 359.43   1.46   6.5430     17.48 5.27178238603908  27.6624881
 2014-Apr-10 04:40:00.000     103.19676  23.16658 37.39600  13.39   1.77   2.45   1.46   6.5432     17.48 5.27183785986568  27.6622816
 2014-Apr-10 04:45:00.000     103.19715  23.16655 37.39560  16.41   1.77   5.48   1.46   6.5434     17.48 5.27189333327782  27.6620748
 2014-Apr-10 04:50:00.000     103.19754  23.16652 37.39521  19.44   1.77   8.50   1.46   6.5435     17.48 5.27194880627511  27.6618678
 2014-Apr-10 04:55:00.000     103.19793  23.16649 37.39482  22.46   1.77  11.52   1.46   6.5437     17.48 5.27200427885715  27.6616607
 2014-Apr-10 05:00:00.000     103.19832  23.16646 37.39442  25.48   1.77  14.54   1.46   6.5439     17.48 5.27205975102354  27.6614533
 2014-Apr-10 05:05:00.000     103.19870  23.16644 37.39403  28.50   1.77  17.57   1.46   6.5440     17.48 5.27211522277386  27.6612457
 2014-Apr-10 05:10:00.000     103.19909  23.16641 37.39364  31.52   1.77  20.59   1.46   6.5442     17.48 5.27217069410770  27.6610380
 2014-Apr-10 05:15:00.000     103.19948  23.16638 37.39324  34.55   1.77  23.61   1.46   6.5443     17.48 5.27222616502468  27.6608300
 2014-Apr-10 05:20:00.000     103.19987  23.16635 37.39285  37.57   1.77  26.63   1.46   6.5445     17.48 5.27228163552439  27.6606218
 2014-Apr-10 05:25:00.000     103.20026  23.16632 37.39246  40.59   1.77  29.65   1.46   6.5447     17.47 5.27233710560640  27.6604134
 2014-Apr-10 05:30:00.000     103.20065  23.16629 37.39206  43.61   1.77  32.68   1.46   6.5448     17.47 5.27239257527033  27.6602048
 2014-Apr-10 05:35:00.000     103.20104  23.16626 37.39167  46.63   1.77  35.70   1.46   6.5450     17.47 5.27244804451576  27.6599961
 2014-Apr-10 05:40:00.000     103.20143  23.16623 37.39128  49.66   1.77  38.72   1.46   6.5452     17.47 5.27250351334227  27.6597871
 2014-Apr-10 05:45:00.000     103.20182  23.16620 37.39088  52.68   1.77  41.74   1.46   6.5453     17.47 5.27255898174947  27.6595779
 2014-Apr-10 05:50:00.000     103.20221  23.16617 37.39049  55.70   1.77  44.76   1.46   6.5455     17.47 5.27261444973695  27.6593685
 2014-Apr-10 05:55:00.000     103.20260  23.16614 37.39010  58.72   1.77  47.79   1.46   6.5456     17.47 5.27266991730430  27.6591589
 2014-Apr-10 06:00:00.000     103.20299  23.16611 37.38970  61.74   1.77  50.81   1.46   6.5458     17.47 5.27272538445110  27.6589491
 2014-Apr-10 06:05:00.000     103.20338  23.16608 37.38931  64.77   1.77  53.83   1.46   6.5460     17.47 5.27278085117695  27.6587391
 2014-Apr-10 06:10:00.000     103.20377  23.16605 37.38892  67.79   1.77  56.85   1.46   6.5461     17.47 5.27283631748143  27.6585288
 2014-Apr-10 06:15:00.000     103.20416  23.16603 37.38852  70.81   1.77  59.88   1.46   6.5463     17.47 5.27289178336414  27.6583184
 2014-Apr-10 06:20:00.000     103.20455  23.16600 37.38813  73.83   1.77  62.90   1.46   6.5465     17.47 5.27294724882468  27.6581078
 2014-Apr-10 06:25:00.000     103.20494  23.16597 37.38774  76.85   1.77  65.92   1.46   6.5466     17.47 5.27300271386262  27.6578970
 2014-Apr-10 06:30:00.000     103.20533  23.16594 37.38734  79.88   1.77  68.94   1.46   6.5468     17.47 5.27305817847756  27.6576859
 2014-Apr-10 06:35:00.000     103.20572  23.16591 37.38695  82.90   1.77  71.96   1.46   6.5470     17.47 5.27311364266908  27.6574747
 2014-Apr-10 06:40:00.000     103.20611  23.16588 37.38656  85.92   1.77  74.99   1.46   6.5471     17.47 5.27316910643679  27.6572633
 2014-Apr-10 06:45:00.000     103.20650  23.16585 37.38616  88.94   1.77  78.01   1.46   6.5473     17.47 5.27322456978026  27.6570516
 2014-Apr-10 06:50:00.000     103.20689  23.16582 37.38577  91.96   1.77  81.03   1.46   6.5474     17.47 5.27328003269910  27.6568398
 2014-Apr-10 06:55:00.000     103.20728  23.16579 37.38538  94.99   1.77  84.05   1.46   6.5476     17.47 5.27333549519288  27.6566277
 2014-Apr-10 07:00:00.000     103.20767  23.16576 37.38498  98.01   1.77  87.07   1.46   6.5478     17.47 5.27339095726120  27.6564154
 2014-Apr-10 07:05:00.000     103.20807  23.16573 37.38459 101.03   1.77  90.10   1.46   6.5479     17.47 5.27344641890364  27.6562030
 2014-Apr-10 07:10:00.000     103.20846  23.16570 37.38420 104.05   1.77  93.12   1.46   6.5481     17.47 5.27350188011982  27.6559903
 2014-Apr-10 07:15:00.000     103.20885  23.16567 37.38380 107.07   1.77  96.14   1.46   6.5483     17.47 5.27355734090931  27.6557774
 2014-Apr-10 07:20:00.000     103.20924  23.16564 37.38341 110.10   1.77  99.16   1.46   6.5484     17.47 5.27361280127170  27.6555644
 2014-Apr-10 07:25:00.000     103.20963  23.16561 37.38302 113.12   1.77 102.19   1.46   6.5486     17.47 5.27366826120660  27.6553511
 2014-Apr-10 07:30:00.000     103.21002  23.16558 37.38262 116.14   1.77 105.21   1.46   6.5487     17.47 5.27372372071357  27.6551376
 2014-Apr-10 07:35:00.000     103.21041  23.16556 37.38223 119.16   1.77 108.23   1.46   6.5489     17.47 5.27377917979223  27.6549239
 2014-Apr-10 07:40:00.000     103.21080  23.16553 37.38184 122.19   1.77 111.25   1.46   6.5491     17.47 5.27383463844218  27.6547100
 2014-Apr-10 07:45:00.000     103.21119  23.16550 37.38145 125.21   1.77 114.27   1.46   6.5492     17.47 5.27389009666300  27.6544960
 2014-Apr-10 07:50:00.000     103.21158  23.16547 37.38105 128.23   1.77 117.30   1.46   6.5494     17.47 5.27394555445428  27.6542817
 2014-Apr-10 07:55:00.000     103.21197  23.16544 37.38066 131.25   1.77 120.32   1.46   6.5496     17.47 5.27400101181563  27.6540672
 2014-Apr-10 08:00:00.000     103.21236  23.16541 37.38027 134.27   1.77 123.34   1.46   6.5497     17.47 5.27405646874663  27.6538525
 2014-Apr-10 08:05:00.000     103.21275  23.16538 37.37987 137.30   1.77 126.36   1.46   6.5499     17.47 5.27411192524689  27.6536376
 2014-Apr-10 08:10:00.000     103.21314  23.16535 37.37948 140.32   1.77 129.38   1.46   6.5500     17.47 5.27416738131601  27.6534225
 2014-Apr-10 08:15:00.000     103.21353  23.16532 37.37909 143.34   1.77 132.41   1.46   6.5502     17.47 5.27422283695358  27.6532072
 2014-Apr-10 08:20:00.000     103.21393  23.16529 37.37869 146.36   1.77 135.43   1.46   6.5504     17.47 5.27427829215921  27.6529917
 2014-Apr-10 08:25:00.000     103.21432  23.16526 37.37830 149.38   1.77 138.45   1.46   6.5505     17.47 5.27433374693249  27.6527760
 2014-Apr-10 08:30:00.000     103.21471  23.16523 37.37791 152.41   1.77 141.47   1.46   6.5507     17.47 5.27438920127301  27.6525601
 2014-Apr-10 08:35:00.000     103.21510  23.16520 37.37752 155.43   1.77 144.50   1.46   6.5509     17.47 5.27444465518040  27.6523441
 2014-Apr-10 08:40:00.000     103.21549  23.16517 37.37712 158.45   1.77 147.52   1.46   6.5510     17.47 5.27450010865424  27.6521278
 2014-Apr-10 08:45:00.000     103.21588  23.16514 37.37673 161.47   1.77 150.54   1.46   6.5512     17.47 5.27455556169416  27.6519113
 2014-Apr-10 08:50:00.000     103.21627  23.16511 37.37634 164.49   1.77 153.56   1.46   6.5514     17.47 5.27461101429974  27.6516946
 2014-Apr-10 08:55:00.000     103.21666  23.16508 37.37594 167.52   1.77 156.58   1.46   6.5515     17.47 5.27466646647059  27.6514777
 2014-Apr-10 09:00:00.000     103.21705  23.16506 37.37555 170.54   1.77 159.61   1.46   6.5517     17.47 5.27472191820634  27.6512607
 2014-Apr-10 09:05:00.000     103.21744  23.16503 37.37516 173.56   1.77 162.63   1.46   6.5518     17.47 5.27477736950658  27.6510434
 2014-Apr-10 09:10:00.000     103.21784  23.16500 37.37476 176.58   1.77 165.65   1.46   6.5520     17.47 5.27483282037092  27.6508259
 2014-Apr-10 09:15:00.000     103.21823  23.16497 37.37437 179.60   1.77 168.67   1.46   6.5522     17.47 5.27488827079897  27.6506083
 2014-Apr-10 09:20:00.000     103.21862  23.16494 37.37398 182.63   1.77 171.69   1.46   6.5523     17.47 5.27494372079036  27.6503904
 2014-Apr-10 09:25:00.000     103.21901  23.16491 37.37359 185.65   1.77 174.72   1.46   6.5525     17.47 5.27499917034467  27.6501724
 2014-Apr-10 09:30:00.000     103.21940  23.16488 37.37319 188.67   1.77 177.74   1.46   6.5527     17.47 5.27505461946155  27.6499542
 2014-Apr-10 09:35:00.000     103.21979  23.16485 37.37280 191.69   1.77 180.76   1.46   6.5528     17.47 5.27511006814060  27.6497358
 2014-Apr-10 09:40:00.000     103.22018  23.16482 37.37241 194.71   1.77 183.78   1.46   6.5530     17.47 5.27516551638144  27.6495172
 2014-Apr-10 09:45:00.000     103.22058  23.16479 37.37201 197.74   1.77 186.80   1.46   6.5532     17.47 5.27522096418369  27.6492984
 2014-Apr-10 09:50:00.000     103.22097  23.16476 37.37162 200.76   1.77 189.83   1.46   6.5533     17.47 5.27527641154696  27.6490794
 2014-Apr-10 09:55:00.000     103.22136  23.16473 37.37123 203.78   1.77 192.85   1.46   6.5535     17.47 5.27533185847090  27.6488602
 2014-Apr-10 10:00:00.000     103.22175  23.16470 37.37084 206.80   1.77 195.87   1.46   6.5536     17.46 5.27538730495512  27.6486408
 2014-Apr-10 10:05:00.000     103.22214  23.16467 37.37044 209.82   1.77 198.89   1.46   6.5538     17.46 5.27544275099923  27.6484213
 2014-Apr-10 10:10:00.000     103.22253  23.16464 37.37005 212.85   1.77 201.92   1.46   6.5540     17.46 5.27549819660288  27.6482015
 2014-Apr-10 10:15:00.000     103.22293  23.16461 37.36966 215.87   1.77 204.94   1.46   6.5541     17.46 5.27555364176568  27.6479816
 2014-Apr-10 10:20:00.000     103.22332  23.16458 37.36927 218.89   1.77 207.96   1.46   6.5543     17.46 5.27560908648728  27.6477615
 2014-Apr-10 10:25:00.000     103.22371  23.16455 37.36887 221.91   1.77 210.98   1.46   6.5545     17.46 5.27566453076730  27.6475412
 2014-Apr-10 10:30:00.000     103.22410  23.16452 37.36848 224.93   1.77 214.00   1.46   6.5546     17.46 5.27571997460538  27.6473208
 2014-Apr-10 10:35:00.000     103.22449  23.16450 37.36809 227.96   1.77 217.03   1.46   6.5548     17.46 5.27577541800115  27.6471001
 2014-Apr-10 10:40:00.000     103.22488  23.16447 37.36769 230.98   1.77 220.05   1.46   6.5550     17.46 5.27583086095425  27.6468793
 2014-Apr-10 10:45:00.000     103.22528  23.16444 37.36730 234.00   1.77 223.07   1.46   6.5551     17.46 5.27588630346431  27.6466583
 2014-Apr-10 10:50:00.000     103.22567  23.16441 37.36691 237.02   1.77 226.09   1.46   6.5553     17.46 5.27594174553099  27.6464371
 2014-Apr-10 10:55:00.000     103.22606  23.16438 37.36652 240.05   1.77 229.11   1.46   6.5554     17.46 5.27599718715393  27.6462157
 2014-Apr-10 11:00:00.000     103.22645  23.16435 37.36612 243.07   1.77 232.14   1.46   6.5556     17.46 5.27605262833277  27.6459942
 2014-Apr-10 11:05:00.000     103.22684  23.16432 37.36573 246.09   1.77 235.16   1.46   6.5558     17.46 5.27610806906716  27.6457725
 2014-Apr-10 11:10:00.000     103.22724  23.16429 37.36534 249.11   1.77 238.18   1.46   6.5559     17.46 5.27616350935673  27.6455506
 2014-Apr-10 11:15:00.000     103.22763  23.16426 37.36495 252.13   1.77 241.20   1.46   6.5561     17.46 5.27621894920115  27.6453285
 2014-Apr-10 11:20:00.000     103.22802  23.16423 37.36455 255.16   1.77 244.23   1.46   6.5563     17.46 5.27627438860008  27.6451063
 2014-Apr-10 11:25:00.000     103.22841  23.16420 37.36416 258.18   1.77 247.25   1.46   6.5564     17.46 5.27632982755317  27.6448839
 2014-Apr-10 11:30:00.000     103.22880  23.16417 37.36377 261.20   1.77 250.27   1.46   6.5566     17.46 5.27638526606007  27.6446613
 2014-Apr-10 11:35:00.000     103.22920  23.16414 37.36338 264.22   1.77 253.29   1.46   6.5568     17.46 5.27644070412044  27.6444386
 2014-Apr-10 11:40:00.000     103.22959  23.16411 37.36298 267.24   1.77 256.31   1.46   6.5569     17.46 5.27649614173394  27.6442156
 2014-Apr-10 11:45:00.000     103.22998  23.16408 37.36259 270.27   1.77 259.34   1.46   6.5571     17.46 5.27655157890025  27.6439926
 2014-Apr-10 11:50:00.000     103.23037  23.16405 37.36220 273.29   1.77 262.36   1.46   6.5572     17.46 5.27660701561902  27.6437693
 2014-Apr-10 11:55:00.000     103.23077  23.16402 37.36181 276.31   1.77 265.38   1.46   6.5574     17.46 5.27666245188993  27.6435459
 2014-Apr-10 12:00:00.000     103.23116  23.16399 37.36141 279.33   1.77 268.40   1.46   6.5576     17.46 5.27671788771264  27.6433223
 2014-Apr-10 12:05:00.000     103.23155  23.16396 37.36102 282.35   1.77 271.42   1.46   6.5577     17.46 5.27677332308681  27.6430986
 2014-Apr-10 12:10:00.000     103.23194  23.16393 37.36063 285.38   1.77 274.45   1.46   6.5579     17.46 5.27682875801215  27.6428747
 2014-Apr-10 12:15:00.000     103.23233  23.16390 37.36024 288.40   1.77 277.47   1.46   6.5581     17.46 5.27688419248832  27.6426506
 2014-Apr-10 12:20:00.000     103.23273  23.16387 37.35984 291.42   1.77 280.49   1.46   6.5582     17.46 5.27693962651500  27.6424264
 2014-Apr-10 12:25:00.000     103.23312  23.16385 37.35945 294.44   1.77 283.51   1.46   6.5584     17.46 5.27699506009187  27.6422020
