*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:20:17 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2007-Mar-08 00:00:00.0000 UT      
Stop  time      : A.D. 2007-Mar-10 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2007-Mar-08 04:05:00.000     257.46200 -22.22032 37.36180 187.66  -3.31 198.37  -3.34   4.5041    -17.44 5.27666321146110 -28.1252199
 2007-Mar-08 04:10:00.000     257.46232 -22.22034 37.36220 190.68  -3.31 201.39  -3.34   4.5040    -17.44 5.27660681012365 -28.1252601
 2007-Mar-08 04:15:00.000     257.46264 -22.22037 37.36260 193.70  -3.31 204.41  -3.34   4.5038    -17.44 5.27655040870579 -28.1253001
 2007-Mar-08 04:20:00.000     257.46296 -22.22039 37.36300 196.73  -3.31 207.44  -3.34   4.5037    -17.44 5.27649400720790 -28.1253399
 2007-Mar-08 04:25:00.000     257.46328 -22.22041 37.36340 199.75  -3.31 210.46  -3.34   4.5036    -17.44 5.27643760563038 -28.1253795
 2007-Mar-08 04:30:00.000     257.46361 -22.22044 37.36380 202.77  -3.31 213.48  -3.34   4.5034    -17.44 5.27638120397359 -28.1254190
 2007-Mar-08 04:35:00.000     257.46393 -22.22046 37.36420 205.79  -3.31 216.50  -3.34   4.5033    -17.44 5.27632480223793 -28.1254582
 2007-Mar-08 04:40:00.000     257.46425 -22.22048 37.36460 208.82  -3.31 219.53  -3.34   4.5032    -17.44 5.27626840042378 -28.1254972
 2007-Mar-08 04:45:00.000     257.46457 -22.22051 37.36499 211.84  -3.31 222.55  -3.34   4.5030    -17.44 5.27621199853153 -28.1255361
 2007-Mar-08 04:50:00.000     257.46489 -22.22053 37.36539 214.86  -3.31 225.57  -3.34   4.5029    -17.44 5.27615559656156 -28.1255748
 2007-Mar-08 04:55:00.000     257.46521 -22.22055 37.36579 217.89  -3.31 228.60  -3.34   4.5028    -17.44 5.27609919451426 -28.1256132
 2007-Mar-08 05:00:00.000     257.46553 -22.22058 37.36619 220.91  -3.31 231.62  -3.34   4.5026    -17.44 5.27604279239001 -28.1256515
 2007-Mar-08 05:05:00.000     257.46585 -22.22060 37.36659 223.93  -3.31 234.64  -3.34   4.5025    -17.44 5.27598639018918 -28.1256896
 2007-Mar-08 05:10:00.000     257.46617 -22.22062 37.36699 226.95  -3.31 237.66  -3.34   4.5023    -17.44 5.27592998791217 -28.1257275
 2007-Mar-08 05:15:00.000     257.46649 -22.22065 37.36739 229.98  -3.31 240.69  -3.34   4.5022    -17.44 5.27587358555935 -28.1257652
 2007-Mar-08 05:20:00.000     257.46682 -22.22067 37.36779 233.00  -3.31 243.71  -3.34   4.5021    -17.44 5.27581718313111 -28.1258027
 2007-Mar-08 05:25:00.000     257.46714 -22.22069 37.36819 236.02  -3.31 246.73  -3.34   4.5019    -17.44 5.27576078062782 -28.1258400
 2007-Mar-08 05:30:00.000     257.46746 -22.22072 37.36859 239.04  -3.31 249.75  -3.34   4.5018    -17.44 5.27570437804987 -28.1258772
 2007-Mar-08 05:35:00.000     257.46778 -22.22074 37.36899 242.07  -3.31 252.78  -3.34   4.5017    -17.44 5.27564797539763 -28.1259141
 2007-Mar-08 05:40:00.000     257.46810 -22.22077 37.36939 245.09  -3.31 255.80  -3.34   4.5015    -17.44 5.27559157267148 -28.1259509
 2007-Mar-08 05:45:00.000     257.46842 -22.22079 37.36979 248.11  -3.31 258.82  -3.34   4.5014    -17.44 5.27553516987180 -28.1259875
 2007-Mar-08 05:50:00.000     257.46874 -22.22081 37.37019 251.13  -3.31 261.85  -3.34   4.5013    -17.44 5.27547876699896 -28.1260238
 2007-Mar-08 05:55:00.000     257.46906 -22.22084 37.37059 254.16  -3.31 264.87  -3.34   4.5011    -17.44 5.27542236405334 -28.1260600
 2007-Mar-08 06:00:00.000     257.46938 -22.22086 37.37099 257.18  -3.31 267.89  -3.34   4.5010    -17.44 5.27536596103533 -28.1260961
 2007-Mar-08 06:05:00.000     257.46970 -22.22088 37.37139 260.20  -3.31 270.91  -3.34   4.5008    -17.44 5.27530955794527 -28.1261319
 2007-Mar-08 06:10:00.000     257.47002 -22.22091 37.37179 263.23  -3.31 273.94  -3.34   4.5007    -17.44 5.27525315478357 -28.1261675
 2007-Mar-08 06:15:00.000     257.47034 -22.22093 37.37219 266.25  -3.31 276.96  -3.34   4.5006    -17.44 5.27519675155057 -28.1262030
 2007-Mar-08 06:20:00.000     257.47066 -22.22095 37.37259 269.27  -3.31 279.98  -3.34   4.5004    -17.44 5.27514034824666 -28.1262383
 2007-Mar-08 06:25:00.000     257.47098 -22.22098 37.37299 272.29  -3.31 283.00  -3.34   4.5003    -17.45 5.27508394487220 -28.1262733
 2007-Mar-08 06:30:00.000     257.47130 -22.22100 37.37338 275.32  -3.31 286.03  -3.34   4.5002    -17.45 5.27502754142756 -28.1263082
 2007-Mar-08 06:35:00.000     257.47162 -22.22102 37.37378 278.34  -3.31 289.05  -3.34   4.5000    -17.45 5.27497113791311 -28.1263430
 2007-Mar-08 06:40:00.000     257.47195 -22.22105 37.37418 281.36  -3.31 292.07  -3.34   4.4999    -17.45 5.27491473432922 -28.1263775
 2007-Mar-08 06:45:00.000     257.47227 -22.22107 37.37458 284.38  -3.31 295.10  -3.34   4.4998    -17.45 5.27485833067624 -28.1264119
 2007-Mar-08 06:50:00.000     257.47259 -22.22109 37.37498 287.41  -3.31 298.12  -3.34   4.4996    -17.45 5.27480192695455 -28.1264460
 2007-Mar-08 06:55:00.000     257.47291 -22.22112 37.37538 290.43  -3.31 301.14  -3.34   4.4995    -17.45 5.27474552316450 -28.1264800
 2007-Mar-08 07:00:00.000     257.47323 -22.22114 37.37578 293.45  -3.31 304.16  -3.34   4.4993    -17.45 5.27468911930646 -28.1265139
 2007-Mar-08 07:05:00.000     257.47355 -22.22116 37.37618 296.47  -3.31 307.19  -3.34   4.4992    -17.45 5.27463271538079 -28.1265475
 2007-Mar-08 07:10:00.000     257.47387 -22.22119 37.37658 299.50  -3.31 310.21  -3.34   4.4991    -17.45 5.27457631138784 -28.1265809
 2007-Mar-08 07:15:00.000     257.47419 -22.22121 37.37698 302.52  -3.31 313.23  -3.34   4.4989    -17.45 5.27451990732797 -28.1266142
 2007-Mar-08 07:20:00.000     257.47451 -22.22124 37.37738 305.54  -3.31 316.25  -3.34   4.4988    -17.45 5.27446350320155 -28.1266473
 2007-Mar-08 07:25:00.000     257.47483 -22.22126 37.37778 308.57  -3.31 319.28  -3.34   4.4987    -17.45 5.27440709900891 -28.1266803
 2007-Mar-08 07:30:00.000     257.47515 -22.22128 37.37818 311.59  -3.31 322.30  -3.34   4.4985    -17.45 5.27435069475041 -28.1267130
 2007-Mar-08 07:35:00.000     257.47547 -22.22131 37.37858 314.61  -3.31 325.32  -3.34   4.4984    -17.45 5.27429429042641 -28.1267456
 2007-Mar-08 07:40:00.000     257.47579 -22.22133 37.37898 317.63  -3.31 328.34  -3.34   4.4983    -17.45 5.27423788603724 -28.1267780
 2007-Mar-08 07:45:00.000     257.47611 -22.22135 37.37938 320.66  -3.31 331.37  -3.34   4.4981    -17.45 5.27418148158328 -28.1268102
 2007-Mar-08 07:50:00.000     257.47643 -22.22138 37.37978 323.68  -3.31 334.39  -3.34   4.4980    -17.45 5.27412507706484 -28.1268423
 2007-Mar-08 07:55:00.000     257.47675 -22.22140 37.38018 326.70  -3.31 337.41  -3.34   4.4978    -17.45 5.27406867248229 -28.1268742
 2007-Mar-08 08:00:00.000     257.47707 -22.22142 37.38058 329.72  -3.31 340.44  -3.34   4.4977    -17.45 5.27401226783596 -28.1269059
 2007-Mar-08 08:05:00.000     257.47739 -22.22145 37.38098 332.75  -3.31 343.46  -3.34   4.4976    -17.45 5.27395586312620 -28.1269374
 2007-Mar-08 08:10:00.000     257.47770 -22.22147 37.38138 335.77  -3.31 346.48  -3.34   4.4974    -17.45 5.27389945835334 -28.1269688
 2007-Mar-08 08:15:00.000     257.47802 -22.22149 37.38178 338.79  -3.31 349.50  -3.34   4.4973    -17.45 5.27384305351772 -28.1270000
 2007-Mar-08 08:20:00.000     257.47834 -22.22152 37.38218 341.82  -3.31 352.53  -3.34   4.4972    -17.45 5.27378664861968 -28.1270311
 2007-Mar-08 08:25:00.000     257.47866 -22.22154 37.38258 344.84  -3.31 355.55  -3.34   4.4970    -17.45 5.27373024365954 -28.1270620
 2007-Mar-08 08:30:00.000     257.47898 -22.22156 37.38298 347.86  -3.31 358.57  -3.34   4.4969    -17.45 5.27367383863765 -28.1270927
 2007-Mar-08 08:35:00.000     257.47930 -22.22159 37.38338 350.88  -3.31   1.59  -3.34   4.4968    -17.45 5.27361743355433 -28.1271232
 2007-Mar-08 08:40:00.000     257.47962 -22.22161 37.38378 353.91  -3.31   4.62  -3.34   4.4966    -17.45 5.27356102840990 -28.1271536
 2007-Mar-08 08:45:00.000     257.47994 -22.22163 37.38418 356.93  -3.31   7.64  -3.34   4.4965    -17.45 5.27350462320471 -28.1271838
 2007-Mar-08 08:50:00.000     257.48026 -22.22166 37.38458 359.95  -3.31  10.66  -3.34   4.4963    -17.45 5.27344821793905 -28.1272139
 2007-Mar-08 08:55:00.000     257.48058 -22.22168 37.38498   2.97  -3.31  13.69  -3.34   4.4962    -17.45 5.27339181261328 -28.1272438
 2007-Mar-08 09:00:00.000     257.48090 -22.22170 37.38538   6.00  -3.31  16.71  -3.34   4.4961    -17.45 5.27333540722768 -28.1272736
 2007-Mar-08 09:05:00.000     257.48122 -22.22173 37.38578   9.02  -3.31  19.73  -3.34   4.4959    -17.45 5.27327900178260 -28.1273032
 2007-Mar-08 09:10:00.000     257.48154 -22.22175 37.38618  12.04  -3.31  22.75  -3.34   4.4958    -17.45 5.27322259627834 -28.1273326
 2007-Mar-08 09:15:00.000     257.48186 -22.22177 37.38658  15.06  -3.31  25.78  -3.34   4.4957    -17.45 5.27316619071522 -28.1273619
 2007-Mar-08 09:20:00.000     257.48218 -22.22180 37.38698  18.09  -3.31  28.80  -3.34   4.4955    -17.45 5.27310978509355 -28.1273910
 2007-Mar-08 09:25:00.000     257.48250 -22.22182 37.38738  21.11  -3.31  31.82  -3.34   4.4954    -17.45 5.27305337941363 -28.1274199
 2007-Mar-08 09:30:00.000     257.48282 -22.22184 37.38778  24.13  -3.31  34.84  -3.34   4.4953    -17.45 5.27299697367577 -28.1274488
 2007-Mar-08 09:35:00.000     257.48313 -22.22187 37.38818  27.16  -3.31  37.87  -3.34   4.4951    -17.45 5.27294056788029 -28.1274774
 2007-Mar-08 09:40:00.000     257.48345 -22.22189 37.38858  30.18  -3.31  40.89  -3.34   4.4950    -17.45 5.27288416202747 -28.1275059
 2007-Mar-08 09:45:00.000     257.48377 -22.22191 37.38898  33.20  -3.31  43.91  -3.34   4.4949    -17.45 5.27282775611763 -28.1275343
 2007-Mar-08 09:50:00.000     257.48409 -22.22194 37.38938  36.22  -3.31  46.94  -3.34   4.4947    -17.45 5.27277135015105 -28.1275625
 2007-Mar-08 09:55:00.000     257.48441 -22.22196 37.38978  39.25  -3.31  49.96  -3.34   4.4946    -17.45 5.27271494412804 -28.1275906
 2007-Mar-08 10:00:00.000     257.48473 -22.22198 37.39018  42.27  -3.31  52.98  -3.34   4.4944    -17.45 5.27265853804888 -28.1276185
 2007-Mar-08 10:05:00.000     257.48505 -22.22201 37.39058  45.29  -3.31  56.00  -3.34   4.4943    -17.45 5.27260213191387 -28.1276463
 2007-Mar-08 10:10:00.000     257.48537 -22.22203 37.39098  48.31  -3.31  59.03  -3.34   4.4942    -17.45 5.27254572572330 -28.1276739
 2007-Mar-08 10:15:00.000     257.48569 -22.22205 37.39138  51.34  -3.31  62.05  -3.34   4.4940    -17.45 5.27248931947745 -28.1277014
 2007-Mar-08 10:20:00.000     257.48600 -22.22208 37.39178  54.36  -3.31  65.07  -3.34   4.4939    -17.45 5.27243291317660 -28.1277288
 2007-Mar-08 10:25:00.000     257.48632 -22.22210 37.39218  57.38  -3.31  68.09  -3.34   4.4938    -17.45 5.27237650682104 -28.1277560
 2007-Mar-08 10:30:00.000     257.48664 -22.22212 37.39258  60.40  -3.31  71.12  -3.34   4.4936    -17.45 5.27232010041103 -28.1277831
 2007-Mar-08 10:35:00.000     257.48696 -22.22215 37.39298  63.43  -3.31  74.14  -3.34   4.4935    -17.45 5.27226369394688 -28.1278100
 2007-Mar-08 10:40:00.000     257.48728 -22.22217 37.39338  66.45  -3.31  77.16  -3.34   4.4934    -17.45 5.27220728742883 -28.1278368
 2007-Mar-08 10:45:00.000     257.48760 -22.22219 37.39378  69.47  -3.31  80.18  -3.34   4.4932    -17.45 5.27215088085717 -28.1278635
 2007-Mar-08 10:50:00.000     257.48792 -22.22222 37.39418  72.50  -3.31  83.21  -3.34   4.4931    -17.45 5.27209447423216 -28.1278900
 2007-Mar-08 10:55:00.000     257.48823 -22.22224 37.39458  75.52  -3.31  86.23  -3.34   4.4929    -17.46 5.27203806755407 -28.1279164
 2007-Mar-08 11:00:00.000     257.48855 -22.22226 37.39498  78.54  -3.31  89.25  -3.34   4.4928    -17.46 5.27198166082315 -28.1279427
 2007-Mar-08 11:05:00.000     257.48887 -22.22229 37.39538  81.56  -3.31  92.28  -3.34   4.4927    -17.46 5.27192525403968 -28.1279689
 2007-Mar-08 11:10:00.000     257.48919 -22.22231 37.39578  84.59  -3.31  95.30  -3.34   4.4925    -17.46 5.27186884720391 -28.1279949
 2007-Mar-08 11:15:00.000     257.48951 -22.22233 37.39618  87.61  -3.31  98.32  -3.34   4.4924    -17.46 5.27181244031609 -28.1280208
 2007-Mar-08 11:20:00.000     257.48983 -22.22236 37.39658  90.63  -3.31 101.34  -3.34   4.4923    -17.46 5.27175603337648 -28.1280465
 2007-Mar-08 11:25:00.000     257.49015 -22.22238 37.39698  93.65  -3.31 104.37  -3.34   4.4921    -17.46 5.27169962638532 -28.1280722
 2007-Mar-08 11:30:00.000     257.49046 -22.22240 37.39738  96.68  -3.31 107.39  -3.34   4.4920    -17.46 5.27164321934287 -28.1280977
 2007-Mar-08 11:35:00.000     257.49078 -22.22243 37.39778  99.70  -3.31 110.41  -3.34   4.4919    -17.46 5.27158681224937 -28.1281231
 2007-Mar-08 11:40:00.000     257.49110 -22.22245 37.39818 102.72  -3.31 113.43  -3.34   4.4917    -17.46 5.27153040510505 -28.1281484
